"iso","GLU","GTAP_crop","HA","Irr_Rfd","CROSIT_ctry","CROSIT_crop"
"afg","GLU097","Potatoes",57039.8186584154,"RFD","AFGH","POTA"
"afg","GLU097","Pulsesnes",0,"RFD","AFGH","PULS"
"afg","GLU097","SesameSeed",0,"RFD","AFGH","SESA"
"afg","GLU097","SnflwrSeed",0.00624219725343322,"RFD","AFGH","SUNF"
"afg","GLU097","SourCherries",0,"RFD","AFGH","FRUI"
"afg","GLU097","Soybeans",0,"RFD","AFGH","SOYB"
"afg","GLU097","StnFrtNESFrh",0,"RFD","AFGH",NA
"afg","GLU097","SugarCane",2,"RFD","AFGH","CANE"
"afg","GLU097","Tea",0,"RFD","AFGH","TEAS"
"afg","GLU097","TngMndClmnt",0,"RFD","AFGH","CITR"
"afg","GLU097","Tomatoes",0,"RFD","AFGH","VEGE"
"afg","GLU097","VgtbFrshNES",0,"RFD","AFGH","VEGE"
"afg","GLU097","Walnuts",0,"RFD","AFGH",NA
"afg","GLU097","Wheat",240884.678941173,"RFD","AFGH","WHEA"
"afg","GLU102","Barley",0,"RFD","AFGH","BARL"
"afg","GLU102","Maize",0,"RFD","AFGH","MAIZ"
"afg","GLU102","PaddyRice",0,"RFD","AFGH","RICE"
"afg","GLU102","Potatoes",5,"RFD","AFGH","POTA"
"afg","GLU102","Wheat",0.320711417096959,"RFD","AFGH","WHEA"
"ago","GLU162","Bananas",133,"RFD","ANGO","BANA"
"ago","GLU162","BeansDry",970,"RFD","ANGO","PULS"
"ago","GLU162","CashewNuts",12,"RFD","ANGO",NA
"ago","GLU162","Cassava",2447,"RFD","ANGO","CASS"
"ago","GLU162","CastorBeans",60,"RFD","ANGO","OILC"
"ago","GLU162","CitrusFrtNES",61,"RFD","ANGO","CITR"
"ago","GLU162","CocoaBeans",9,"RFD","ANGO","COCO"
"ago","GLU162","CoffeeGreen",414,"RFD","ANGO","COFF"
"ago","GLU162","FrtFrshNES",30,"RFD","ANGO","FRUI"
"ago","GLU162","GrndntWShll",278,"RFD","ANGO","GROU"
"ago","GLU162","JuteLikeFibr",4,"RFD","ANGO","FIBR"
"ago","GLU162","Maize",2689,"RFD","ANGO","MAIZ"
"ago","GLU162","Millet",983,"RFD","ANGO","MILL"
"ago","GLU162","OilPalmFruit",99,"RFD","ANGO","PALM"
"ago","GLU162","OnionShlltGn",57,"RFD","ANGO","VEGE"
"ago","GLU162","PaddyRice",16,"RFD","ANGO","RICE"
"ago","GLU162","Pineapples",14,"RFD","ANGO","CITR"
"ago","GLU162","Potatoes",73,"RFD","ANGO","POTA"
"ago","GLU162","SeedCotton",45,"RFD","ANGO","COTT"
"ago","GLU162","SesameSeed",29,"RFD","ANGO","SESA"
"ago","GLU162","Sisal",2,"RFD","ANGO",NA
"ago","GLU162","SnflwrSeed",67,"RFD","ANGO","SUNF"
"ago","GLU162","SugarCane",41,"RFD","ANGO","CANE"
"ago","GLU162","SweetPotato",272,"RFD","ANGO","SPOT"
"ago","GLU162","TbccLeaves",16,"RFD","ANGO","TOBA"
"ago","GLU162","Tomatoes",16,"RFD","ANGO","VEGE"
"ago","GLU162","VgtbFrshNES",138,"RFD","ANGO","VEGE"
"ago","GLU162","Wheat",12,"RFD","ANGO","WHEA"
"ago","GLU182","Bananas",10414.791007852,"RFD","ANGO","BANA"
"ago","GLU182","BeansDry",88477,"RFD","ANGO","PULS"
"ago","GLU182","CashewNuts",972.264171238034,"RFD","ANGO",NA
"ago","GLU182","Cassava",223090,"RFD","ANGO","CASS"
"ago","GLU182","CastorBeans",4331.44401359184,"RFD","ANGO","OILC"
"ago","GLU182","CitrusFrtNES",3347.71878698225,"RFD","ANGO","CITR"
"ago","GLU182","CocoaBeans",829,"RFD","ANGO","COCO"
"ago","GLU182","CoffeeGreen",37706,"RFD","ANGO","COFF"
"ago","GLU182","FrtFrshNES",2312.01850059159,"RFD","ANGO","FRUI"
"ago","GLU182","GrndntWShll",25348,"RFD","ANGO","GROU"
"ago","GLU182","JuteLikeFibr",305.544113531881,"RFD","ANGO","FIBR"
"ago","GLU182","Maize",570337,"RFD","ANGO","MAIZ"
"ago","GLU182","Millet",89610,"RFD","ANGO","MILL"
"ago","GLU182","OilPalmFruit",9055,"RFD","ANGO","PALM"
"ago","GLU182","OnionShlltGn",4100.30701579053,"RFD","ANGO","VEGE"
"ago","GLU182","PaddyRice",0,"RFD","ANGO","RICE"
"ago","GLU182","Pineapples",1065.63579649349,"RFD","ANGO","CITR"
"ago","GLU182","Potatoes",6660,"RFD","ANGO","POTA"
"ago","GLU182","SeedCotton",4134,"RFD","ANGO","COTT"
"ago","GLU182","SesameSeed",2127.72688386968,"RFD","ANGO","SESA"
"ago","GLU182","Sisal",146.439536278233,"RFD","ANGO",NA
"ago","GLU182","SnflwrSeed",6083,"RFD","ANGO","SUNF"
"ago","GLU182","SugarCane",299.815583218073,"RFD","ANGO","CANE"
"ago","GLU182","SweetPotato",19641.1038576854,"RFD","ANGO","SPOT"
"ago","GLU182","TbccLeaves",1131.14647211673,"RFD","ANGO","TOBA"
"ago","GLU182","Tomatoes",1139.85368778733,"RFD","ANGO","VEGE"
"ago","GLU182","VgtbFrshNES",9925.43429942035,"RFD","ANGO","VEGE"
"ago","GLU182","Wheat",1058,"RFD","ANGO","WHEA"
"ago","GLU183","Bananas",12514.8454608455,"RFD","ANGO","BANA"
"ago","GLU183","BeansDry",84950,"RFD","ANGO","PULS"
"ago","GLU183","CashewNuts",1074.7290997291,"RFD","ANGO",NA
"ago","GLU183","Cassava",227676,"RFD","ANGO","CASS"
"ago","GLU183","CastorBeans",5178.84272366624,"RFD","ANGO","OILC"
"ago","GLU183","CitrusFrtNES",5224.6358974359,"RFD","ANGO","CITR"
"ago","GLU183","CocoaBeans",786,"RFD","ANGO","COCO"
"ago","GLU183","CoffeeGreen",35718,"RFD","ANGO","COFF"
"ago","GLU183","FrtFrshNES",2555.35588735589,"RFD","ANGO","FRUI"
"ago","GLU183","GrndntWShll",28315,"RFD","ANGO","GROU"
"ago","GLU183","JuteLikeFibr",366.705629864077,"RFD","ANGO","FIBR"
"ago","GLU183","Maize",51249,"RFD","ANGO","MAIZ"
"ago","GLU183","Millet",83722,"RFD","ANGO","MILL"
"ago","GLU183","OilPalmFruit",8578,"RFD","ANGO","PALM"
"ago","GLU183","OnionShlltGn",4903.06410284203,"RFD","ANGO","VEGE"
"ago","GLU183","PaddyRice",347.411764705882,"RFD","ANGO","RICE"
"ago","GLU183","Pineapples",1178.70289170289,"RFD","ANGO","CITR"
"ago","GLU183","Potatoes",6177,"RFD","ANGO","POTA"
"ago","GLU183","SeedCotton",3916,"RFD","ANGO","COTT"
"ago","GLU183","SesameSeed",2543.95785731319,"RFD","ANGO","SESA"
"ago","GLU183","Sisal",177.857226473585,"RFD","ANGO",NA
"ago","GLU183","SnflwrSeed",5763,"RFD","ANGO","SUNF"
"ago","GLU183","SugarCane",3457.76031434185,"RFD","ANGO","CANE"
"ago","GLU183","SweetPotato",23292.3022827289,"RFD","ANGO","SPOT"
"ago","GLU183","TbccLeaves",1352.91395868109,"RFD","ANGO","TOBA"
"ago","GLU183","Tomatoes",1362.90593769646,"RFD","ANGO","VEGE"
"ago","GLU183","VgtbFrshNES",11868.4726744564,"RFD","ANGO","VEGE"
"ago","GLU183","Wheat",1002,"RFD","ANGO","WHEA"
"ago","GLU188","Bananas",3580,"RFD","ANGO","BANA"
"ago","GLU188","BeansDry",26045,"RFD","ANGO","PULS"
"ago","GLU188","CashewNuts",336,"RFD","ANGO",NA
"ago","GLU188","Cassava",65740,"RFD","ANGO","CASS"
"ago","GLU188","CastorBeans",1618,"RFD","ANGO","OILC"
"ago","GLU188","CitrusFrtNES",1632,"RFD","ANGO","CITR"
"ago","GLU188","CocoaBeans",244,"RFD","ANGO","COCO"
"ago","GLU188","CoffeeGreen",11149,"RFD","ANGO","COFF"
"ago","GLU188","FrtFrshNES",798,"RFD","ANGO","FRUI"
"ago","GLU188","GrndntWShll",7498,"RFD","ANGO","GROU"
"ago","GLU188","JuteLikeFibr",113,"RFD","ANGO","FIBR"
"ago","GLU188","Maize",29019,"RFD","ANGO","MAIZ"
"ago","GLU188","Millet",26381,"RFD","ANGO","MILL"
"ago","GLU188","OilPalmFruit",2678,"RFD","ANGO","PALM"
"ago","GLU188","OnionShlltGn",1532,"RFD","ANGO","VEGE"
"ago","GLU188","PaddyRice",427,"RFD","ANGO","RICE"
"ago","GLU188","Pineapples",368,"RFD","ANGO","CITR"
"ago","GLU188","Potatoes",1960,"RFD","ANGO","POTA"
"ago","GLU188","SeedCotton",1220,"RFD","ANGO","COTT"
"ago","GLU188","SesameSeed",795,"RFD","ANGO","SESA"
"ago","GLU188","Sisal",53,"RFD","ANGO",NA
"ago","GLU188","SnflwrSeed",1795,"RFD","ANGO","SUNF"
"ago","GLU188","SugarCane",1099,"RFD","ANGO","CANE"
"ago","GLU188","SweetPotato",7308,"RFD","ANGO","SPOT"
"ago","GLU188","TbccLeaves",423,"RFD","ANGO","TOBA"
"ago","GLU188","Tomatoes",426,"RFD","ANGO","VEGE"
"ago","GLU188","VgtbFrshNES",3708,"RFD","ANGO","VEGE"
"ago","GLU188","Wheat",313,"RFD","ANGO","WHEA"
"ago","GLU197","Bananas",2414.33635077793,"RFD","ANGO","BANA"
"ago","GLU197","BeansDry",18576,"RFD","ANGO","PULS"
"ago","GLU197","CashewNuts",225.073267326733,"RFD","ANGO",NA
"ago","GLU197","Cassava",46838,"RFD","ANGO","CASS"
"ago","GLU197","CastorBeans",1052.31011150291,"RFD","ANGO","OILC"
"ago","GLU197","CitrusFrtNES",951.996179560649,"RFD","ANGO","CITR"
"ago","GLU197","CocoaBeans",173,"RFD","ANGO","COCO"
"ago","GLU197","CoffeeGreen",7916,"RFD","ANGO","COFF"
"ago","GLU197","FrtFrshNES",536.20396039604,"RFD","ANGO","FRUI"
"ago","GLU197","GrndntWShll",5322,"RFD","ANGO","GROU"
"ago","GLU197","JuteLikeFibr",73.2678928809683,"RFD","ANGO","FIBR"
"ago","GLU197","Maize",70036,"RFD","ANGO","MAIZ"
"ago","GLU197","Millet",18814,"RFD","ANGO","MILL"
"ago","GLU197","OilPalmFruit",1901,"RFD","ANGO","PALM"
"ago","GLU197","OnionShlltGn",995.527494520156,"RFD","ANGO","VEGE"
"ago","GLU197","PaddyRice",0,"RFD","ANGO","RICE"
"ago","GLU197","Pineapples",246.824045261669,"RFD","ANGO","CITR"
"ago","GLU197","Potatoes",1398,"RFD","ANGO","POTA"
"ago","GLU197","SeedCotton",868,"RFD","ANGO","COTT"
"ago","GLU197","SesameSeed",516.538644810826,"RFD","ANGO","SESA"
"ago","GLU197","Sisal",33.8864004574478,"RFD","ANGO",NA
"ago","GLU197","SnflwrSeed",1277,"RFD","ANGO","SUNF"
"ago","GLU197","SugarCane",162.5,"RFD","ANGO","CANE"
"ago","GLU197","SweetPotato",4770.65567521205,"RFD","ANGO","SPOT"
"ago","GLU197","TbccLeaves",274.754598303631,"RFD","ANGO","TOBA"
"ago","GLU197","Tomatoes",276.586295625655,"RFD","ANGO","VEGE"
"ago","GLU197","VgtbFrshNES",2411.42952444487,"RFD","ANGO","VEGE"
"ago","GLU197","Wheat",222,"RFD","ANGO","WHEA"
"alb","GLU054","Alff4FrgSlg",433,"RFD","OEEU",NA
"alb","GLU054","Apples",0,"RFD","OEEU","FRUI"
"alb","GLU054","Apricots",0,"RFD","OEEU","FRUI"
"alb","GLU054","Barley",21,"RFD","OEEU","BARL"
"alb","GLU054","BeanGreen",2,"RFD","OEEU",NA
"alb","GLU054","BeansDry",19,"RFD","OEEU","PULS"
"alb","GLU054","BrdBeansDry",1,"RFD","OEEU","PULS"
"alb","GLU054","Cherries",0,"RFD","OEEU","FRUI"
"alb","GLU054","Chestnuts",0,"RFD","OEEU",NA
"alb","GLU054","Figs",0,"RFD","OEEU","FRUI"
"alb","GLU054","Grapes",26,"RFD","OEEU","FRUI"
"alb","GLU054","Hops",0,"RFD","OEEU",NA
"alb","GLU054","Maize",121,"RFD","OEEU","MAIZ"
"alb","GLU054","Maize4FrgSlg",107,"RFD","OEEU","MAIZ"
"alb","GLU054","Nutsnes",13,"RFD","OEEU",NA
"alb","GLU054","Oats",58,"RFD","OEEU","OTHC"
"alb","GLU054","Olives",0,"RFD","OEEU","OILC"
"alb","GLU054","Oranges",2,"RFD","OEEU","CITR"
"alb","GLU054","Peach_Nctrn",0,"RFD","OEEU","FRUI"
"alb","GLU054","Pears",0,"RFD","OEEU","FRUI"
"alb","GLU054","Plums",0,"RFD","OEEU","FRUI"
"alb","GLU054","Potatoes",77,"RFD","OEEU","POTA"
"alb","GLU054","Pulsesnes",8,"RFD","OEEU","PULS"
"alb","GLU054","Quinces",1,"RFD","OEEU","FRUI"
"alb","GLU054","SourCherries",0,"RFD","OEEU","FRUI"
"alb","GLU054","spicesnes",2,"RFD","OEEU",NA
"alb","GLU054","SugarBeets",20,"RFD","OEEU","BEET"
"alb","GLU054","TbccLeaves",62,"RFD","OEEU","TOBA"
"alb","GLU054","Tomatoes",31,"RFD","OEEU","VEGE"
"alb","GLU054","Vetches",33,"RFD","OEEU","PULS"
"alb","GLU054","VgtbFrshNES",161,"RFD","OEEU","VEGE"
"alb","GLU054","Wheat",146,"RFD","OEEU","WHEA"
"alb","GLU055","Alff4FrgSlg",78629,"RFD","OEEU",NA
"alb","GLU055","Apples",8.64783870475032,"RFD","OEEU","FRUI"
"alb","GLU055","Apricots",1.52702000916451,"RFD","OEEU","FRUI"
"alb","GLU055","Barley",1679,"RFD","OEEU","BARL"
"alb","GLU055","BeanGreen",150.83030516846,"RFD","OEEU",NA
"alb","GLU055","BeansDry",18287.4432416829,"RFD","OEEU","PULS"
"alb","GLU055","BrdBeanGreen",9.07249955900511,"RFD","OEEU","PULS"
"alb","GLU055","BrdBeansDry",114.331096196868,"RFD","OEEU","PULS"
"alb","GLU055","Cherries",4.38325950817171,"RFD","OEEU","FRUI"
"alb","GLU055","Chestnuts",0.613181609897667,"RFD","OEEU",NA
"alb","GLU055","Figs",37.5148464945779,"RFD","OEEU","FRUI"
"alb","GLU055","Grapes",4229.45522855354,"RFD","OEEU","FRUI"
"alb","GLU055","Hops",1.48350389491371,"RFD","OEEU",NA
"alb","GLU055","Maize",13434.6482922344,"RFD","OEEU","MAIZ"
"alb","GLU055","Maize4FrgSlg",4949.33823226709,"RFD","OEEU","MAIZ"
"alb","GLU055","Nutsnes",887.592873522667,"RFD","OEEU",NA
"alb","GLU055","Oats",3983.58334803316,"RFD","OEEU","OTHC"
"alb","GLU055","Olives",143.092851687797,"RFD","OEEU","OILC"
"alb","GLU055","Oranges",391.012594458438,"RFD","OEEU","CITR"
"alb","GLU055","Peach_Nctrn",0.791202077287312,"RFD","OEEU","FRUI"
"alb","GLU055","Pears",2.11250954635712,"RFD","OEEU","FRUI"
"alb","GLU055","Plums",8.20080953108299,"RFD","OEEU","FRUI"
"alb","GLU055","Potatoes",6552.04072029681,"RFD","OEEU","POTA"
"alb","GLU055","Pulsesnes",1318.4957061413,"RFD","OEEU","PULS"
"alb","GLU055","Quinces",74.8481213617922,"RFD","OEEU","FRUI"
"alb","GLU055","Rye",1741,"RFD","OEEU","OTHC"
"alb","GLU055","SeedCotton",722.997601918465,"RFD","OEEU","COTT"
"alb","GLU055","SnflwrSeed",1323.16242661448,"RFD","OEEU","SUNF"
"alb","GLU055","SourCherries",11.8917672216283,"RFD","OEEU","FRUI"
"alb","GLU055","Soybeans",326,"RFD","OEEU","SOYB"
"alb","GLU055","spicesnes",154.610513318045,"RFD","OEEU",NA
"alb","GLU055","SugarBeets",1297.85166784954,"RFD","OEEU","BEET"
"alb","GLU055","TbccLeaves",1859.48438878109,"RFD","OEEU","TOBA"
"alb","GLU055","Tomatoes",2104.06385605927,"RFD","OEEU","VEGE"
"alb","GLU055","Vetches",5496.19084217363,"RFD","OEEU","PULS"
"alb","GLU055","VgtbFrshNES",11028.3792556006,"RFD","OEEU","VEGE"
"alb","GLU055","Wheat",98220.4659611579,"RFD","OEEU","WHEA"
"are","GLU094","Alff4FrgSlg",2512.62993220928,"RFD","UAEM",NA
"are","GLU094","Almonds",0,"RFD","UAEM",NA
"are","GLU094","Bananas",0,"RFD","UAEM","BANA"
"are","GLU094","BeanGreen",0,"RFD","UAEM",NA
"are","GLU094","Cabbages",0,"RFD","UAEM","VEGE"
"are","GLU094","Carrots",0,"RFD","UAEM","VEGE"
"are","GLU094","Cauliflower",0,"RFD","UAEM","VEGE"
"are","GLU094","Ccmbr_Ghrkn",0,"RFD","UAEM","VEGE"
"are","GLU094","Chll_PpprGrn",0,"RFD","UAEM","VEGE"
"are","GLU094","CitrusFrtNES",1.04526046114431,"RFD","UAEM","CITR"
"are","GLU094","Cntlp_othMln",0,"RFD","UAEM","FRUI"
"are","GLU094","Dates",0,"RFD","UAEM","FRUI"
"are","GLU094","Eggplants",0,"RFD","UAEM","VEGE"
"are","GLU094","Figs",0,"RFD","UAEM","FRUI"
"are","GLU094","FrtFrshNES",0,"RFD","UAEM","FRUI"
"are","GLU094","Grapes",0.976744186046513,"RFD","UAEM","FRUI"
"are","GLU094","GrsNESFrgSlg",17192.8400834347,"RFD","UAEM",NA
"are","GLU094","Lettuce",0,"RFD","UAEM","VEGE"
"are","GLU094","Lmn_Lme",1.9188727583262,"RFD","UAEM","CITR"
"are","GLU094","Mangoes",0,"RFD","UAEM","FRUI"
"are","GLU094","OnionShlltGn",0,"RFD","UAEM","VEGE"
"are","GLU094","PmpknSqshGrd",0,"RFD","UAEM","VEGE"
"are","GLU094","Potatoes",0,"RFD","UAEM","POTA"
"are","GLU094","Spinach",0,"RFD","UAEM","VEGE"
"are","GLU094","TbccLeaves",0,"RFD","UAEM","TOBA"
"are","GLU094","Tomatoes",0,"RFD","UAEM","VEGE"
"are","GLU094","VgtbFrshNES",0,"RFD","UAEM","VEGE"
"are","GLU094","Watermelons",0,"RFD","UAEM","FRUI"
"are","GLU094","Wheat",0,"RFD","UAEM","WHEA"
"arg","GLU169","Alff4FrgSlg",25.4373427277303,"RFD","ARGE",NA
"arg","GLU169","Apples",5.76470588235294,"RFD","ARGE","FRUI"
"arg","GLU169","Artichokes",0.0306122448979592,"RFD","ARGE","VEGE"
"arg","GLU169","Asparagus",0.0306122448979592,"RFD","ARGE","VEGE"
"arg","GLU169","Barley",171,"RFD","ARGE","BARL"
"arg","GLU169","BeansDry",3.76551724137931,"RFD","ARGE","PULS"
"arg","GLU169","Carrots",0.520408163265307,"RFD","ARGE","VEGE"
"arg","GLU169","Cerealsnes",0.122448979591837,"RFD","ARGE","OTHC"
"arg","GLU169","Cherries",1.92156862745098,"RFD","ARGE","FRUI"
"arg","GLU169","ChickPeas",0.358620689655172,"RFD","ARGE","PULS"
"arg","GLU169","Chll_PpprGrn",0.0306122448979592,"RFD","ARGE","VEGE"
"arg","GLU169","Clovr4FrgSlg",1.05988928032209,"RFD","ARGE",NA
"arg","GLU169","Cntlp_othMln",0.122448979591837,"RFD","ARGE","FRUI"
"arg","GLU169","Garlic",2.44897959183674,"RFD","ARGE","VEGE"
"arg","GLU169","Grapes",70.0506756756757,"RFD","ARGE","FRUI"
"arg","GLU169","GrsNESFrgSlg",59.510820332159,"RFD","ARGE",NA
"arg","GLU169","Lentils",0.179310344827586,"RFD","ARGE","PULS"
"arg","GLU169","Linseed",0.39795918367347,"RFD","ARGE","OILC"
"arg","GLU169","Lmn_Lme",11,"RFD","ARGE","CITR"
"arg","GLU169","Maize",96.7563025210084,"RFD","ARGE","MAIZ"
"arg","GLU169","Maize4FrgSlg",19.1596638655462,"RFD","ARGE","MAIZ"
"arg","GLU169","Millet",6,"RFD","ARGE","MILL"
"arg","GLU169","Oats",2.02040816326531,"RFD","ARGE","OTHC"
"arg","GLU169","Olives",0.411764705882353,"RFD","ARGE","OILC"
"arg","GLU169","OnionDry",0.520408163265307,"RFD","ARGE","VEGE"
"arg","GLU169","Oranges",15,"RFD","ARGE","CITR"
"arg","GLU169","PaddyRice",29,"RFD","ARGE","RICE"
"arg","GLU169","Peach_Nctrn",2.53921568627451,"RFD","ARGE","FRUI"
"arg","GLU169","Pears",1.7843137254902,"RFD","ARGE","FRUI"
"arg","GLU169","PeasGreen",0.0612244897959184,"RFD","ARGE","VEGE"
"arg","GLU169","Plums",3.63725490196078,"RFD","ARGE","FRUI"
"arg","GLU169","PmpknSqshGrd",0.122448979591837,"RFD","ARGE","VEGE"
"arg","GLU169","Potatoes",122.917293233083,"RFD","ARGE","POTA"
"arg","GLU169","Quinces",0.244897959183674,"RFD","ARGE","FRUI"
"arg","GLU169","Rapeseed",13,"RFD","ARGE","RAPE"
"arg","GLU169","Rye",14,"RFD","ARGE","OTHC"
"arg","GLU169","SnflwrSeed",5,"RFD","ARGE","SUNF"
"arg","GLU169","StringBeans",0.0306122448979592,"RFD","ARGE","VEGE"
"arg","GLU169","SweetPotato",0.0612244897959184,"RFD","ARGE","SPOT"
"arg","GLU169","TbccLeaves",0.183673469387755,"RFD","ARGE","TOBA"
"arg","GLU169","Tomatoes",0.887755102040817,"RFD","ARGE","VEGE"
"arg","GLU169","TungNuts",0.411764705882353,"RFD","ARGE","OILC"
"arg","GLU169","VgtbFrshNES",2.23469387755102,"RFD","ARGE","VEGE"
"arg","GLU169","Walnuts",0.617647058823529,"RFD","ARGE",NA
"arg","GLU169","Watermelons",0.0918367346938777,"RFD","ARGE","FRUI"
"arg","GLU169","Wheat",428,"RFD","ARGE","WHEA"
"arg","GLU200","Alff4FrgSlg",191,"RFD","ARGE",NA
"arg","GLU200","Barley",1,"RFD","ARGE","BARL"
"arg","GLU200","BeansDry",4,"RFD","ARGE","PULS"
"arg","GLU200","Carrots",3.91281512605042,"RFD","ARGE","VEGE"
"arg","GLU200","Cerealsnes",0.782563025210084,"RFD","ARGE","OTHC"
"arg","GLU200","Clovr4FrgSlg",6,"RFD","ARGE",NA
"arg","GLU200","Garlic",1.56512605042017,"RFD","ARGE","VEGE"
"arg","GLU200","Grapes",4.6953781512605,"RFD","ARGE","FRUI"
"arg","GLU200","GrsNESFrgSlg",506,"RFD","ARGE",NA
"arg","GLU200","Linseed",2.34768907563025,"RFD","ARGE","OILC"
"arg","GLU200","Maize",5,"RFD","ARGE","MAIZ"
"arg","GLU200","Maize4FrgSlg",2,"RFD","ARGE","MAIZ"
"arg","GLU200","Millet",1,"RFD","ARGE","MILL"
"arg","GLU200","Oats",12.5210084033613,"RFD","ARGE","OTHC"
"arg","GLU200","Olives",0,"RFD","ARGE","OILC"
