# File: A_agUnlimitedRsrcCurves.csv
# Title: Sets the characteristics and supply curves of OtherMeat_Fish
# PriceUnits: 1975$/kg
# Source: NA
# Column types: ccccnp
# ----------
unlimited.resource,market,output.unit,price.unit,capacity.factor,price
OtherMeat_Fish,global,Mt,1975$/kg,1,1
