# File: L123.LC_bm2_R_MgdFor_Yh_GLU_beforeadjust.csv
# Title: Initialization of harvested area (ha) by country/GLU/crop
# Units: thousand km2
# Author: XZ
# Description: This file was output from the module_aglu_LB123.LC_R_MgdPastFor_Yh_GLU, before the scaling of managed forest,,,
# Column types: iccin 
# ----------
GCAM_region_ID,Land_Type,GLU,year,MgdFor
4,Forest,GLU182,1800,2.19958386
4,Forest,GLU182,1850,1.505623976
4,Forest,GLU182,1900,2.834598192
4,Forest,GLU182,1950,10.33575842
4,Forest,GLU183,1700,3.742943906
4,Forest,GLU183,1750,4.134587569
4,Forest,GLU183,1800,4.526231232
4,Forest,GLU183,1850,3.098223435
4,Forest,GLU183,1900,5.832942813
4,Forest,GLU183,1950,21.2685833
4,Forest,GLU188,1700,3.56089883
4,Forest,GLU188,1750,3.933494171
4,Forest,GLU188,1800,4.306089512
4,Forest,GLU188,1850,2.947535545
4,Forest,GLU188,1900,5.549246732
4,Forest,GLU188,1950,20.23414598
4,Forest,GLU190,1700,0.290461803
4,Forest,GLU190,1750,0.320854331
4,Forest,GLU190,1800,0.351246858
4,Forest,GLU190,1850,0.240429883
4,Forest,GLU190,1900,0.452650943
4,Forest,GLU190,1950,1.65049523
4,Forest,GLU197,1700,0.55915214
4,Forest,GLU197,1750,0.617659133
4,Forest,GLU197,1800,0.676166126
4,Forest,GLU197,1850,0.462838426
4,Forest,GLU197,1900,0.871373587
4,Forest,GLU197,1950,3.177278146
4,Forest,GLU198,1700,0.023534204
4,Forest,GLU198,1750,0.02599671
4,Forest,GLU198,1800,0.028459216
4,Forest,GLU198,1850,0.019480448
4,Forest,GLU198,1900,0.036675321
4,Forest,GLU198,1950,0.133728743
4,Forest,GLU199,1700,0.015926934
4,Forest,GLU199,1750,0.017593452
4,Forest,GLU199,1800,0.019259969
4,Forest,GLU199,1850,0.013183526
4,Forest,GLU199,1900,0.024820274
4,Forest,GLU199,1950,0.090501842
5,Forest,GLU087,1700,0.064236721
5,Forest,GLU087,1750,0.069363896
5,Forest,GLU087,1800,0.074491071
5,Forest,GLU087,1850,0.021540336
5,Forest,GLU087,1900,0.059717332
5,Forest,GLU087,1950,0.37544517
5,Forest,GLU142,1700,2.492909342
5,Forest,GLU142,1750,2.691885598
5,Forest,GLU142,1800,2.890861855
5,Forest,GLU142,1850,0.835940943
5,Forest,GLU142,1900,2.317520123
5,Forest,GLU142,1950,14.57033848
5,Forest,GLU149,1700,0.607901092
5,Forest,GLU149,1750,0.656421863
5,Forest,GLU149,1800,0.704942634
5,Forest,GLU149,1850,0.203845925
5,Forest,GLU149,1900,0.565132068
5,Forest,GLU149,1950,3.55300713
5,Forest,GLU151,1700,0.019200182
5,Forest,GLU151,1750,0.020732681
5,Forest,GLU151,1800,0.022265179
5,Forest,GLU151,1850,0.006438348
5,Forest,GLU151,1900,0.017849349
5,Forest,GLU151,1950,0.112219543
5,Forest,GLU152,1700,0.006449921
5,Forest,GLU152,1750,0.006964733
5,Forest,GLU152,1800,0.007479546
5,Forest,GLU152,1850,0.002162836
5,Forest,GLU152,1900,0.005996135
5,Forest,GLU152,1950,0.037697933
5,Forest,GLU160,1700,0.370355856
5,Forest,GLU160,1750,0.399916507
5,Forest,GLU160,1800,0.429477157
5,Forest,GLU160,1850,0.124190486
5,Forest,GLU160,1900,0.344299383
5,Forest,GLU160,1950,2.164623515
5,Forest,GLU162,1700,3.191023812
5,Forest,GLU162,1750,3.44572139
5,Forest,GLU162,1800,3.700418969
5,Forest,GLU162,1850,1.070037891
5,Forest,GLU162,1900,2.966518586
5,Forest,GLU162,1950,18.65061687
5,Forest,GLU183,1700,15.41041676
5,Forest,GLU183,1750,16.64042821
5,Forest,GLU183,1800,17.87043966
5,Forest,GLU183,1850,5.167535817
5,Forest,GLU183,1900,14.32621329
5,Forest,GLU183,1950,90.06945599
5,Forest,GLU188,1700,0.006390031
5,Forest,GLU188,1750,0.006900063
5,Forest,GLU188,1800,0.007410095
5,Forest,GLU188,1850,0.002142753
5,Forest,GLU188,1900,0.005940459
5,Forest,GLU188,1950,0.037347893
6,Forest,GLU184,1700,0.012349747
6,Forest,GLU184,1750,0.011266601
6,Forest,GLU184,1800,0.010183455
6,Forest,GLU184,1850,0.015596754
6,Forest,GLU184,1900,0.102116341
6,Forest,GLU184,1950,0.228498978
6,Forest,GLU189,1700,0.654527901
6,Forest,GLU189,1750,0.597121936
6,Forest,GLU189,1800,0.539715972
6,Forest,GLU189,1850,0.826617032
6,Forest,GLU189,1900,5.41209436
6,Forest,GLU189,1950,12.11028542
6,Forest,GLU191,1700,0.001195718
6,Forest,GLU191,1750,0.001090847
6,Forest,GLU191,1800,9.86E-04
6,Forest,GLU191,1850,0.001510098
6,Forest,GLU191,1900,0.009887033
6,Forest,GLU191,1950,0.02212356
6,Forest,GLU201,1700,0.281062847
6,Forest,GLU201,1750,0.256411975
6,Forest,GLU201,1800,0.231761102
6,Forest,GLU201,1850,0.354960173
6,Forest,GLU201,1900,2.324024153
6,Forest,GLU201,1950,5.200315062
6,Forest,GLU202,1700,0.008178599
6,Forest,GLU202,1750,0.007461288
6,Forest,GLU202,1800,0.006743976
6,Forest,GLU202,1850,0.010328924
6,Forest,GLU202,1900,0.067626376
6,Forest,GLU202,1950,0.151323066
6,Forest,GLU208,1700,0.180961362
6,Forest,GLU208,1750,0.165089982
6,Forest,GLU208,1800,0.149218601
6,Forest,GLU208,1850,0.228539905
6,Forest,GLU208,1900,1.496315082
6,Forest,GLU208,1950,3.348205244
6,Forest,GLU211,1700,0.098342899
6,Forest,GLU211,1750,0.089717645
6,Forest,GLU211,1800,0.081092392
6,Forest,GLU211,1850,0.124199312
6,Forest,GLU211,1900,0.813167851
6,Forest,GLU211,1950,1.819571892
7,Forest,GLU156,1700,6.48E-04
7,Forest,GLU156,1750,0.00135075
7,Forest,GLU156,1800,0.002053865
7,Forest,GLU156,1850,0.00374799
7,Forest,GLU156,1900,0.009317646
7,Forest,GLU156,1950,0.027689262
7,Forest,GLU161,1700,0.034123354
7,Forest,GLU161,1750,0.071169941
7,Forest,GLU161,1800,0.108216529
7,Forest,GLU161,1850,0.197478672
7,Forest,GLU161,1900,0.490939513
7,Forest,GLU161,1950,1.458925556
7,Forest,GLU168,1700,1.515939679
7,Forest,GLU168,1750,3.161744858
7,Forest,GLU168,1800,4.807550036
7,Forest,GLU168,1850,8.773046112
7,Forest,GLU168,1900,21.81012735
7,Forest,GLU168,1950,64.81318238
7,Forest,GLU172,1700,0.064026729
7,Forest,GLU172,1750,0.133538414
7,Forest,GLU172,1800,0.203050099
7,Forest,GLU172,1850,0.370535484
7,Forest,GLU172,1900,0.921165351
7,Forest,GLU172,1950,2.737428211
7,Forest,GLU174,1700,0.10030226
7,Forest,GLU174,1750,0.20919708
7,Forest,GLU174,1800,0.3180919
7,Forest,GLU174,1850,0.580469238
7,Forest,GLU174,1900,1.443068673
7,Forest,GLU174,1950,4.288368958
7,Forest,GLU186,1700,0.001096992
7,Forest,GLU186,1750,0.002287959
7,Forest,GLU186,1800,0.003478926
7,Forest,GLU186,1850,0.00634851
7,Forest,GLU186,1900,0.015782637
7,Forest,GLU186,1950,0.046901282
7,Forest,GLU187,1700,0.009602442
7,Forest,GLU187,1750,0.020027493
7,Forest,GLU187,1800,0.030452544
7,Forest,GLU187,1850,0.055571252
7,Forest,GLU187,1900,0.138152252
7,Forest,GLU187,1950,0.410547218
7,Forest,GLU192,1700,0.016962167
7,Forest,GLU192,1750,0.035377426
7,Forest,GLU192,1800,0.053792685
7,Forest,GLU192,1850,0.098163452
7,Forest,GLU192,1900,0.244038086
7,Forest,GLU192,1950,0.725208283
7,Forest,GLU195,1700,0.123563901
7,Forest,GLU195,1750,0.257713109
7,Forest,GLU195,1800,0.391862317
7,Forest,GLU195,1850,0.715089006
7,Forest,GLU195,1900,1.777738551
7,Forest,GLU195,1950,5.282907848
7,Forest,GLU206,1700,0.124321639
7,Forest,GLU206,1750,0.259293499
7,Forest,GLU206,1800,0.394265358
7,Forest,GLU206,1850,0.71947419
7,Forest,GLU206,1900,1.788640286
7,Forest,GLU206,1950,5.315304547
8,Forest,GLU002,1700,0.271011317
8,Forest,GLU002,1750,0.618809173
8,Forest,GLU002,1800,0.96660703
8,Forest,GLU002,1850,3.367315611
8,Forest,GLU002,1900,7.394543778
8,Forest,GLU002,1950,18.98626963
8,Forest,GLU007,1700,0.241593385
8,Forest,GLU007,1750,0.551638229
8,Forest,GLU007,1800,0.861683072
8,Forest,GLU007,1850,3.001797806
8,Forest,GLU007,1900,6.591875504
8,Forest,GLU007,1950,16.92533433
8,Forest,GLU010,1700,0.883056428
8,Forest,GLU010,1750,2.016312177
8,Forest,GLU010,1800,3.149567926
8,Forest,GLU010,1850,10.97197612
8,Forest,GLU010,1900,24.09419463
8,Forest,GLU010,1950,61.8643813
8,Forest,GLU015,1700,0.820011796
8,Forest,GLU015,1750,1.872360268
8,Forest,GLU015,1800,2.924708739
8,Forest,GLU015,1850,10.18864657
8,Forest,GLU015,1900,22.37402186
8,Forest,GLU015,1950,57.4476566
8,Forest,GLU019,1700,0.318799833
8,Forest,GLU019,1750,0.727926285
8,Forest,GLU019,1800,1.137052738
8,Forest,GLU019,1850,3.961087926
8,Forest,GLU019,1900,8.698453445
8,Forest,GLU019,1950,22.33419497
8,Forest,GLU023,1700,0.293862461
8,Forest,GLU023,1750,0.670985954
8,Forest,GLU023,1800,1.048109446
8,Forest,GLU023,1850,3.651241083
8,Forest,GLU023,1900,8.018037259
8,Forest,GLU023,1950,20.58715478
8,Forest,GLU027,1700,0.177021811
8,Forest,GLU027,1750,0.404199802
8,Forest,GLU027,1800,0.631377794
8,Forest,GLU027,1850,2.199496005
8,Forest,GLU027,1900,4.83004012
8,Forest,GLU027,1950,12.4016365
8,Forest,GLU034,1700,0.03707724
8,Forest,GLU034,1750,0.084659697
8,Forest,GLU034,1800,0.132242155
8,Forest,GLU034,1850,0.460684703
8,Forest,GLU034,1900,1.011652484
8,Forest,GLU034,1950,2.597524258
8,Forest,GLU040,1700,0.18409467
8,Forest,GLU040,1750,0.420349496
8,Forest,GLU040,1800,0.656604322
8,Forest,GLU040,1850,2.28737627
8,Forest,GLU040,1900,5.023023061
8,Forest,GLU040,1950,12.89714052
8,Forest,GLU223,1700,2.79E-04
8,Forest,GLU223,1750,6.37E-04
8,Forest,GLU223,1800,9.95E-04
8,Forest,GLU223,1850,0.003465567
8,Forest,GLU223,1900,0.007610301
8,Forest,GLU223,1950,0.019540249
8,Forest,GLU227,1700,0.30841493
8,Forest,GLU227,1750,0.70421409
8,Forest,GLU227,1800,1.10001325
8,Forest,GLU227,1850,3.832055503
8,Forest,GLU227,1900,8.41510136
8,Forest,GLU227,1950,21.60665866
8,Forest,GLU229,1700,0.078410658
8,Forest,GLU229,1750,0.179037668
8,Forest,GLU229,1800,0.279664679
8,Forest,GLU229,1850,0.974252421
8,Forest,GLU229,1900,2.139434793
8,Forest,GLU229,1950,5.493224065
8,Forest,GLU232,1700,0.032858011
8,Forest,GLU232,1750,0.075025792
8,Forest,GLU232,1800,0.117193573
8,Forest,GLU232,1850,0.40826079
8,Forest,GLU232,1900,0.896530837
8,Forest,GLU232,1950,2.301937309
9,Forest,GLU101,1700,0.964572802
9,Forest,GLU101,1750,1.041561998
9,Forest,GLU101,1800,1.118551194
9,Forest,GLU101,1850,1.644090078
9,Forest,GLU101,1900,2.845950633
9,Forest,GLU101,1950,7.908331187
9,Forest,GLU111,1700,0.695346949
9,Forest,GLU111,1750,0.750847376
9,Forest,GLU111,1800,0.806347803
9,Forest,GLU111,1850,1.185201384
9,Forest,GLU111,1900,2.051605733
9,Forest,GLU111,1950,5.701004583
9,Forest,GLU133,1700,0.496919988
9,Forest,GLU133,1750,0.536582594
9,Forest,GLU133,1800,0.576245199
9,Forest,GLU133,1850,0.84698762
9,Forest,GLU133,1900,1.466151391
9,Forest,GLU133,1950,4.074143323
9,Forest,GLU135,1700,3.18504736
9,Forest,GLU135,1750,3.439267916
9,Forest,GLU135,1800,3.693488473
9,Forest,GLU135,1850,5.428833105
9,Forest,GLU135,1900,9.397411506
9,Forest,GLU135,1950,26.11353887
9,Forest,GLU143,1700,0.066707694
9,Forest,GLU143,1750,0.072032095
9,Forest,GLU143,1800,0.077356495
9,Forest,GLU143,1850,0.113701587
9,Forest,GLU143,1900,0.196819571
9,Forest,GLU143,1950,0.546922471
9,Forest,GLU157,1700,0.249598304
9,Forest,GLU157,1750,0.269520463
9,Forest,GLU157,1800,0.289442621
9,Forest,GLU157,1850,0.42543403
9,Forest,GLU157,1900,0.736434252
9,Forest,GLU157,1950,2.046404423
10,Forest,GLU018,1700,2.35E-04
10,Forest,GLU018,1750,3.28E-04
10,Forest,GLU018,1800,4.21E-04
10,Forest,GLU018,1850,6.06E-04
10,Forest,GLU018,1900,0.00100207
10,Forest,GLU018,1950,0.00143197
10,Forest,GLU042,1700,0.019942541
10,Forest,GLU042,1750,0.027866079
10,Forest,GLU042,1800,0.035789616
10,Forest,GLU042,1850,0.051490422
10,Forest,GLU042,1900,0.085112136
10,Forest,GLU042,1950,0.121626189
10,Forest,GLU043,1700,0.010524078
10,Forest,GLU043,1750,0.014705487
10,Forest,GLU043,1800,0.018886896
10,Forest,GLU043,1850,0.027172525
10,Forest,GLU043,1900,0.044915377
10,Forest,GLU043,1950,0.064184572
10,Forest,GLU045,1700,0.025641782
10,Forest,GLU045,1750,0.035829731
10,Forest,GLU045,1800,0.046017681
10,Forest,GLU045,1850,0.066205511
10,Forest,GLU045,1900,0.109435742
10,Forest,GLU045,1950,0.156384891
10,Forest,GLU047,1700,0.00553017
10,Forest,GLU047,1750,0.007727408
10,Forest,GLU047,1800,0.009924646
10,Forest,GLU047,1850,0.014278561
10,Forest,GLU047,1900,0.023602037
10,Forest,GLU047,1950,0.033727573
10,Forest,GLU048,1700,0.090983665
10,Forest,GLU048,1750,0.127133141
10,Forest,GLU048,1800,0.163282618
10,Forest,GLU048,1850,0.234914255
10,Forest,GLU048,1900,0.388306279
10,Forest,GLU048,1950,0.554893988
10,Forest,GLU056,1700,0.050830183
10,Forest,GLU056,1750,0.071025946
10,Forest,GLU056,1800,0.091221709
10,Forest,GLU056,1850,0.131240423
10,Forest,GLU056,1900,0.216936518
10,Forest,GLU056,1950,0.310004695
10,Forest,GLU058,1700,0
10,Forest,GLU058,1750,0
10,Forest,GLU058,1800,0
10,Forest,GLU058,1850,0
10,Forest,GLU058,1900,0
10,Forest,GLU058,1950,0
10,Forest,GLU068,1700,0.015862538
10,Forest,GLU068,1750,0.022165015
10,Forest,GLU068,1800,0.028467492
10,Forest,GLU068,1850,0.040956102
10,Forest,GLU068,1900,0.067699219
10,Forest,GLU068,1950,0.096742937
10,Forest,GLU070,1700,0.071663098
10,Forest,GLU070,1750,0.10013616
10,Forest,GLU070,1800,0.128609221
10,Forest,GLU070,1850,0.185029734
10,Forest,GLU070,1900,0.30584865
10,Forest,GLU070,1950,0.437061119
10,Forest,GLU072,1700,0.380441813
10,Forest,GLU072,1750,0.531598313
10,Forest,GLU072,1800,0.682754814
10,Forest,GLU072,1850,0.982277478
10,Forest,GLU072,1900,1.623675468
10,Forest,GLU072,1950,2.320250289
10,Forest,GLU076,1700,0.013021062
10,Forest,GLU076,1750,0.018194568
10,Forest,GLU076,1800,0.023368074
10,Forest,GLU076,1850,0.033619584
10,Forest,GLU076,1900,0.055572173
10,Forest,GLU076,1950,0.079413253
11,Forest,GLU037,1700,4.033032946
11,Forest,GLU037,1750,6.991177296
11,Forest,GLU037,1800,9.949321647
11,Forest,GLU037,1850,12.03779721
11,Forest,GLU037,1900,11.6946906
11,Forest,GLU037,1950,16.03784334
11,Forest,GLU042,1700,0.029926269
11,Forest,GLU042,1750,0.051876553
11,Forest,GLU042,1800,0.073826838
11,Forest,GLU042,1850,0.08932393
11,Forest,GLU042,1900,0.08677798
11,Forest,GLU042,1950,0.119005427
11,Forest,GLU043,1700,25.22359755
11,Forest,GLU043,1750,43.72457277
11,Forest,GLU043,1800,62.22554799
11,Forest,GLU043,1850,75.28739695
11,Forest,GLU043,1900,73.14152233
11,Forest,GLU043,1950,100.3046867
11,Forest,GLU056,1700,0.061424558
11,Forest,GLU056,1750,0.106478172
11,Forest,GLU056,1800,0.151531786
11,Forest,GLU056,1850,0.183340029
11,Forest,GLU056,1900,0.17811439
11,Forest,GLU056,1950,0.244262186
11,Forest,GLU066,1700,14.21913377
11,Forest,GLU066,1750,24.64856759
11,Forest,GLU066,1800,35.07800142
11,Forest,GLU066,1850,42.44127215
11,Forest,GLU066,1900,41.23159228
11,Forest,GLU066,1950,56.54410535
11,Forest,GLU068,1700,0.08204202
11,Forest,GLU068,1750,0.142218106
11,Forest,GLU068,1800,0.202394193
11,Forest,GLU068,1850,0.244879032
11,Forest,GLU068,1900,0.237899381
11,Forest,GLU068,1950,0.326250017
11,Forest,GLU077,1700,17.38328769
11,Forest,GLU077,1750,30.13356148
11,Forest,GLU077,1800,42.88383527
11,Forest,GLU077,1850,51.88563915
11,Forest,GLU077,1900,50.40677176
11,Forest,GLU077,1950,69.12674615
11,Forest,GLU078,1700,38.82296445
11,Forest,GLU078,1750,67.29878761
11,Forest,GLU078,1800,95.77461077
11,Forest,GLU078,1850,115.8787889
11,Forest,GLU078,1900,112.5759605
11,Forest,GLU078,1950,154.3842141
11,Forest,GLU079,1700,14.7499574
11,Forest,GLU079,1750,25.56873914
11,Forest,GLU079,1800,36.38752087
11,Forest,GLU079,1850,44.02567461
11,Forest,GLU079,1900,42.77083539
11,Forest,GLU079,1950,58.65498975
11,Forest,GLU106,1700,95.5239892
11,Forest,GLU106,1750,165.5888145
11,Forest,GLU106,1800,235.6536399
11,Forest,GLU106,1850,285.1200143
11,Forest,GLU106,1900,276.9933978
11,Forest,GLU106,1950,379.8626975
11,Forest,GLU108,1700,27.11901385
11,Forest,GLU108,1750,47.01023682
11,Forest,GLU108,1800,66.9014598
11,Forest,GLU108,1850,80.94483574
11,Forest,GLU108,1900,78.6377103
11,Forest,GLU108,1950,107.8420388
11,Forest,GLU109,1700,4.440092996
11,Forest,GLU109,1750,7.696807283
11,Forest,GLU109,1800,10.95352157
11,Forest,GLU109,1850,13.2527901
11,Forest,GLU109,1900,12.87505323
11,Forest,GLU109,1950,17.65656687
11,Forest,GLU110,1700,0.393226643
11,Forest,GLU110,1750,0.681650068
11,Forest,GLU110,1800,0.970073493
11,Forest,GLU110,1850,1.173702932
11,Forest,GLU110,1900,1.140249533
