# ../gcam-usa-data/level1//L143.share_state_Pop_HDD_sR9.csv
# Written by LA143.HDDCDD.R
# Mon Sep  4 08:00:34 2017
# " State-level share of person heating degree days within census division (subregion9) "
# " Unitless "
"state","subregion9","variable","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010"
"RI","New England","HDD",0.0707913627216833,0.0710468250603381,0.0707173195922019,0.068784773871678,0.0680567523394757,0.0681855038954388,0.0682555300844327,0.0681806161238514,0.0679181589816941,0.0676172639078875,0.0675973234776883,0.0675421791485792,0.0673336897284951,0.0672374364408908,0.0672543829285855,0.0671728811186346,0.0671972913853412,0.0667492567706937,0.0663141056674324,0.0661648202918593,0.0664096422818122,0.0664194986895113,0.0662662104909996,0.065994613998349,0.0656732320100959,0.0651387352775118,0.0646146888245476,0.0641817195379786,0.0637997429856827,0.0652202642460204,0.0651725227890007,0.0652909695167216,0.0652911735076638,0.0653181691084086,0.0648107965101449,0.064334179593926,0.0637946265415363,0.0633600542248036,0.0630236186605691,0.0627644717715423
"SC","Atlantic-S","HDD",0.0715357824762089,0.0718456978539537,0.0723492952591622,0.0731895214968834,0.0737581437978772,0.0746807334661382,0.0756403977168325,0.0767146863267084,0.0776696603074907,0.078330953782145,0.0784467331974854,0.0782866009808549,0.0779797135875851,0.077736345959836,0.0773322179802469,0.0767596696397603,0.0760216854261864,0.0752040391878184,0.0747320730485197,0.0741219072056693,0.0751995787493594,0.0757492818116398,0.076075283758549,0.0763210284772997,0.0765749763478839,0.0763486550889079,0.0763065428171148,0.0762565782800218,0.0760632422207317,0.0754682607573554,0.0749033795259159,0.0744027634262787,0.073996462699575,0.0737112212328897,0.0733672836368309,0.0732895589518052,0.0733193457293253,0.0733492711685816,0.0734988532580283,0.0734704690636721
"SD","Central-NW","HDD",0.0500553748452745,0.0502230747890406,0.0501257912712667,0.0500413807793655,0.0499064523564724,0.0492103641699824,0.0483913222365573,0.0474695667331081,0.0465351493114237,0.0458610661815249,0.046105755168691,0.0466201045971742,0.0472173386345872,0.0478711984459344,0.0484027072888021,0.048502078706996,0.0486621829544407,0.0487549552584096,0.0487460592091998,0.0487725135016296,0.0486499170195031,0.0486060510236968,0.048576962935862,0.0485352166320725,0.0484072868049524,0.0487338657588274,0.0489724620669614,0.0492507198861931,0.0496897696532497,0.0505338751571665,0.0502810678612882,0.0500519092645715,0.0499098651104616,0.0499112249001375,0.049832817213324,0.0498086724105915,0.0498600099518858,0.0498529642643544,0.0499909039494747,0.0502137152585988
"TN","Central-SE","HDD",0.349667298445908,0.351315625781654,0.351477186420543,0.352114004967972,0.352321638909917,0.351663235026756,0.352067480409132,0.352000786124291,0.353101029712986,0.352662507951741,0.353503173630041,0.35367646342285,0.353751438361254,0.354635418063106,0.355588089669149,0.3575613746897,0.360656766289058,0.363934296262299,0.366979093813451,0.369440340759894,0.369745905236919,0.369779745334835,0.370050006292682,0.370964304845404,0.372071025002976,0.374519127848752,0.376586350566615,0.378300733273899,0.380199200982554,0.385522678044084,0.38659015784662,0.387517499551916,0.3883123614787,0.389285100784839,0.390559412415075,0.392432832809755,0.393731391701718,0.39457747610202,0.395255382989485,0.395749708600977
"TX","Central-SW","HDD",0.516433704054417,0.517474382025696,0.519425669982456,0.520879099827405,0.522145617515937,0.523765754858251,0.523795224849982,0.524306538645187,0.525816482664094,0.527143927989836,0.532975519536548,0.538597594857872,0.542248912778109,0.546672354161636,0.55166233614595,0.55733703953854,0.561200979406961,0.565145446640526,0.569265285030433,0.574226105750317,0.574407248689877,0.573862889557025,0.574322837815444,0.5749597805871,0.575453730820689,0.582033788262191,0.589096023112545,0.596465104325792,0.603881532924851,0.611096126210029,0.614324179148733,0.616940871009564,0.619194244060525,0.621244587399654,0.623256593473444,0.629312232514111,0.631105368931921,0.633210048045727,0.635247150271916,0.636979776809432
"UT","Mountain","HDD",0.157152248484247,0.156541278618427,0.156329617726032,0.156383104379651,0.157133388351542,0.158750054997274,0.160342814055946,0.161947061665789,0.163443609481297,0.165729490360292,0.167584272120038,0.168839504794886,0.170097299325162,0.171345774200416,0.172020413528037,0.170902970961987,0.169655630602172,0.168140618912941,0.16640368332515,0.164714690183402,0.165393360696502,0.166055388677073,0.166677984437619,0.167102004758827,0.167382303184838,0.167165949199697,0.166856955026139,0.166223106087643,0.165122764640328,0.163518112173167,0.16351080452887,0.163815978474381,0.164087447858814,0.164218810394189,0.164879562492087,0.1656501920894,0.166965900497538,0.16824125761684,0.169445003907988,0.170461840662421
"VA","Atlantic-S","HDD",0.211440552952729,0.211133211098228,0.211532668525886,0.211836802876703,0.212482095658356,0.212279682411413,0.211754948315497,0.211614466220015,0.210186279669511,0.209135348130877,0.209046906573481,0.20825311876951,0.20804193692748,0.207505041472088,0.20662045611843,0.210109286966005,0.214478667475881,0.218841877989971,0.223097919526279,0.228065404502817,0.224199806326508,0.221643622067804,0.21876194144514,0.215897066208842,0.213114823729852,0.214940215174675,0.217013869492195,0.219183514458784,0.22247069233854,0.224667031564702,0.225242110359033,0.225781728387188,0.226383293134468,0.227271812826108,0.227874397550881,0.227702184855814,0.227463641865766,0.227548348144871,0.227643262051106,0.228080768388788
"VT","New England","HDD",0.0580338166827737,0.0586629867480393,0.0590000975983989,0.0594793323142842,0.0601802682260397,0.0604847001388868,0.0609085209906898,0.0612652307893614,0.0617810108843759,0.0622343609813571,0.0626381518357787,0.0632500495709459,0.0637378160960135,0.0640159232705166,0.0643080848888172,0.0644005246254781,0.0646136987596178,0.0651286511614707,0.0656387403106863,0.066325340955307,0.0664146653064945,0.0665135560562703,0.066527521567789,0.0666694620898416,0.0666479619371482,0.0668552923520018,0.0669203733183528,0.0669438201754445,0.0670248221373652,0.0667309511890725,0.0666995033964653,0.0667802268425063,0.0668721906515737,0.0670836175279234,0.067278944659151,0.0674276765678022,0.0674490598565268,0.0673641989910727,0.0671643914213876,0.067058949031767
"WA","Pacific","HDD",0.197629287032535,0.195416881842729,0.194465728081549,0.195111199567354,0.194808583122987,0.19759730031611,0.201206181831563,0.205921755466449,0.211924026827899,0.217886135945202,0.218875716997737,0.217882356610615,0.21615350067487,0.215538168502633,0.215120922518684,0.211060277788757,0.208174935360005,0.205826546897498,0.202915472006442,0.201437789894508,0.202806170948901,0.204593321437843,0.206708198115712,0.208744272189233,0.211076761353122,0.2128546588837,0.214459703182581,0.215609853647481,0.216344277989944,0.217302311701236,0.217604074763409,0.21794275870929,0.2180487128812,0.219036938162133,0.220267105838333,0.222538941771049,0.224149132008334,0.225557612882904,0.226545006711901,0.226683892619854
"WI","Central-NE","HDD",0.138678174298645,0.139203865819111,0.139435274032818,0.139760381423067,0.140513104380855,0.138814080680282,0.137299925166739,0.135565995255669,0.134549631157835,0.133414784052945,0.135562941482908,0.137640452770855,0.139371159796847,0.141238585088242,0.143085571298214,0.143513799317909,0.144064081656922,0.145303515089573,0.146194788960049,0.14725655439855,0.146091238839892,0.145039633779368,0.144129529807468,0.143175680790001,0.142225491033404,0.143555273161811,0.144919184742032,0.146339164029335,0.148032490646016,0.150602732378923,0.151344119995954,0.152348690123553,0.153208969297049,0.154153928232689,0.155134690944436,0.156045039952232,0.157020127776981,0.158015950037144,0.158542030037434,0.158874405368345
"WV","Atlantic-S","HDD",0.102872055929481,0.102696663246004,0.101769137389237,0.100990404351041,0.101239158702283,0.101772557509154,0.101731175843864,0.101054974150487,0.100702863326342,0.0999221190229693,0.0988467542763542,0.0979178364810245,0.0968945208860615,0.0950172650626501,0.0930162370961886,0.091641135601716,0.0902510623871248,0.0889591015815761,0.0880885308802597,0.0877822902131247,0.0857816202085479,0.0839802319034429,0.0824751335220022,0.080732674015134,0.0791211181712996,0.0791324746217616,0.079133814050123,0.0792949166675348,0.079520146305228,0.0779210988202301,0.0770147434535832,0.0765635994632319,0.0763588890290266,0.0758548020749042,0.0753419248517556,0.0747781265959247,0.0743422021760787,0.0739773006874977,0.0734416971900574,0.0729217684573744
"WY","Mountain","HDD",0.0555040227778833,0.0547326404226603,0.0540683046381714,0.0544190342329048,0.055460022119122,0.0563944663983393,0.0572066549826889,0.0582755679778348,0.0593276553622523,0.0603091489451785,0.0614741692006644,0.0619414405038626,0.0613602209214929,0.0600390654242453,0.058834008193919,0.0575115632454439,0.0546700135669997,0.0527141377727472,0.0511547530157461,0.0496373582700654,0.0495657169061628,0.049469864518123,0.0492451432199894,0.0490470629380691,0.0487924745742216,0.0475166388477881,0.0461670883694887,0.0449701002063514,0.0437769852248034,0.0421707424719039,0.0413025862255115,0.0409169396982004,0.0404778695766759,0.0400878369282238,0.0395507497673309,0.0391404919400579,0.0390807629725272,0.0390454698165041,0.0394251762155034,0.0392242560182904
