# File: L122.out_EJ_R_gasproc_F_Yh.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Title: Outputs of gas processing by GCAM region / fuel / historical year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Units: EJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Source: Written by LA122.gasproc_refining.R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GCAM_region_ID,sector,fuel,X1971,X1972,X1973,X1974,X1975,X1976,X1977,X1978,X1979,X1980,X1981,X1982,X1983,X1984,X1985,X1986,X1987,X1988,X1989,X1990,X1991,X1992,X1993,X1994,X1995,X1996,X1997,X1998,X1999,X2000,X2001,X2002,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010
15,gas processing,gas,0.016324323,0.020834332,0.024708898,0.028116229,0.032610868,0.033220506,0.035048729,0.03903241,0.04938895,0.057664147,0.059193144,0.07407564,0.08050616,0.088635274,0.099234927,0.1163,0.139324904,0.156875153,0.228675225,0.343380232,0.354787429,0.359099009,0.336550927,0.333497925,0.38569804,0.4738552,0.53903122,0.5510869,0.59851428,0.68750864,0.73774064,0.79751672,0.92631994,0.99601684,1.1503128,1.28497642,1.48870904,1.47355572,1.38016606,1.51432736
16,gas processing,gas,0.006578018,0.008036299,0.010479332,0.015964381,0.02892526,0.03482752,0.04299022,0.05747378,0.0590226,0.07254338,0.07467824,0.08095724,0.09267804,0.09255246,0.10243142,0.1433705,0.12030564,0.13072878,0.13905892,0.1509053,0.15747732,0.2159976,0.23910432,0.24768562,0.2367183,0.22432774,0.26011804,0.27903876,0.30143386,0.25116,0.27133652,0.26765284,0.29063398,0.30603846,0.30302454,0.30587102,0.3041129,0.3237871,0.32081504,0.34279154
17,gas processing,gas,0.0249067,0.02674854,0.0263718,0.03294382,0.0389298,0.04784598,0.05073432,0.05935748,0.05801796,0.0527436,0.07698054,0.10243142,0.11775218,0.14349608,0.17154228,0.2450903,0.27610856,0.32052202,0.38716314,0.44229276,0.50039444,0.55849612,0.56619836,0.60081658,0.72530822,0.73891272,0.848617362,0.889076094,0.960741109,0.963912872,0.970423838,1.052648558,1.082013001,1.187312178,1.328107941,1.400410453,1.493224364,1.488389187,2.046864029,2.205827032
18,gas processing,gas,0.006006563,0.007105214,0.007607534,0.016586157,0.022310685,0.025575765,0.05697146,0.091265091,0.1241149,0.1525797,0.1659749,0.1726725,0.19163508,0.2436252,0.29519672,0.33002424,0.34295898,0.36665174,0.35581,0.61730942,0.68780166,0.736736,0.780689,0.96240326,1.0578022,1.10292728,1.1911263,1.3093808,1.28464154,1.14838724,1.21511208,1.28422294,1.31394354,1.25688836,1.2218934,1.29795302,1.1126388,1.19041468,1.41754704,1.58875444
19,gas processing,gas,0.245892459,0.255940816,0.313458982,0.389123362,0.451439391,0.503242562,0.585187836,0.731684893,0.88725932,1.02355308,1.041458806,1.044526014,1.104445036,1.427540531,1.52963846,1.553728795,1.606288224,1.707008119,1.789195967,2.025481714,2.167377644,2.187525373,2.242216505,2.352915748,2.43476234,2.544959831,2.632026674,2.683463712,2.840593777,2.936631603,2.925723379,3.011389522,3.123592947,3.117377211,3.105198729,3.42502706,3.7182145,3.63579216,3.62063884,3.80766932
20,gas processing,gas,0.36727964,0.39415376,0.43927884,0.4587856,0.47025524,0.46050186,0.48461322,0.61266296,0.7476196,0.80082366,0.86507876,0.94155698,0.94369184,0.94716622,0.9881053,0.8778042,0.89103196,0.90413414,0.87847396,0.96784506,1.03218388,1.04080704,0.97173804,1.0163608,1.04520234,1.12126196,1.0745462,1.12599214,1.1360804,1.20255408,1.22453058,1.39862632,1.48251376,1.56531284,1.57971268,1.79784514,1.94109006,2.02774026,2.01187532,2.22942174
21,gas processing,gas,0.4631809,0.51031526,0.60316074,0.61923498,0.68302962,0.76072178,0.84695338,0.8922459,1.14621052,1.22867472,1.4678209,1.55961988,1.57217788,1.81312404,1.9180252,2.30476974,2.54224152,2.8065037,3.21195966,3.05716138,3.23142456,3.53001194,3.86958026,4.41911834,4.67383644,4.89075496,5.199012,5.5541941,5.9342829,6.26702804,6.58336406,7.2675239,7.84636398,8.66895484,9.22653004,10.03417688,10.83487496,11.65579142,12.1892134,13.05354102
22,gas processing,gas,0.09883146,0.10490116,0.11984518,0.13742638,0.14918904,0.1450449,0.15965404,0.17011904,0.18359796,0.21030464,0.23893688,0.2566018,0.26861562,0.25434136,0.2704156,0.27949922,0.36137738,0.37209354,0.42303716,0.40399086,0.4468555,0.4623437,0.50466416,0.51228268,0.5487846,0.56511,0.5600868,0.58181214,0.6565741,0.69140162,0.72698262,0.75695438,0.92598506,1.03134668,1.07776942,1.08488562,1.14688028,1.12306194,1.14219196,1.1306386
23,gas processing,gas,5.166500761,5.436412937,5.649071016,5.995321991,6.285709324,6.746713869,7.125517888,7.543909026,7.982857112,8.545364994,9.153185405,9.870033978,10.58960894,11.4537096,12.44044308,13.25819519,14.04592979,14.70825065,15.44892783,16.21689888,16.71444684,15.9017768,15.40669858,14.25115328,13.52379392,13.38063272,12.87663832,13.01326936,13.26635492,13.45250634,13.61467198,13.6281509,14.33713372,14.50704346,14.6330002,15.01124716,15.3190856,15.3278762,14.66339056,16.01839876
24,gas processing,gas,0.000113268,0.000169082,0.000183035,0.000215045,0.000283171,0.000285633,0.000274142,0.000280708,0.000347192,0.000351296,0.000339805,0.000305332,0.000393156,0.000394797,0.000372636,0.000348833,0.000320106,0.000406288,0.000371815,0.002894581,0.002897661,0.002862796,0.008874394,0.008877677,0.008906404,0.008095115,0.007322061,0.006364549,0.008200139,0.007600684,0.009687986,0.009645989,0.006148574,0.014586994,0.015136302,0.015053585,0.020646168,0.018845137,0.014170756,0.015961922
25,gas processing,gas,0.373344075,0.379078809,0.449882125,0.462798553,0.434877858,0.457643998,0.499211055,0.496353458,0.56788659,0.584815691,0.576035837,0.614797297,0.612152657,0.694906056,0.689800838,0.698052546,0.702384655,0.691823228,0.750059291,0.830244612,0.870845594,0.887253539,0.921795964,0.963436517,1.045758067,1.151453029,1.143715318,1.167825939,1.01281715,1.054405053,0.954072947,0.897925639,0.836421238,0.789985081,0.989181476,1.311377923,1.219952889,1.139349386,1.067141803,1.143963448
26,gas processing,gas,0.041011688,0.044008498,0.038607169,0.042345778,0.048874549,0.054044606,0.053019384,0.053763961,0.058482461,0.059205761,0.067203799,0.070908062,0.06167689,0.07243491,0.076861084,0.07589761,0.075111867,0.086991204,0.106444424,0.10180352,0.09531522,0.10460814,0.10121748,0.10473372,0.1121848,0.13671476,0.17635618,0.211393,0.25166232,0.29452696,0.322322,0.32709404,0.36832614,0.41529306,0.44158114,0.44250206,0.37552606,0.34170318,0.40051648,0.5477381
27,gas processing,gas,0.018185694,0.016538852,0.024738313,0.029862727,0.023164771,0.029269782,0.03484796,0.034129392,0.039521463,0.046029584,0.050045813,0.064793196,0.073867993,0.087544851,0.10061583,0.111657041,0.120479277,0.141527196,0.149701183,0.161519008,0.166203699,0.182782221,0.206761305,0.220966571,0.235331517,0.252890078,0.248041754,0.267667132,0.291075408,0.314077052,0.351492101,0.367196269,0.394512405,0.424917734,0.458089616,0.52321753,0.557608183,0.597756123,0.649798428,0.699332285
28,gas processing,gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00263718,0.07936656,0.10247328,0.0992082,0.1140685,0.13194272,0.17250506,0.21549528,0.2869503,0.34697754,0.45840886,0.55711474,0.521157,0.63786268,0.71484322,0.78286572,0.87449726,0.91125034,1.07421132,1.14273614,1.21879576,1.30963196,1.33370146,1.28099972,1.6057496
29,gas processing,gas,0.01293945,0.014495305,0.020941912,0.036107878,0.047439295,0.059957616,0.063088165,0.124881205,0.145216878,0.146277621,0.145711897,0.204450108,0.258072247,0.325736442,0.392044516,0.426406973,0.477723007,0.52803252,0.551826407,0.567701837,0.731092801,0.802099368,0.858575756,0.976352659,0.997246204,1.134761515,1.347901108,1.420314718,1.573938191,1.806301368,1.969489048,2.191108684,2.43959956,2.619449391,2.915679396,3.08348307,3.240699759,3.552184334,3.202892623,3.421470168
30,gas processing,gas,0.03796702,0.04420416,0.05102734,0.0537901,0.05332964,0.06396208,0.06747832,0.06651554,0.06412952,0.0663481,0.05655286,0.04127396,0.04152512,0.04190186,0.03733912,0.03315312,0.03382288,0.03700424,0.03750656,0.06086444,0.0998361,0.10523604,0.1023477,0.13462176,0.14454258,0.15073786,0.1724632,0.21465808,0.2109744,0.23077418,0.25526228,0.2913456,0.29419208,0.34915426,0.36987496,0.3786237,0.41403726,0.44911594,0.42914872,0.54493348
31,gas processing,gas,0.23500204,0.26932724,0.2999269,0.29557346,0.32864286,0.34777288,0.35840532,0.34894496,0.37996322,0.42387436,0.43881838,0.47352032,0.52584532,0.56247282,0.57800288,0.66402518,0.67202044,0.78328432,0.83540002,0.7882238,0.83895812,0.86445086,0.88818548,0.90057604,0.93866864,1.12565726,1.09267158,1.12013174,1.19941458,1.2503582,1.16462892,1.1429873,1.26789754,1.39636588,1.43437476,1.4914718,1.59294044,1.61504252,1.58950792,1.5605408
32,gas processing,gas,0.04679948,0.0571389,0.05919004,0.06161792,0.05810168,0.06191094,0.0692783,0.08577114,0.09255246,0.10205468,0.11025924,0.1188824,0.13152412,0.13064506,0.13110552,0.13336596,0.1354171,0.13596128,0.129766,0.13466362,0.13884962,0.13658918,0.14182168,0.14031472,0.1492309,0.16229122,0.20410936,0.23705318,0.20477912,0.22843002,0.2419508,0.24107174,0.23198812,0.2440438,0.25614134,0.25664366,0.25404834,0.27234116,0.31152212,0.32550336
1,gas processing,biomass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03064152,0.03143686,0.02812992,0.03336242,0.03633448,0.04278092,0.04654832,0.04679948,0.04935294,0.11858938,0.1239056,0.1373008,0.1523704,0.1521611,0.15651454,0.15973776,0.1691144,0.18363982,0.19598852,0.21302554,0.2226952
2,gas processing,biomass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,gas processing,biomass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,gas processing,biomass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,gas processing,biomass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,gas processing,biomass,0,0,0,0.00012558,0.00033488,0.0004186,0.0004186,0.0004186,0.0004186,0.0004186,0.00079534,0.00092092,0.00092092,0.00096278,0.00096278,0.00096278,0.00096278,0.00096278,0.00096278,0.00154882,0.00179998,0.00184184,0.00184184,0.00192556,0.0027209,0.00498134,0.00535808,0.00619528,0.00724178,0.0071162,0.0106743,0.01268358,0.01243242,0.01247428,0.00996268,0.01100918,0.01092546,0.01343706,0.0140231,0.01385566
7,gas processing,biomass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,gas processing,biomass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00029302,0.00033488,0.00037674,0.0004186,0.00046046,0.00050232,0.00054418,0.00728364,0.00740922,0.00761852,0.00778596,0.00778596,0.00799526,0.00799526,0.00803712,0.00803712,0.00803712,0.00694876,0.00694876,0.00694876,0.00786968
9,gas processing,biomass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.37E-05,0.00029302,0.0002093,0.00016744,8.37E-05,8.37E-05,8.37E-05
10,gas processing,biomass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,gas processing,biomass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03072524,0.03172988,0.03319498,0.03403218,0.03482752,0.04194372,0.04755296,0.0644644,0.07840378,0.09673846,0.11683126,0.14433328,0.14897974,0.21419762,0.2653924,0.32228014,0.2926014
12,gas processing,biomass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.37E-05,0.00012558,0.00037674,0.00016744,0.00025116,0.00192556,0.00221858,0.00205114,0.00138138,0.00288834,0.00284648,0.00297206,0.00297206,0.0035581,0.00359996,0.00431158,0.00531622,0.00581854,0.00694876,0.00791154,0.01042314,0.01293474,0.01712074
13,gas processing,biomass,0.00339066,0.00339066,0.00343252,0.00343252,0.00347438,0.00347438,0.00351624,0.00351624,0.00351624,0.00351624,0.00343252,0.00343252,0.0033488,0.00343252,0.00380926,0.00485576,0.00519064,0.00602784,0.00766038,0.0274183,0.02980432,0.0349531,0.03759028,0.04022746,0.04537624,0.0521157,0.05889702,0.06333418,0.07149688,0.0914641,0.11143132,0.138138,0.13692406,0.15605408,0.18121194,0.19263972,0.28582008,0.29548974,0.32805682,0.4418323
14,gas processing,biomass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19E-05,8.37E-05
15,gas processing,biomass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002093,0.0002093,0.00025116,0.00029302,0.00029302,0.0004186,0.0004186,0.00071162,0.00129766,0.00217672,0.00301392
16,gas processing,biomass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00159068,0.00184184,0.00213486,0.00246974,0.00276276,0.00280462,0.00288834,0.00326508,0.00339066,0.00347438,0.0035581,0.00343252,0.00343252,0.00343252,0.00343252,0.00343252,0.00351624,0.00359996,0.00385112,0.00389298,0.00422786
17,gas processing,biomass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,gas processing,biomass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,gas processing,biomass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00242788,0.00284648,0.00322322,0.00297206,0.00389298,0.00447902,0.00506506,0.00552552,0.0056511,0.00602784,0.00615342,0.00623714,0.00581854,0.0060697,0.00694876,0.00665574,0.00661388,0.00619528,0.00594412,0.00581854,0.0054418
20,gas processing,biomass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004186,0.00037674,0.0002093,0.00037674,0.00033488,0.00037674,0.0004186,0.00046046,0.0006279,0.0006279,0.0010465,0.00117208,0.00163254,0.0018837
21,gas processing,biomass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19E-05,4.19E-05,8.37E-05,8.37E-05,4.19E-05,8.37E-05,0.00012558,0.00016744,0.00025116,0.00054418
22,gas processing,biomass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,gas processing,biomass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,gas processing,biomass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,gas processing,biomass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,gas processing,biomass,0,0,0,0,0,0,0,0,0,0,0,8.37E-05,0.0004186,0.0006279,0.0006279,0.00050232,0.00054418,0.00066976,0.00079534,0.00075348,0.00079534,0.00092092,0.00096278,0.00108836,0.00142324,0.00129766,0.0010465,0.0004186,0.00029302,0.0002093,0.00012558,0,0,0,0,0,0,4.19E-05,0.00029302,0.00037674
27,gas processing,biomass,0,0,0,0,0,0,0,0,0,0,0,0,4.19E-05,4.19E-05,4.19E-05,4.19E-05,8.37E-05,8.37E-05,0.00012558,0.00012558,0.00016744,0.0002093,0.0002093,0.00029302,0.0004186,0.00054418,0.00066976,0.0008372,0.00096278,0.00117208,0.00133952,0.00163254,0.0018837,0.0018837,0.002093,0.00221858,0.00238602,0.00259532,0.00263718,0.00267904
28,gas processing,biomass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00075348,0.00075348,0.00100464,0.0012558,0.00129766,0.00133952,0.00163254,0.00138138,0.00138138,0.00150696,0.00150696,0.00159068,0.00276276,0.00347438,0.00389298,0.00339066,0.0058604,0.00791154,0.0069069,0.00749294,0.00845572
29,gas processing,biomass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19E-05,0.00016744,0.00025116,0.00066976,0.00150696,0.00267904
30,gas processing,biomass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,gas processing,biomass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,gas processing,biomass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,gas processing,coal,0,0.000852353,0.001231176,0,0,0,0,0,0,0,0,0,0,0.015310784,0.048836667,0.059001765,0.062284902,0.059822549,0.064778824,0.05818098,0.059948824,0.066041569,0.064936667,0.065347059,0.065631176,0.066136275,0.063452941,0.056760392,0.058054706,0.058907059,0.057770588,0.057833725,0.05796,0.052877451,0.05726549,0.060674902,0.055908039,0.059475294,0.061369412,0.060580196
2,gas processing,coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,gas processing,coal,0.000126275,0.000126275,0.000126275,6.31E-05,0.000157843,0.000284118,0.000252549,0.000284118,0.000284118,0.000252549,0.000315686,0.000315686,0.000284118,0.000284118,0.000315686,0.000315686,0.000315686,0.000347255,0.000347255,0.000378824,0.000441961,0.000410392,0.000473529,0.000536667,0.000536667,0.000536667,0.000536667,0.000505098,0.000473529,0.000536667,0.000505098,0.000536667,0.000568235,0.000568235,0.000568235,0.000568235,0.000536667,0.000536667,0.000505098,0.000505098
4,gas processing,coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,gas processing,coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,gas processing,coal,0.008523529,0.003156863,0.00299902,0.00183098,0.001546863,0.001357451,0.001515294,0.001136471,0.001262745,0.001104902,0.001168039,0.000505098,0.000410392,0.000252549,0.00022098,0.00022098,6.31E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,gas processing,coal,0.003283137,0.002241373,0.000820784,6.31E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,gas processing,coal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
