# ../gcam-usa-data/level1//L132.in_EJ_state_indchp_F.csv
# Written by LA132.Industry.R
# Thu Aug 31 19:15:08 2017
# " Industrial cogen energy consumption by state and fuel "
# " Unit = EJ "
"state","sector","fuel","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010"
"GA","chp_elec","biomass",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0805422670883493,0.11960809407955,0.060076691006173,0.071605217562275,0.0712510841602617,0.0682384540236637,0.066938839078344,0.0601949814136726,0.0642680864085205,0.0641693798343749,0.0670789210789244,0.0672266692037625,0.0594285393454079,0.100653462799873,0.0669154307914839,0.068549856974468,0.0641402497685904,0.0674946146102856,0.0673080572382294,0.055414232528196,0.0574062607307207,0.0620151342687873
"HI","chp_elec","biomass",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138085349536201,0.0123779756105919,0.00629203068997891,0.00744093532763081,0.00686196474214065,0.00546243924693074,0.00475666135205808,0.00451864870136919,0.00378102112370771,0.00378690362868233,0.00413249953841282,0.0036706556588598,0.00197428802511141,0.0020911446916826,0.00066601962870429,0.000697936351405232,0.000655121374869764,0.000511768608990993,0.00051826781400753,0.000553347286077825,0.000779157719553491,0.00183513916316895
"IA","chp_elec","biomass",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213520144240579,0.0272125966367118,0.0137901223497627,0.0155544928214317,0.0146989451822605,0.0127787294865186,0.0118756842039727,0.0128544294870551,0.0102236253200364,0.0105121040773904,0.0111628558960013,0.00926757797667541,0.00804649718756802,0.0097876103403149,0.00915517760271598,0.00878982893888115,0.0092149655926304,0.00557370985798209,0.00643410530072763,0.00647002904324905,0.00789643901769214,0.00801511693868081
"ID","chp_elec","biomass",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115830918179963,0.0136362906597219,0.00699939782769436,0.00898990251881089,0.00857858204828457,0.0076676233484522,0.00773589956743237,0.00714614149520174,0.00774781588571345,0.00791182031833379,0.00875321330800794,0.00894510777136267,0.0099547955230207,0.00786020273053073,0.00770150002988536,0.00869949868101123,0.00888261880514532,0.0084705060010075,0.00881647815612352,0.00805811985350833,0.0085208825734071,0.0090034944012186
"IL","chp_elec","biomass",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176733688493714,0.0215351827449435,0.0110062789792835,0.0126404982930241,0.0120838883795326,0.0106915562865477,0.0101456303089691,0.0106387103359277,0.00948404799579657,0.00879753027265572,0.00924249896764199,0.00768200648273283,0.00563189199344721,0.00639273998899387,0.00607274304567678,0.00590196287424479,0.00613731181635736,0.00414911947894513,0.00471892325162649,0.00466330245185271,0.0053466636453199,0.00538600774943762
"IN","chp_elec","biomass",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00994629420997285,0.0149416391532669,0.00765760294933858,0.00856940843620521,0.00818751107324463,0.00726268398038688,0.00697619741109084,0.00641523529309975,0.0053158119392508,0.00531017497595006,0.00569178507853125,0.00486085710868768,0.00696635016210148,0.00783017055219257,0.00741196095776601,0.00739936061047316,0.00753561880702035,0.00342482366395107,0.00386330733307442,0.00379869731735611,0.00433328587217752,0.00432933629521112
"KS","chp_elec","biomass",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00255114303988197,0.00320849888204504,0.00163331072098497,0.00183645213454312,0.00174241570554446,0.00153298475053302,0.00144368529757297,0.00124330722840077,0.00100752622078672,0.00102527224535651,0.00109071416388495,0.000917942868179754,0.00110175768406823,0.00120046433411958,0.00113263218294622,0.00109979019090349,0.00114445224400101,0.000225302065380301,0.000244518122614833,0.000238511761240442,0.000243674808045686,0.000254740778814319
"KY","chp_elec","biomass",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00206726085728187,0.00151256830661949,0.000823375348300781,0.000884342409964494,0.000895982506164812,0.000992679936571571,0.00113470865297681,0.00182726550525498,0.00195014357999944,0.00172648765884735,0.00185749979252313,0.00186117751716835,0.00272950336231685,0.00636846740650139,0.00744665778872246,0.00754720885305513,0.0076512509842329,0.00728515389758056,0.00780166869409201,0.0072340617184226,0.00581037637526928,0.00713818856687428
"LA","chp_elec","biomass",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0618482335708568,0.0755432098157302,0.0399326433418813,0.0488564456018081,0.0467540706850371,0.0489702819214924,0.0471323954718452,0.0421031361995798,0.0424945207053492,0.0445738129856239,0.0479103517914218,0.0486796112359134,0.0474465868646252,0.0518828507775265,0.0531946288118776,0.0649049924667423,0.0533653984476027,0.0537194450321196,0.054391259029211,0.0375175025235195,0.0384438911444777,0.0370237231261614
"MA","chp_elec","biomass",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00924043820727324,0.00519071998869195,0.00267950671766612,0.00331512652112345,0.00308229448075984,0.0033397856451864,0.00345867235844102,0.00311561546726431,0.00324384433826763,0.00231401086451977,0.00250857114837193,0.00248603327832799,0.00191640233242831,0.00133375783797658,0.00131489024900482,0.00134453114598696,0.00135159465417315,0.00159414760349842,0.00171202187950353,0.00166163193664175,0.00164899512957901,0.00173751646339306
"MD","chp_elec","biomass",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00690504542244126,0.00663512388311588,0.00361217028874393,0.00415022187636836,0.00409334603821913,0.00402471166202833,0.00406298904775568,0.00391967617997878,0.00377334716963,0.00376307592045692,0.00417785667620371,0.0041965759245025,0.00219386775268928,0.00238364988070214,0.00458835678337896,0.0044840866470814,0.00449472227913276,0.00382394124025191,0.00374480097316416,0.00366155305464285,0.00367532091429755,0.00372013713008609
"ME","chp_elec","biomass",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482549302418659,0.0545956043039124,0.0308334261658787,0.0370400988740912,0.0346398794236689,0.0337603736004178,0.035299415356963,0.0302993843780463,0.0312102909821553,0.0284186268087912,0.0317628535950465,0.0345310915010845,0.0319077515207753,0.031528850458621,0.0255452426810754,0.025247307074644,0.0259433424880483,0.0236005849070619,0.0268914631908358,0.0371744431069353,0.0238341467008919,0.0254711450106232
"MI","chp_elec","biomass",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226957858443332,0.0248772838748918,0.0135046997096945,0.015932895404277,0.016638329619736,0.0165843882332507,0.0160308997298482,0.0170280700161034,0.016433452909341,0.0168676346527726,0.0183464265221905,0.0187490202763668,0.0136918958426413,0.0105700925759199,0.0141116398455525,0.0143794961780115,0.0138804559215539,0.0131937199180265,0.0137013103116244,0.0139740065714754,0.0139655318558247,0.0147766410974069
"MN","chp_elec","biomass",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167367223094188,0.0190901252794887,0.0103332191477473,0.0127831884772117,0.0128758582912889,0.0128701300867391,0.0127767763695719,0.0114676883055321,0.011537150459672,0.0113385851569805,0.0117903558259115,0.0132640512824256,0.0151054644579624,0.0117569807198318,0.00922217837973534,0.0132190997884517,0.013426733636796,0.01278724711966,0.0132671820131531,0.0130613015651287,0.0137794450976523,0.0140689812694178
"MO","chp_elec","biomass",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00190752268767755,0.00212263979576976,0.00109641906345894,0.00122191623804233,0.00119082135645671,0.000975325392225914,0.000953126559869201,0.000890312755794692,0.000826548803787267,0.000862222641928301,0.000937857038101467,0.000828677759442662,0.00262067826007263,0.00219399461749819,0.00211570906004566,0.00215480127961505,0.00217288942278545,0.00176447906186153,0.0018822760165746,0.00186237933568578,0.00186860328991648,0.00189840537632842
"MS","chp_elec","biomass",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0316027446910364,0.0509099545364984,0.0278815831001921,0.0335107266191877,0.0343008147458332,0.0333835871598465,0.0308144094287834,0.0246195276152082,0.0254372392791073,0.0203903911159846,0.0216771404358746,0.0262725811910913,0.0200940534533915,0.0187359652859746,0.0163374216107013,0.0219058595869429,0.0216373839948949,0.0222487725147801,0.0226943629440142,0.0159083369551354,0.0168359093565957,0.0201752182931676
"MT","chp_elec","biomass",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00413452171456375,0.00605572637945362,0.00506545607318032,0.00294640498322297,0.00281407302667486,0.00295837132612297,0.0051808313798312,0.00437425639221267,0.00446432278471096,0.00433698329285767,0.00475142804070903,0.00486792392979603,0.00411027008511759,0.00400086211422649,0.00424338254455907,0.00431809514757684,0.00414591130747504,0.00421531647753625,0.0051842582248741,0.00430434225118584,0.00389793740559855,0.00377334778618711
"NC","chp_elec","biomass",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0361573570464426,0.0564121858889241,0.0197114926595787,0.0332804861154987,0.0319748638157527,0.0323966920713901,0.0304526806741342,0.0264052643589801,0.0268000056240749,0.0268582523158582,0.0284364253951695,0.0299789428934459,0.0317668963352465,0.0293924517995796,0.0358513979175881,0.025441092499647,0.0251561247517933,0.0284697419145421,0.0222890711931211,0.033581263423848,0.028635442918681,0.029999497539283
"ND","chp_elec","biomass",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.47482381931474e-05,5.11233091466705e-05,2.65262676643293e-05,2.94640498322297e-05,2.8664888222823e-05,0.000249905438577458,0.000338761849592066,0.000221060791894484,0.000282657308529185,0.000343118998446004,0.00039214281334174,0.00044781329549774,0.000854006919384587,0.000542224808899796,0.000519256021899992,0.000720325902501196,0.000953774018001509,0.000784686059322801,0.000645859661510908,0.000577993501406004,0.000633038787039323,0.000646488522550156
"NE","chp_elec","biomass",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92828270507298e-06,1.79428945758509e-06,0.00111712368389452,0.000876749253378989,0.00090272974591151,0.000958571321502032,0.000788880398464043,0.00161037997044369,0.00195168019227665,0.00182457473133062,0.00175024525291555,0.00183633086725622,0.00129684178526462,0.00149713034686626,0.00148274811571141,0.00175686528269976,0.00175511368824537
"NH","chp_elec","biomass",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004422361598104,0.00533182032193676,0.00163401808812268,0.00322925986161238,0.00291030515142291,0.00223102308976944,0.00252456526682223,0.00286005385813774,0.00253784056311781,0.00221359409414123,0.00231321402733557,0.00217509314956045,0.00135336749493075,0.00059694096943369,0.000569905418813432,0.00254970663773869,0.00260172398728232,0.000695262043682166,0.000699187523470524,0.00067975851953526,0.000660543527277284,0.000682101953798868
"NJ","chp_elec","biomass",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00357491949052784,0.00210082718386718,0.00112046954614127,0.00120297506315018,0.0012203052414859,0.00140957465740835,0.00161880794863327,0.00205822930950312,0.00213399872977804,0.00189804715807035,0.00209714262289863,0.00206611532931059,0.00142398804000412,0.00105318324035165,0.000916873728377942,0.00107817269329359,0.00105753666708959,0.00157363040510468,0.00158877526519686,0.0015499289284608,0.00149986786610132,0.00158710208906027
"NM","chp_elec","biomass",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004683232699763,0.000175864183464547,9.58482471604432e-05,0.000103124174412804,0.000104012594408529,0.000115311305763364,0.000124164830464888,6.19736902131935e-05,6.74668462665816e-05,6.16116455542923e-05,6.71428496432124e-05,6.69488315528183e-05,0.000155133656390693,0.000123419910978709,0.000120441872975267,0.000122370477541736,0.000123289937292849,0.000229173234888554,0.000251233483009748,0.000245269594475588,0.000257856939730885,0.000266891243593292
"NV","chp_elec","biomass",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.25156065896645e-05,7.89777773831547e-05,6.97811455172924e-05,7.57142772572395e-05,7.62472803795987e-05,0.000297146555773218,0.000217630443025791,0.000214562012121502,0.00021964921678627,0.000220926378316688,0.00018620325334695,0.000202250854246841,0.000196772203023365,0.00020112841299009,0.000210328735139455
"NY","chp_elec","biomass",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151818683078807,0.018133778576385,0.00736970452428839,0.00850542935656951,0.00803763465767958,0.00822721098946438,0.00750443622740389,0.0104125383118507,0.0110456976506117,0.00984697062206944,0.0108564273587998,0.011944787362882,0.00683668621049134,0.00576494404181551,0.00553035580313916,0.00664776654178622,0.00648803722803515,0.00643001255320756,0.00633851017040002,0.00540547154891255,0.00560323130035213,0.00596671616956369
"OH","chp_elec","biomass",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019069003311726,0.0188324638013895,0.0108393403347827,0.0102501220216351,0.00927104384806734,0.0189577185866545,0.0163165506114958,0.017066084805461,0.0171420146691834,0.0167900244031241,0.0199510692000999,0.0215493411250399,0.00994321838448408,0.00503882356555743,0.00817210072561654,0.00821117485107339,0.00833815206343591,0.00924938530606793,0.00959269481353571,0.00952933990075979,0.00993565764939722,0.0108013442069624
"OK","chp_elec","biomass",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00942299611539246,0.0112416748592919,0.00562392242840667,0.00600014329083478,0.00629399045692557,0.00651605291698262,0.00621900725998993,0.0069614982326078,0.00690400068525132,0.00730966009189433,0.00693428493974793,0.00761952090661687,0.00800173225189309,0.00708389149047465,0.00779761423977622,0.00880527000860251,0.00874439623569589,0.00922731963987088,0.00872009298339651,0.00349061962575387,0.00518378401172323,0.00888115179034067
"OR","chp_elec","biomass",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0314922764114074,0.0277858593432764,0.0136783583420036,0.0123067126999247,0.0103484341468423,0.0107108391135984,0.00986751544304346,0.010757865936183,0.0114220411485063,0.0102506800785744,0.00939928466441523,0.010999693024128,0.0113976928893013,0.00990362505663489,0.00725323292649397,0.0101027058919393,0.0103031333000412,0.0111458712481609,0.0119991639621134,0.0103788392903778,0.0109090675968813,0.0105880826010143
"PA","chp_elec","biomass",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158462338769168,0.0161542840462259,0.00847920987979507,0.0100405063528287,0.00981977170833281,0.010752490020028,0.011925206593002,0.0122675961420982,0.013375701957458,0.0123505819648972,0.0137514270354375,0.0141503794245943,0.0137416775383487,0.0124436068245767,0.012407905801346,0.0124651895593066,0.0124645360827062,0.0117246110896446,0.0120552569724709,0.0120619372855312,0.0124334318722571,0.0126243329053524
"RI","chp_elec","biomass",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.51759554314668e-05,6.28001310154782e-05,9.64745074452806e-05,8.21752582488695e-05,8.44181662843342e-05,9.03571327645358e-05,8.33141014879517e-05,8.37413020815433e-05,3.00321783381526e-05,2.87146187225802e-05,2.85659789845062e-05,2.90994883051444e-05,2.20656661970398e-05,2.33062507823508e-05,2.2658617317842e-05,2.23476014433434e-05,2.34629664697399e-05
"SC","chp_elec","biomass",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0327940387675984,0.0429244936477885,0.023300319832778,0.028096076090019,0.0273119054987058,0.0273168241131459,0.0274382743853912,0.0279073277166216,0.0290718157791652,0.0284274771004178,0.0247946400876597,0.0245698492419313,0.0196290383888373,0.0248621182672544,0.0234941415131555,0.0240336389945455,0.0237049792165762,0.0263990533445777,0.0265430544926997,0.0268925985994619,0.0282778812955875,0.0293245182717339
"SD","chp_elec","biomass",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000228716015569821,0.000167684454001079,9.08966771964351e-05,9.80731944415646e-05,9.86891151671479e-05,0.000107983831484087,0.000115911098959997,0.000109572039913017,0.000114150066906017,0.000101778353705709,0.000109999987713348,0.000108605882296794,0.000130049856228019,7.61089451035373e-05,7.49770599978483e-05,7.64332951207057e-05,7.69604888070266e-05,8.01332088208287e-05,8.49295579356851e-05,8.18890380258851e-05,7.82166050517018e-05,8.33773272763973e-05
"TN","chp_elec","biomass",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221309973160893,0.0226823898021948,0.0129784185592342,0.0150026732595738,0.0140548041940533,0.0141921607093371,0.0146155642057051,0.0112718642225388,0.0107783882502379,0.0118961535294553,0.0136921413277738,0.0150977053910667,0.021147187155606,0.0225270135515373,0.0197787889017728,0.0242776078961429,0.0196754658623218,0.0174059394599561,0.017028178855505,0.0204273397914377,0.0198077105869942,0.0206767392014583
"TX","chp_elec","biomass",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376764255489461,0.0464288260787623,0.0238195273118611,0.0317622457191436,0.0319924722470896,0.0302015350399351,0.0299248007157127,0.026165675350424,0.028502664185068,0.0277705131450598,0.0234717830925615,0.0252862017395464,0.0215608769059811,0.0267302843197688,0.0239794983323969,0.0218147572755869,0.0213666821760563,0.0215086049048022,0.0232770192135729,0.0284361672142896,0.0194845298891981,0.025833983027816
"UT","chp_elec","biomass",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000174778451807323,0.000104973194781164,5.65893710172358e-05,6.10326746524758e-05,6.14247604774779e-05,5.90054507752332e-05,6.35178467985123e-05,8.40158790003603e-05,8.47332429414413e-05,7.69294579849175e-05,8.28571336022621e-05,8.07105358164532e-05,0.000101878819122246,8.0222942136161e-05,7.81675731892461e-05,7.8363428835875e-05,7.9640704835132e-05,0.000136652283641317,0.000150503077086028,0.000147479772367007,0.000156433210103404,0.000161307894479462
"VA","chp_elec","biomass",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336155493541349,0.0450853055143878,0.0244476693301525,0.0298336132001254,0.0298810984802771,0.0298351613259712,0.0292192861009902,0.026259594241778,0.0249345952870169,0.0259602881115917,0.0278567826027709,0.0290833163024504,0.0235282186479706,0.0174532210112025,0.0232819723859276,0.0247103438750839,0.0281185292388578,0.027071862605112,0.02660862801185,0.0259747258382883,0.0256924357132192,0.0205338664949194
"VT","chp_elec","biomass",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00247853478097092,0.00143077101198482,0.00101542552619053,0.00112215938361035,0.00109991271095004,0.00112573144322161,0.0011512161159866,0.000938550009517332,0.00103150732727958,0.000928940224959468,0.000891785614676071,0.00110949091401143,0.000995633914149225,0.000528237218988875,0.000469803067433326,0.000582900381981139,0.000845799600869263,0.000952307699030138,0.00062847872872407,0.000610590108775531,0.000611980470294634,0.000642298707109131
"WA","chp_elec","biomass",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0418819996311585,0.0510960433817923,0.0193588701414275,0.0305323320961468,0.028175128132616,0.0268285829322214,0.0232356896178354,0.0201088652141242,0.0224143408686605,0.0220807968166621,0.0234399973818261,0.0231244983562965,0.0221046165125843,0.0206263469224651,0.0211383463354572,0.0197425657189811,0.0217993456205933,0.0314017657000926,0.0216929842027725,0.0219645480926323,0.0243047356159008,0.0291250830567411
"WI","chp_elec","biomass",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406699603377647,0.0418011441348057,0.0216327018056138,0.0261657599110104,0.0265010986604031,0.0267946451566121,0.0258248493051307,0.0254874787302043,0.0268645947375623,0.0260855537776911,0.0290232110439131,0.029755036245697,0.0330990390761934,0.0238447268010866,0.0277100058814388,0.0210963615068008,0.0252361483446325,0.0242989438863507,0.0216080546448368,0.0207139514245282,0.0211163345561284,0.0230150751990944
"WV","chp_elec","biomass",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00256566469166418,0.000961799856079362,0.000523451681909431,0.000562342436797984,0.000569202780424629,0.00060663773901596,0.000658504230933729,0.000566388416226763,0.00058258101373323,0.000500381872733755,0.000541785653769964,0.000532987086751048,0.000779141423514452,0.000582130580116245,0.000574691188600528,0.000554720429739667,0.000559782261870014,0.000486606007187351,0.000513132538411419,0.000501272218206995,0.000526457918617224,0.000545094988877351
"WY","chp_elec","biomass",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000814249760645394,0.000665966307150628,0.000350854100306862,0.000139743779204289,0.000117935540116758,0.000227923015739626,0.000135289425101916,5.04734178024978e-05,5.4996670890294e-05,4.86766039462089e-05,5.28571369531672e-05,5.31871272891834e-05,0.00010419424682957,7.03493492578642e-05,6.97924760618268e-05,7.10289207182315e-05,7.12171687468007e-05,3.29049408201471e-05,3.47618655736758e-05,3.37891661757293e-05,3.18023559001425e-05,3.39375050723024e-05
"AK","chp_elec","coal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.78272487345061e-06,1.71993018690362e-05,0,8.87474412893096e-06,8.94139203647926e-06,4.88868287996338e-06,6.35853952882836e-06,3.74785117331452e-06,4.12011697799255e-06,2.51197727656368e-06,1.00649691200989e-06,2.19609813214276e-06,3.77309166243592e-06,5.06238623684685e-06,4.04890375883231e-06,3.27766798694714e-07,1.02216775392877e-05,1.03393504114914e-05
"AL","chp_elec","coal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018994655125738,0.0187114986926177,0.0287122365067316,0.0416810220890902,0.0300082585612116,0.0306613212904811,0.0302829220585376,0.0341572972494629,0.0336519606283708,0.0309602731129521,0.0350979821010364,0.0336303334668835,0.0182827503865608,0.0155337325479663,0.0140652192042457,0.0147109293545137,0.0136498382453612,0.0131022226091774,0.012682412389204,0.0132281763451206,0.0106909780677143,0.0124832237889197
"AR","chp_elec","coal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000777533864514831,0.000762410266748974,0.00134969437454575,0.00178082511035946,0.00164226725998423,0.00180361947282735,0.00163597177610511,0.0019014708190089,0.00160027990806731,0.00171201674456318,0.00229109740204647,0.00277225668327634,0.00195275631204768,0.00175118309206843,0.00145596967585888,0.00148251264573851,0.00139981700676373,0.00139353686592475,0.00152269926745624,0.00156787248155616,0.00133222530595384,0.00131908344197132
