# ../energy-data/level1//L119.Irradiance_rel_R.csv
# Written by LA119.solar.R
# Thu Apr 13 09:45:25 2017
# " Relative solar irradiance by GCAM region "
# " Unit = rel "
"GCAM_region_ID","irradiance_avg_rel","dni_avg_rel"
1,1.00000139638097,1.00000049426907
2,1.41181857835584,0.985189527494217
3,1.40099576735877,0.948446187210961
4,1.37770880641364,0.951088022566503
5,1.36784114220549,0.973695557123312
6,1.3626082615869,0.927573013479274
7,1.23357247059833,1.22299537550029
8,0.64890366840315,1.3955267758745
9,1.25666084834316,1.09572865432091
10,1.07337847502408,1.13892311745503
11,1.19942514664102,1.0126089697492
12,0.827597846450698,1.00880276187364
13,0.915909344505359,1.08131585825219
14,0.814399346467296,1.32186229122435
15,1.09767384718746,1.11925198899918
16,0.549528760044957,0.001
17,1.23680359432946,1.12467581311898
18,1.15882288094829,1.33319691414464
19,0.945610298612852,1.53643017073463
20,1.34216241549516,1.01177419999042
21,1.36860640169325,0.952556169559719
22,1.29809258514568,1.06820771470896
23,0.651081758684209,1.50183467991815
24,1.38073223270655,0.88467020436473
25,1.21539664493667,1.12235156873612
26,1.20329638093663,0.964570137193346
27,1.27393456852784,1.10045832353546
28,1.04613464104701,1.35685272678513
29,1.18868145524839,1.12006158870856
30,0.999792215090795,1.60535713298112
31,1.1642596587644,0.947539427395488
32,1.09420028208982,1.29625044840896
