#INPUT_TABLE
#Variable ID
#AgYield
#
region,AgSupplySector,AgSupplySubsector,AgProductionTechnology,year,yield
Africa_Southern,biomass,biomass_grass_LimpopoR,biomass_grass_LimpopoR,1975,0.0071112
Africa_Southern,biomass,biomass_grass_NileR,biomass_grass_NileR,1975,0.0100771
Africa_Southern,biomass,biomass_grass_OrangeR,biomass_grass_OrangeR,1975,0.0071158
Africa_Southern,biomass,biomass_grass_RiftValley,biomass_grass_RiftValley,1975,0.008593
Africa_Southern,biomass,biomass_grass_ZambeziR,biomass_grass_ZambeziR,1975,0.0082183
Africa_Western,biomass,biomass_grass_AfrCstNW,biomass_grass_AfrCstNW,1975,0.0093856
Africa_Western,biomass,biomass_grass_AfrCstW,biomass_grass_AfrCstW,1975,0.011392
Africa_Western,biomass,biomass_grass_AfrIntN,biomass_grass_AfrIntN,1975,0.0091096
Africa_Western,biomass,biomass_grass_CongoR,biomass_grass_CongoR,1975,0.0085552
Africa_Western,biomass,biomass_grass_GuineaGulf,biomass_grass_GuineaGulf,1975,0.011305
Africa_Western,biomass,biomass_grass_LChad,biomass_grass_LChad,1975,0.010862
Africa_Western,biomass,biomass_grass_NigerR,biomass_grass_NigerR,1975,0.011268
Africa_Western,biomass,biomass_grass_NileR,biomass_grass_NileR,1975,0.0085578
Africa_Western,biomass,biomass_grass_SenegalR,biomass_grass_SenegalR,1975,0.0101738
Africa_Western,biomass,biomass_grass_VoltaR,biomass_grass_VoltaR,1975,0.0119154
Africa_Western,biomass,biomass_grass_ZambeziR,biomass_grass_ZambeziR,1975,0.0087364
Australia_NZ,biomass,biomass_grass_AusCstE,biomass_grass_AusCstE,1975,0.0146858
Australia_NZ,biomass,biomass_grass_AusCstN,biomass_grass_AusCstN,1975,0.0199568
Australia_NZ,biomass,biomass_grass_AusCstS,biomass_grass_AusCstS,1975,0.011286
Australia_NZ,biomass,biomass_grass_AusCstW,biomass_grass_AusCstW,1975,0.0103021
Australia_NZ,biomass,biomass_grass_AusInt,biomass_grass_AusInt,1975,0.0109124
Australia_NZ,biomass,biomass_grass_MurrayDrlg,biomass_grass_MurrayDrlg,1975,0.015302
Australia_NZ,biomass,biomass_grass_NewZealand,biomass_grass_NewZealand,1975,0.0242272
Australia_NZ,biomass,biomass_grass_Tasmania,biomass_grass_Tasmania,1975,0.0186306
Brazil,biomass,biomass_grass_AmazonR,biomass_grass_AmazonR,1975,0.0124782
Brazil,biomass,biomass_grass_BrzCstE,biomass_grass_BrzCstE,1975,0.0089404
Brazil,biomass,biomass_grass_BrzCstN,biomass_grass_BrzCstN,1975,0.007536
Brazil,biomass,biomass_grass_BrzCstS,biomass_grass_BrzCstS,1975,0.014771
Brazil,biomass,biomass_grass_OrinocoR,biomass_grass_OrinocoR,1975,0.0158236
Brazil,biomass,biomass_grass_ParnaibaR,biomass_grass_ParnaibaR,1975,0.0082167
Brazil,biomass,biomass_grass_RioLaPlata,biomass_grass_RioLaPlata,1975,0.0173026
Brazil,biomass,biomass_grass_SAmerCstNE,biomass_grass_SAmerCstNE,1975,0.0107818
Brazil,biomass,biomass_grass_SaoFrancR,biomass_grass_SaoFrancR,1975,0.0129775
Brazil,biomass,biomass_grass_TocantinsR,biomass_grass_TocantinsR,1975,0.0157649
Canada,biomass,biomass_grass_CanAtl,biomass_grass_CanAtl,1975,0.0166196
Canada,biomass,biomass_grass_FraserR,biomass_grass_FraserR,1975,0.0149428
Canada,biomass,biomass_grass_GreatLakes,biomass_grass_GreatLakes,1975,0.0203141
Canada,biomass,biomass_grass_HudsonBay,biomass_grass_HudsonBay,1975,0.0159906
Canada,biomass,biomass_grass_Mackenzie,biomass_grass_Mackenzie,1975,0.0129658
Canada,biomass,biomass_grass_MissouriR,biomass_grass_MissouriR,1975,0.0121739
Canada,biomass,biomass_grass_NelsonR,biomass_grass_NelsonR,1975,0.014236
Canada,biomass,biomass_grass_NWTerr,biomass_grass_NWTerr,1975,0.0127603
Canada,biomass,biomass_grass_PacArctic,biomass_grass_PacArctic,1975,0.0147469
Canada,biomass,biomass_grass_StLwrncR,biomass_grass_StLwrncR,1975,0.0181687
Canada,biomass,biomass_grass_UsaCstNE,biomass_grass_UsaCstNE,1975,0.0196169
Canada,biomass,biomass_grass_UsaPacNW,biomass_grass_UsaPacNW,1975,0.0169414
Central America and Caribbean,biomass,biomass_grass_Caribbean,biomass_grass_Caribbean,1975,0.0103786
Central America and Caribbean,biomass,biomass_grass_CntAmer,biomass_grass_CntAmer,1975,0.0147075
Central America and Caribbean,biomass,biomass_grass_ColEcuaCst,biomass_grass_ColEcuaCst,1975,0.0102474
Central America and Caribbean,biomass,biomass_grass_GrijUsuR,biomass_grass_GrijUsuR,1975,0.0163401
Central America and Caribbean,biomass,biomass_grass_SAmerCstN,biomass_grass_SAmerCstN,1975,0.0117812
Central America and Caribbean,biomass,biomass_grass_YucatanP,biomass_grass_YucatanP,1975,0.0150644
Central Asia,biomass,biomass_grass_AmuDaryaR,biomass_grass_AmuDaryaR,1975,0.0149969
Central Asia,biomass,biomass_grass_AmurR,biomass_grass_AmurR,1975,0.0052824
Central Asia,biomass,biomass_grass_BlackSeaN,biomass_grass_BlackSeaN,1975,0.009887
Central Asia,biomass,biomass_grass_BlackSeaS,biomass_grass_BlackSeaS,1975,0.0088053
Central Asia,biomass,biomass_grass_CaspianE,biomass_grass_CaspianE,1975,0.0132158
Central Asia,biomass,biomass_grass_CaspianNE,biomass_grass_CaspianNE,1975,0.0062359
Central Asia,biomass,biomass_grass_CaspianSW,biomass_grass_CaspianSW,1975,0.011022
Central Asia,biomass,biomass_grass_Gobi,biomass_grass_Gobi,1975,0.0062776
Central Asia,biomass,biomass_grass_LBalkash,biomass_grass_LBalkash,1975,0.0085987
Central Asia,biomass,biomass_grass_ObR,biomass_grass_ObR,1975,0.0058795
Central Asia,biomass,biomass_grass_SyrDaryaR,biomass_grass_SyrDaryaR,1975,0.012535
Central Asia,biomass,biomass_grass_Tarim,biomass_grass_Tarim,1975,0.0155329
Central Asia,biomass,biomass_grass_UralR,biomass_grass_UralR,1975,0.0058818
Central Asia,biomass,biomass_grass_VolgaR,biomass_grass_VolgaR,1975,0.0067133
Central Asia,biomass,biomass_grass_YeniseiR,biomass_grass_YeniseiR,1975,0.0043044
China,biomass,biomass_grass_AmurR,biomass_grass_AmurR,1975,0.0208495
China,biomass,biomass_grass_BoHai,biomass_grass_BoHai,1975,0.0212062
China,biomass,biomass_grass_ChinaCst,biomass_grass_ChinaCst,1975,0.0241648
China,biomass,biomass_grass_GangesR,biomass_grass_GangesR,1975,0.0199578
China,biomass,biomass_grass_Gobi,biomass_grass_Gobi,1975,0.0224275
China,biomass,biomass_grass_Hainan,biomass_grass_Hainan,1975,0.014917
China,biomass,biomass_grass_Hong,biomass_grass_Hong,1975,0.0146435
China,biomass,biomass_grass_HuangHeR,biomass_grass_HuangHeR,1975,0.0184307
China,biomass,biomass_grass_IndusR,biomass_grass_IndusR,1975,0.0204268
China,biomass,biomass_grass_IrrawaddyR,biomass_grass_IrrawaddyR,1975,0.0154018
China,biomass,biomass_grass_LBalkash,biomass_grass_LBalkash,1975,0.0220023
China,biomass,biomass_grass_Mekong,biomass_grass_Mekong,1975,0.0138045
China,biomass,biomass_grass_ObR,biomass_grass_ObR,1975,0.0200645
China,biomass,biomass_grass_RusCstSE,biomass_grass_RusCstSE,1975,0.0170598
China,biomass,biomass_grass_Salween,biomass_grass_Salween,1975,0.0133839
China,biomass,biomass_grass_SChinaSea,biomass_grass_SChinaSea,1975,0.0201263
China,biomass,biomass_grass_SyrDaryaR,biomass_grass_SyrDaryaR,1975,0.0210609
China,biomass,biomass_grass_Taiwan,biomass_grass_Taiwan,1975,0.022911
China,biomass,biomass_grass_Tarim,biomass_grass_Tarim,1975,0.0250699
China,biomass,biomass_grass_Tibet,biomass_grass_Tibet,1975,0.0219137
China,biomass,biomass_grass_XunJiang,biomass_grass_XunJiang,1975,0.0179114
China,biomass,biomass_grass_Yangtze,biomass_grass_Yangtze,1975,0.0205499
China,biomass,biomass_grass_ZiyaHe,biomass_grass_ZiyaHe,1975,0.0210339
EU-12,biomass,biomass_grass_AdrBlkSea,biomass_grass_AdrBlkSea,1975,0.0133775
EU-12,biomass,biomass_grass_BalticSea,biomass_grass_BalticSea,1975,0.0137438
EU-12,biomass,biomass_grass_DanubeR,biomass_grass_DanubeR,1975,0.014846
EU-12,biomass,biomass_grass_DaugavaR,biomass_grass_DaugavaR,1975,0.0142244
EU-12,biomass,biomass_grass_DniesterR,biomass_grass_DniesterR,1975,0.0170002
EU-12,biomass,biomass_grass_DnkGrmCst,biomass_grass_DnkGrmCst,1975,0.0194528
EU-12,biomass,biomass_grass_ElbeR,biomass_grass_ElbeR,1975,0.023374
EU-12,biomass,biomass_grass_MeditE,biomass_grass_MeditE,1975,0.021716
EU-12,biomass,biomass_grass_NarvaR,biomass_grass_NarvaR,1975,0.0104466
EU-12,biomass,biomass_grass_NemanR,biomass_grass_NemanR,1975,0.0149601
EU-12,biomass,biomass_grass_OderR,biomass_grass_OderR,1975,0.0196592
EU-12,biomass,biomass_grass_PolandCst,biomass_grass_PolandCst,1975,0.018599
EU-12,biomass,biomass_grass_WislaR,biomass_grass_WislaR,1975,0.0173579
EU-15,biomass,biomass_grass_AdrBlkSea,biomass_grass_AdrBlkSea,1975,0.0223883
EU-15,biomass,biomass_grass_DanubeR,biomass_grass_DanubeR,1975,0.0282754
EU-15,biomass,biomass_grass_DnkGrmCst,biomass_grass_DnkGrmCst,1975,0.031563
EU-15,biomass,biomass_grass_DouroR,biomass_grass_DouroR,1975,0.0183437
EU-15,biomass,biomass_grass_EbroR,biomass_grass_EbroR,1975,0.0188121
EU-15,biomass,biomass_grass_ElbeR,biomass_grass_ElbeR,1975,0.031118
EU-15,biomass,biomass_grass_EmsWeserR,biomass_grass_EmsWeserR,1975,0.0332322
EU-15,biomass,biomass_grass_EngWales,biomass_grass_EngWales,1975,0.0432526
EU-15,biomass,biomass_grass_Finland,biomass_grass_Finland,1975,0.0193547
EU-15,biomass,biomass_grass_FranceCstS,biomass_grass_FranceCstS,1975,0.0219927
EU-15,biomass,biomass_grass_FranceCstW,biomass_grass_FranceCstW,1975,0.0337646
EU-15,biomass,biomass_grass_Gironde,biomass_grass_Gironde,1975,0.0283611
EU-15,biomass,biomass_grass_GuadalqR,biomass_grass_GuadalqR,1975,0.0192916
EU-15,biomass,biomass_grass_GuadianaR,biomass_grass_GuadianaR,1975,0.0148358
EU-15,biomass,biomass_grass_IberiaCst,biomass_grass_IberiaCst,1975,0.0152565
EU-15,biomass,biomass_grass_Ireland,biomass_grass_Ireland,1975,0.0430881
EU-15,biomass,biomass_grass_ItalyCstE,biomass_grass_ItalyCstE,1975,0.0234648
EU-15,biomass,biomass_grass_ItalyCstW,biomass_grass_ItalyCstW,1975,0.0201877
EU-15,biomass,biomass_grass_LoireR,biomass_grass_LoireR,1975,0.0336235
EU-15,biomass,biomass_grass_MeditE,biomass_grass_MeditE,1975,0.0143664
EU-15,biomass,biomass_grass_MeditIsl,biomass_grass_MeditIsl,1975,0.0166811
EU-15,biomass,biomass_grass_NevaR,biomass_grass_NevaR,1975,0.01502
EU-15,biomass,biomass_grass_OderR,biomass_grass_OderR,1975,0.0263412
EU-15,biomass,biomass_grass_PoR,biomass_grass_PoR,1975,0.0263928
EU-15,biomass,biomass_grass_RhineR,biomass_grass_RhineR,1975,0.0315292
EU-15,biomass,biomass_grass_RhoneR,biomass_grass_RhoneR,1975,0.0300791
EU-15,biomass,biomass_grass_ScheldtR,biomass_grass_ScheldtR,1975,0.0326209
EU-15,biomass,biomass_grass_Scotland,biomass_grass_Scotland,1975,0.0414006
EU-15,biomass,biomass_grass_SeineR,biomass_grass_SeineR,1975,0.037675
EU-15,biomass,biomass_grass_SpainCstSE,biomass_grass_SpainCstSE,1975,0.0164494
EU-15,biomass,biomass_grass_Sweden,biomass_grass_Sweden,1975,0.0331748
EU-15,biomass,biomass_grass_TagusR,biomass_grass_TagusR,1975,0.0147656
EU-15,biomass,biomass_grass_TiberR,biomass_grass_TiberR,1975,0.0217854
Europe_Eastern,biomass,biomass_grass_BlackSeaN,biomass_grass_BlackSeaN,1975,0.0101579
Europe_Eastern,biomass,biomass_grass_DanubeR,biomass_grass_DanubeR,1975,0.0116796
Europe_Eastern,biomass,biomass_grass_DaugavaR,biomass_grass_DaugavaR,1975,0.0085417
Europe_Eastern,biomass,biomass_grass_DnieperR,biomass_grass_DnieperR,1975,0.0108799
Europe_Eastern,biomass,biomass_grass_DniesterR,biomass_grass_DniesterR,1975,0.0119653
Europe_Eastern,biomass,biomass_grass_DonR,biomass_grass_DonR,1975,0.0113403
Europe_Eastern,biomass,biomass_grass_NemanR,biomass_grass_NemanR,1975,0.0102147
Europe_Eastern,biomass,biomass_grass_NevaR,biomass_grass_NevaR,1975,0.0085701
Europe_Eastern,biomass,biomass_grass_WislaR,biomass_grass_WislaR,1975,0.0146061
Europe_Non_EU,biomass,biomass_grass_AdrBlkSea,biomass_grass_AdrBlkSea,1975,0.0166569
Europe_Non_EU,biomass,biomass_grass_BlackSeaS,biomass_grass_BlackSeaS,1975,0.0147858
Europe_Non_EU,biomass,biomass_grass_CaspianSW,biomass_grass_CaspianSW,1975,0.0092011
Europe_Non_EU,biomass,biomass_grass_DanubeR,biomass_grass_DanubeR,1975,0.0159145
Europe_Non_EU,biomass,biomass_grass_EJrdnSyr,biomass_grass_EJrdnSyr,1975,0.0154337
Europe_Non_EU,biomass,biomass_grass_MeditE,biomass_grass_MeditE,1975,0.0167207
Europe_Non_EU,biomass,biomass_grass_TigrEuphR,biomass_grass_TigrEuphR,1975,0.0131372
European Free Trade Association,biomass,biomass_grass_DanubeR,biomass_grass_DanubeR,1975,0.03977
European Free Trade Association,biomass,biomass_grass_PoR,biomass_grass_PoR,1975,0.0389765
European Free Trade Association,biomass,biomass_grass_RhineR,biomass_grass_RhineR,1975,0.0411605
European Free Trade Association,biomass,biomass_grass_RhoneR,biomass_grass_RhoneR,1975,0.0404941
European Free Trade Association,biomass,biomass_grass_ScndnvN,biomass_grass_ScndnvN,1975,0.0272972
European Free Trade Association,biomass,biomass_grass_Sweden,biomass_grass_Sweden,1975,0.0272333
India,biomass,biomass_grass_BengalBay,biomass_grass_BengalBay,1975,0.0114112
India,biomass,biomass_grass_BengalW,biomass_grass_BengalW,1975,0.0133175
India,biomass,biomass_grass_BrahmaniR,biomass_grass_BrahmaniR,1975,0.0083995
India,biomass,biomass_grass_CauveryR,biomass_grass_CauveryR,1975,0.0178493
India,biomass,biomass_grass_GangesR,biomass_grass_GangesR,1975,0.01254
India,biomass,biomass_grass_GodavariR,biomass_grass_GodavariR,1975,0.0109655
India,biomass,biomass_grass_IndCstE,biomass_grass_IndCstE,1975,0.0173376
India,biomass,biomass_grass_IndCstNE,biomass_grass_IndCstNE,1975,0.012054
India,biomass,biomass_grass_IndCstS,biomass_grass_IndCstS,1975,0.0168981
India,biomass,biomass_grass_IndCstW,biomass_grass_IndCstW,1975,0.013561
India,biomass,biomass_grass_IndusR,biomass_grass_IndusR,1975,0.0170873
India,biomass,biomass_grass_IrrawaddyR,biomass_grass_IrrawaddyR,1975,0.0132892
India,biomass,biomass_grass_KrishnaR,biomass_grass_KrishnaR,1975,0.0115559
India,biomass,biomass_grass_MahanadiR,biomass_grass_MahanadiR,1975,0.0090603
India,biomass,biomass_grass_MahiR,biomass_grass_MahiR,1975,0.0083926
India,biomass,biomass_grass_NarmadaR,biomass_grass_NarmadaR,1975,0.0092467
India,biomass,biomass_grass_PennarR,biomass_grass_PennarR,1975,0.0120652
India,biomass,biomass_grass_SabarmatiR,biomass_grass_SabarmatiR,1975,0.012957
India,biomass,biomass_grass_TaptiR,biomass_grass_TaptiR,1975,0.0119742
Indonesia,biomass,biomass_grass_BorneoCstN,biomass_grass_BorneoCstN,1975,0.0146431
Indonesia,biomass,biomass_grass_FlyR,biomass_grass_FlyR,1975,0.016047
Indonesia,biomass,biomass_grass_IdnE,biomass_grass_IdnE,1975,0.0149287
Indonesia,biomass,biomass_grass_IrianJaya,biomass_grass_IrianJaya,1975,0.0159456
Indonesia,biomass,biomass_grass_JavaTimor,biomass_grass_JavaTimor,1975,0.0170946
Indonesia,biomass,biomass_grass_Kalimantan,biomass_grass_Kalimantan,1975,0.0148798
Indonesia,biomass,biomass_grass_MalaysiaP,biomass_grass_MalaysiaP,1975,0.0148833
Indonesia,biomass,biomass_grass_SepikR,biomass_grass_SepikR,1975,0.0158609
Indonesia,biomass,biomass_grass_Sulawesi,biomass_grass_Sulawesi,1975,0.0154949
Indonesia,biomass,biomass_grass_Sumatra,biomass_grass_Sumatra,1975,0.0166079
Japan,biomass,biomass_grass_Japan,biomass_grass_Japan,1975,0.0297362
Japan,biomass,biomass_grass_Taiwan,biomass_grass_Taiwan,1975,0.0286705
Mexico,biomass,biomass_grass_California,biomass_grass_California,1975,0.037789
Mexico,biomass,biomass_grass_CntAmer,biomass_grass_CntAmer,1975,0.0169316
Mexico,biomass,biomass_grass_GrijUsuR,biomass_grass_GrijUsuR,1975,0.0102773
Mexico,biomass,biomass_grass_MexBaja,biomass_grass_MexBaja,1975,0.0259348
Mexico,biomass,biomass_grass_MexCstNW,biomass_grass_MexCstNW,1975,0.0236233
Mexico,biomass,biomass_grass_MexCstW,biomass_grass_MexCstW,1975,0.0182783
Mexico,biomass,biomass_grass_MexGulf,biomass_grass_MexGulf,1975,0.0166548
Mexico,biomass,biomass_grass_MexInt,biomass_grass_MexInt,1975,0.0108861
Mexico,biomass,biomass_grass_Papaloapan,biomass_grass_Papaloapan,1975,0.0126934
Mexico,biomass,biomass_grass_RioBalsas,biomass_grass_RioBalsas,1975,0.0128111
Mexico,biomass,biomass_grass_RioGrande,biomass_grass_RioGrande,1975,0.020573
Mexico,biomass,biomass_grass_RioLerma,biomass_grass_RioLerma,1975,0.0226462
Mexico,biomass,biomass_grass_RioVerde,biomass_grass_RioVerde,1975,0.0126698
Mexico,biomass,biomass_grass_Tehuantpc,biomass_grass_Tehuantpc,1975,0.0112812
Mexico,biomass,biomass_grass_UsaColoRS,biomass_grass_UsaColoRS,1975,0.0302953
Mexico,biomass,biomass_grass_YucatanP,biomass_grass_YucatanP,1975,0.0068325
Middle East,biomass,biomass_grass_AfrCstNE,biomass_grass_AfrCstNE,1975,0.0113844
Middle East,biomass,biomass_grass_ArabianP,biomass_grass_ArabianP,1975,0.0204129
Middle East,biomass,biomass_grass_ArabianSea,biomass_grass_ArabianSea,1975,0.0189398
Middle East,biomass,biomass_grass_CaspianE,biomass_grass_CaspianE,1975,0.0148702
Middle East,biomass,biomass_grass_CaspianSW,biomass_grass_CaspianSW,1975,0.0119257
Middle East,biomass,biomass_grass_DeadSea,biomass_grass_DeadSea,1975,0.0161483
Middle East,biomass,biomass_grass_EJrdnSyr,biomass_grass_EJrdnSyr,1975,0.015551
Middle East,biomass,biomass_grass_FarahrudR,biomass_grass_FarahrudR,1975,0.0158307
Middle East,biomass,biomass_grass_HamuMashR,biomass_grass_HamuMashR,1975,0.0189576
Middle East,biomass,biomass_grass_Helmand,biomass_grass_Helmand,1975,0.0150254
Middle East,biomass,biomass_grass_Iran,biomass_grass_Iran,1975,0.0145963
Middle East,biomass,biomass_grass_MeditE,biomass_grass_MeditE,1975,0.017844
Middle East,biomass,biomass_grass_PersianGulf,biomass_grass_PersianGulf,1975,0.0154083
Middle East,biomass,biomass_grass_RedSeaE,biomass_grass_RedSeaE,1975,0.0126393
Middle East,biomass,biomass_grass_SinaiP,biomass_grass_SinaiP,1975,0.0097787
Middle East,biomass,biomass_grass_TigrEuphR,biomass_grass_TigrEuphR,1975,0.010866
Pakistan,biomass,biomass_grass_AmuDaryaR,biomass_grass_AmuDaryaR,1975,0.008469
Pakistan,biomass,biomass_grass_ArabianSea,biomass_grass_ArabianSea,1975,0.0142085
Pakistan,biomass,biomass_grass_HamuMashR,biomass_grass_HamuMashR,1975,0.0135062
Pakistan,biomass,biomass_grass_Helmand,biomass_grass_Helmand,1975,0.0135054
Pakistan,biomass,biomass_grass_IndusR,biomass_grass_IndusR,1975,0.0126917
Pakistan,biomass,biomass_grass_SabarmatiR,biomass_grass_SabarmatiR,1975,0.0142876
Pakistan,biomass,biomass_grass_Tarim,biomass_grass_Tarim,1975,0.0137269
Russia,biomass,biomass_grass_AmurR,biomass_grass_AmurR,1975,0.0082654
Russia,biomass,biomass_grass_BalticSea,biomass_grass_BalticSea,1975,0.0141064
Russia,biomass,biomass_grass_BarentsSea,biomass_grass_BarentsSea,1975,0.0109477
Russia,biomass,biomass_grass_BlackSeaN,biomass_grass_BlackSeaN,1975,0.0164282
Russia,biomass,biomass_grass_BlackSeaS,biomass_grass_BlackSeaS,1975,0.0116949
Russia,biomass,biomass_grass_CaspianNE,biomass_grass_CaspianNE,1975,0.0110557
Russia,biomass,biomass_grass_CaspianSW,biomass_grass_CaspianSW,1975,0.0119972
Russia,biomass,biomass_grass_DaugavaR,biomass_grass_DaugavaR,1975,0.011127
Russia,biomass,biomass_grass_DnieperR,biomass_grass_DnieperR,1975,0.0119102
Russia,biomass,biomass_grass_DonR,biomass_grass_DonR,1975,0.0120896
Russia,biomass,biomass_grass_DvinaRN,biomass_grass_DvinaRN,1975,0.0104076
Russia,biomass,biomass_grass_Finland,biomass_grass_Finland,1975,0.0142858
Russia,biomass,biomass_grass_Gobi,biomass_grass_Gobi,1975,0.0068433
Russia,biomass,biomass_grass_LenaR,biomass_grass_LenaR,1975,0.0077419
Russia,biomass,biomass_grass_NarvaR,biomass_grass_NarvaR,1975,0.0125193
Russia,biomass,biomass_grass_NemanR,biomass_grass_NemanR,1975,0.0141205
Russia,biomass,biomass_grass_NevaR,biomass_grass_NevaR,1975,0.0113596
Russia,biomass,biomass_grass_ObR,biomass_grass_ObR,1975,0.0085558
Russia,biomass,biomass_grass_PolandCst,biomass_grass_PolandCst,1975,0.0142503
Russia,biomass,biomass_grass_RusCstSE,biomass_grass_RusCstSE,1975,0.009791
Russia,biomass,biomass_grass_ScndnvN,biomass_grass_ScndnvN,1975,0.0109456
Russia,biomass,biomass_grass_SiberiaW,biomass_grass_SiberiaW,1975,0.0106682
Russia,biomass,biomass_grass_SyrDaryaR,biomass_grass_SyrDaryaR,1975,0.0083199
Russia,biomass,biomass_grass_UralR,biomass_grass_UralR,1975,0.0077273
Russia,biomass,biomass_grass_VolgaR,biomass_grass_VolgaR,1975,0.0101735
Russia,biomass,biomass_grass_YeniseiR,biomass_grass_YeniseiR,1975,0.0084756
South Africa,biomass,biomass_grass_AfrCstS,biomass_grass_AfrCstS,1975,0.01821
South Africa,biomass,biomass_grass_AfrCstSSW,biomass_grass_AfrCstSSW,1975,0.0162743
South Africa,biomass,biomass_grass_LimpopoR,biomass_grass_LimpopoR,1975,0.0165694
South Africa,biomass,biomass_grass_OrangeR,biomass_grass_OrangeR,1975,0.0112221
South America_Northern,biomass,biomass_grass_MagdalenaR,biomass_grass_MagdalenaR,1975,0.013413
South America_Northern,biomass,biomass_grass_OrinocoR,biomass_grass_OrinocoR,1975,0.0153835
South America_Northern,biomass,biomass_grass_SAmerCstN,biomass_grass_SAmerCstN,1975,0.0151066
South America_Northern,biomass,biomass_grass_SAmerCstNE,biomass_grass_SAmerCstNE,1975,0.0139367
South America_Southern,biomass,biomass_grass_ArgColoR,biomass_grass_ArgColoR,1975,0.0274301
South America_Southern,biomass,biomass_grass_ArgCstS,biomass_grass_ArgCstS,1975,0.0228158
South America_Southern,biomass,biomass_grass_BrzCstS,biomass_grass_BrzCstS,1975,0.021785
