# ../gcam-usa-data/level1//L143.share_state_Pop_CDD_sR9.csv
# Written by LA143.HDDCDD.R
# Mon Sep  4 08:00:34 2017
# " State-level share of person cooling degree days within census division (subregion9) "
# " Unitless "
"state","subregion9","variable","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010"
"GA","Atlantic-S","CDD",0.143020559834479,0.141723445738369,0.140362060657744,0.138941599709224,0.138168979154384,0.141296192275963,0.144505366603717,0.14707773858972,0.150058657904488,0.152102531947322,0.149471114241006,0.147676161640684,0.145704516202936,0.14406339878759,0.142731255112993,0.143129935459056,0.143400247278907,0.143526174924857,0.143310595066544,0.142845069982642,0.141938786646684,0.141776175605777,0.141542152886582,0.141433441254654,0.141258109979775,0.146177312422635,0.151036175355599,0.155908395150239,0.160774697282827,0.165007559412148,0.165138912625584,0.164876292584887,0.16452025800302,0.164056098923369,0.163677109785927,0.164694163622624,0.16577417152348,0.166431067829054,0.166855778687969,0.166707885747427
"HI","Pacific","CDD",0.0131018040755244,0.0133805427953246,0.0135676047592594,0.0136226215345174,0.0136685068871371,0.0145191252413539,0.015243137789611,0.0158599435508331,0.0166152761177783,0.0171700183513018,0.0157297150375743,0.0144430151620468,0.0132433065420894,0.0120500931282998,0.0108133930610596,0.0108747539180822,0.0109627592686141,0.0109912010883845,0.0110195882048161,0.0110762201729376,0.0114577386431345,0.0118487442550718,0.0122486664027338,0.0127108002584256,0.0131215558984277,0.0127318711879768,0.0123210179361767,0.0118904626701797,0.0114302324294736,0.011168154841946,0.0109746257487019,0.0108253368492931,0.0106686516112317,0.0106201115994091,0.0105590442933381,0.0104895003928837,0.0103294833093127,0.0102236250200818,0.0102287975895407,0.010249364857679
"IA","Central-NW","CDD",0.154544052924816,0.15412092215022,0.153642017215252,0.153420487324348,0.153510174438618,0.150583672997253,0.147470077229705,0.144291553490986,0.141008321752309,0.13817466848286,0.138363481903424,0.138457598042801,0.138660362803906,0.139122137997745,0.139297504547798,0.137082726120542,0.135174821472139,0.134223862691743,0.133623626527363,0.133144144440625,0.133898909950933,0.134540765600436,0.135092967050849,0.135480896014831,0.136009129306447,0.133333330042105,0.13071131296767,0.128274851862406,0.125997446350907,0.123737026151645,0.124437104712171,0.125042598213945,0.125787310532805,0.126542883238445,0.127205959759812,0.12790140428718,0.128529352835871,0.129194930313227,0.128963433038392,0.128760189244233
"ID","Mountain","CDD",0.0412847128427125,0.0406010347246723,0.039705239551961,0.0394240199221051,0.03948600698022,0.0371879409833819,0.0348641114599636,0.0325630358995424,0.0299519569861429,0.0276492341198591,0.0286289608680645,0.0295404005038162,0.0304159279690391,0.031234039192747,0.0317408384801521,0.031789426957923,0.0317317131072086,0.0320007138161544,0.032504634009438,0.0333420795942645,0.0316672275007308,0.0299202002080579,0.028236475878018,0.0263482936071418,0.024401562137934,0.0262572507999676,0.0280496063516984,0.02976849769102,0.0314580856632346,0.032041822485314,0.0329749804858766,0.0338669482126414,0.0348640136677135,0.035808709718431,0.0367937269098866,0.0378080268322317,0.038924204848274,0.0400187779067424,0.0400561983293287,0.0400312459310736
"IL","Central-NE","CDD",0.326801853407697,0.326615889370516,0.325659776976106,0.325284355718114,0.325600873559955,0.32890734646187,0.331343192096893,0.333311007417695,0.334625600144845,0.337655453596436,0.339229406230218,0.340693840845466,0.342194438155205,0.343165819119437,0.343885977786867,0.344586606673013,0.344908611361833,0.345090744663851,0.345601793750218,0.346216796728631,0.337834015787995,0.330658236962593,0.324254982809246,0.318637383118422,0.313441196906918,0.318555557073686,0.324113804543982,0.330075378432282,0.336312138685564,0.344957592960706,0.345115085295812,0.345109531066125,0.344840339898451,0.344796195118315,0.344588836966716,0.344573376975294,0.345036392548973,0.345656285221875,0.346246971922171,0.346755439772446
"IN","Central-NE","CDD",0.162624850856999,0.163327068246477,0.163958205505601,0.164336178308414,0.164183506370706,0.166203231093104,0.168301430221901,0.170668441290384,0.172911938280549,0.174032573795576,0.174023105413567,0.174411719769894,0.174551418983711,0.174936568262922,0.175181422133625,0.172159910925425,0.169537402016258,0.166983883366934,0.16475188234609,0.162356423716817,0.162546008101289,0.162679153708246,0.163094379060377,0.16343909637572,0.163752350872897,0.163577087246564,0.163436970956589,0.163263794296571,0.163033675152703,0.163545444295399,0.16392238515512,0.164238547699034,0.164844908388553,0.165396095828682,0.166288818756434,0.167308643123362,0.168131303395809,0.168991334846896,0.169528111804619,0.169983464948961
"KS","Central-NW","CDD",0.190894160681509,0.190626140375794,0.190582581891884,0.190381424648305,0.190537775613951,0.195215169958369,0.199960684900865,0.204221246282801,0.20842711184358,0.212672183778642,0.213618529380068,0.214815488275911,0.215612440465606,0.215588226230229,0.215608396232773,0.215142216382317,0.214843278029997,0.214359449633839,0.213876174605771,0.212803272492751,0.207506551410043,0.203082453208301,0.197930756585116,0.19288788755621,0.187623264612774,0.192011917966126,0.19682331947149,0.201944923480225,0.206431160581797,0.20890361982258,0.207884375672895,0.20712449672733,0.206191931526882,0.205271215775629,0.204336119255865,0.203546788069584,0.20308883653891,0.202954870906201,0.203280702707101,0.203713786230474
"KY","Central-SE","CDD",0.208660397291291,0.207827290156766,0.207321206107108,0.207251225305759,0.207562967417088,0.205205241172564,0.202375284035578,0.199432910375443,0.196747452785316,0.194394238925488,0.191243702655593,0.188645860531172,0.185975533847942,0.182505083661924,0.178807088717752,0.175455632104297,0.172098876569402,0.169113449729998,0.166239506443538,0.16371612648012,0.169783290432167,0.176216037817817,0.182100136357984,0.18777597101541,0.193525741637061,0.184604825362265,0.176160334554112,0.168217556061541,0.160840853493368,0.152959651480114,0.154171317045499,0.155489479288852,0.156741905474518,0.157771867267555,0.158799750705435,0.159635798791972,0.160479489376135,0.161324338653335,0.161147739761831,0.161231004952369
"LA","Central-SW","CDD",0.1826050599898,0.181553108862168,0.179549345850702,0.177889359949873,0.17700380569017,0.173404322778147,0.170296915279539,0.16692647841376,0.163634519955321,0.161001003938074,0.161027938122976,0.160227745374264,0.159923187493219,0.16008687774552,0.160363187730045,0.158173609277154,0.155711245089831,0.153627677866857,0.151412083957918,0.148617984369377,0.148639384817027,0.14873976479423,0.148235992516622,0.148080978314291,0.147943320592011,0.145850287044847,0.143792870751076,0.141759146857016,0.139898006487591,0.137166536799566,0.135008037365325,0.133237889014517,0.131760718749372,0.130378576065962,0.128750595719348,0.119089243565745,0.118496099600055,0.117617367861799,0.117017821222861,0.116490133973712
"MA","New England","CDD",0.510730394757054,0.509338166699438,0.509041289790704,0.508562737235506,0.506858501682811,0.504210821325025,0.501632928430019,0.499511529600981,0.497976690895681,0.496442840351741,0.493027338254481,0.489077414827116,0.485200779380091,0.48139633282181,0.476945462667756,0.47859305593084,0.47987847664915,0.481398950801187,0.483210727137379,0.484252572261224,0.483138118665273,0.483056813784234,0.483241955604804,0.483662530038828,0.484412713528599,0.484266990635985,0.484565669887458,0.484719419104673,0.484481232454037,0.481989608958833,0.480983875844173,0.479075638819435,0.476881084831886,0.474786952412543,0.47330092204966,0.47232693879195,0.472195423980946,0.472230688299527,0.4735353287931,0.474496280543921
"MD","Atlantic-S","CDD",0.0792807868958029,0.0780186843123631,0.0761364624131016,0.0744000753784835,0.073401384308496,0.0743117343950587,0.0751250050316701,0.075662702153453,0.0758663546449704,0.0765405840436416,0.072772843083335,0.0693976968760886,0.0661891926277478,0.0631823775492999,0.0600798873318854,0.0604540647216741,0.0608145976135591,0.0614454999356858,0.0617389162380304,0.0619179082466339,0.0630967879512878,0.0642380328239799,0.0653183900413836,0.0663553752220468,0.0674091856016602,0.0648375326133573,0.0623193754754557,0.0599822762104708,0.0577976433687149,0.0545682594984708,0.0546682976055446,0.0547780729831414,0.0548611238731832,0.054652114770333,0.0543612232776389,0.0540026608990495,0.0538089982994856,0.0537659667097194,0.0536787296474696,0.0536399681649071
"ME","New England","CDD",0.0502648192345438,0.0508595397566144,0.0512028141837125,0.0518779028452159,0.0524800851726726,0.0506652840218077,0.048598341380933,0.0462057034110805,0.0436973205319909,0.0408606099039082,0.0415492174540625,0.0423108345200713,0.0431502645816755,0.044113113687789,0.0450190615482438,0.0461421774719769,0.0473292069601605,0.0485515958394279,0.049684837445705,0.0507568249212149,0.0523240715497399,0.0536796391640146,0.0549211551180298,0.0559853435915638,0.056963584296316,0.0567860927195366,0.056595842775272,0.0563442111152049,0.0561814199001541,0.0552068467436176,0.054596608459218,0.0540967423833972,0.0536906077481418,0.0532819330101097,0.0528426896505914,0.0523175958263935,0.0517105625139259,0.0509992788603501,0.0507234171830415,0.0504422211341849
"MI","Central-NE","CDD",0.170948498216428,0.171136727700623,0.171570878750759,0.171955012291439,0.171674196161699,0.170279259937111,0.169146923733943,0.168149558413712,0.167503503178737,0.166124918771474,0.16403017801233,0.161556765189833,0.159359823583472,0.157728369039839,0.156452329756464,0.160370115729146,0.163993621715054,0.167056737614525,0.170012995613692,0.173112174729689,0.176313201593214,0.178954681839711,0.181102649902687,0.183174241729251,0.185317069022246,0.185346188226021,0.184970713532996,0.184420737302162,0.183980341209186,0.181769709817681,0.181045696362021,0.180251622832229,0.179451846613192,0.178541097712917,0.177435721552642,0.17606570533384,0.174373810037126,0.172460988780125,0.171300548574136,0.170517870874734
"MN","Central-NW","CDD",0.142390166735678,0.142171672202519,0.142276684356106,0.142414879290234,0.142878167660552,0.135470230554126,0.12841570871083,0.121810354063255,0.115829736221761,0.110069500025618,0.109464733439544,0.108639043622134,0.107280973141483,0.105734625694292,0.104447022785554,0.110182040558109,0.115513211204164,0.121079652860564,0.126101123223957,0.130867957107814,0.13936126588419,0.147648591619992,0.156147695151005,0.164515870256781,0.172720225699151,0.16321626624189,0.153923733910908,0.144897494817441,0.13638901058123,0.128592161932999,0.130052323614469,0.131133235791801,0.132097318251543,0.132905877220747,0.133612805289197,0.134352051891899,0.135098754255908,0.135755035044126,0.135668989368433,0.135448951616792
"MO","Central-NW","CDD",0.378390798458458,0.378851011587734,0.379113446979683,0.379113334686224,0.378555959277908,0.385202758423007,0.3916393597926,0.398123960702461,0.404251910053112,0.409362857482794,0.408249502290429,0.40689634829182,0.406445930357742,0.406731698460577,0.407305288191939,0.404156773047552,0.40115530976543,0.396705137734843,0.392545082090329,0.389222660157011,0.385509735979553,0.381265275779428,0.377686776003433,0.374257240518729,0.370896233167973,0.37898812266076,0.386723625553265,0.393845551889235,0.400817085731124,0.408176113182044,0.405494784235562,0.402949415924027,0.400485716605517,0.398092034126115,0.396080571738372,0.394103345838736,0.391856513355791,0.389250956349671,0.388911393246261,0.388408857309824
"MS","Central-SE","CDD",0.199055623382545,0.199628518903177,0.200681276681492,0.200373835902037,0.199458365289267,0.199602735098313,0.199973398479602,0.200403273256467,0.200381166011293,0.200769831547771,0.203328578431954,0.206443064960701,0.209287044860379,0.211998231776562,0.214760452193988,0.214492013817776,0.213165631958417,0.211951602289526,0.210999206322834,0.210212881348309,0.206685743724273,0.203155452259271,0.200009999386425,0.197281591240114,0.194701821064997,0.198308317840457,0.201934509854974,0.205354402395751,0.208714731043971,0.212240857425462,0.210730414707977,0.209345804346509,0.207916121959289,0.206946473563782,0.205358615755778,0.202332622964555,0.2010292149537,0.199695825350714,0.198958113689591,0.198476506707504
"MT","Mountain","CDD",0.0204828291228355,0.0197146297659877,0.019026445190833,0.0185278003863741,0.0183103056232634,0.0173365368948086,0.0164163040918421,0.0154961670258653,0.0143795312474961,0.013471161044407,0.0144936200577667,0.0155553071251617,0.0166619910973652,0.0176427503198298,0.0184088312326753,0.0175469558404839,0.0167184057628866,0.0160977291123363,0.0155908076816721,0.0151534713859806,0.0143748031723319,0.0136967519094346,0.0130226463876791,0.0122458611021852,0.0114911867477691,0.0117657332189063,0.0119435249795601,0.0121111983057261,0.0123050107186284,0.012075343522599,0.0124865840934578,0.0128908506668953,0.0133454078044599,0.0137530497012085,0.014084255531386,0.0144172782023443,0.014813128274317,0.0152613427727122,0.0151947523817477,0.015126481486648
"NC","Atlantic-S","CDD",0.13044811955851,0.129008337099884,0.127238051976312,0.125567548561686,0.124993754121898,0.125447547842888,0.125931619439588,0.126068269171221,0.12567714565309,0.125445519531724,0.122813385682476,0.121174083977064,0.119387659717223,0.117879259309573,0.11629572064175,0.115080341520856,0.114042784752373,0.113133455618029,0.112348866978669,0.111492570692494,0.111051996889759,0.110708504220399,0.110915383627705,0.110939632936707,0.111254949979291,0.11020947650831,0.10903770127348,0.107956328158897,0.106760916809292,0.105832635886793,0.106601154909302,0.10717722224387,0.107632877538978,0.10804292065724,0.108639711182917,0.110007380580521,0.111707465135019,0.113469753520645,0.114079217658552,0.11423957213092
"ND","Central-NW","CDD",0.0144322845154285,0.0144493846104302,0.0144227139327627,0.0144255873712832,0.0144652669422146,0.0143022727622298,0.0141089017955933,0.0138807070277391,0.0136715074537674,0.0134624796430931,0.0133354460900727,0.013274780229055,0.0131284898742581,0.0128457337085142,0.0124089780165169,0.013292601538969,0.0140204783552288,0.014672006745237,0.0151998293445015,0.0156228461739072,0.0155516186193703,0.0155516060326618,0.0155672322743815,0.0156080049717827,0.0156329138651601,0.0157698088950129,0.0158258016137714,0.0158527169206318,0.0158479721003127,0.0158611318527777,0.0156695829271872,0.0155326349259364,0.0154317297523343,0.0154467807133408,0.0153545870601292,0.0152822557102293,0.0152187893089121,0.0151924853717607,0.0152543103801912,0.0153623897513583
"NE","Central-NW","CDD",0.0916254922579531,0.0919729011228119,0.0922136303204287,0.0925367647027329,0.0923979286967212,0.0920469146928554,0.0917571609861347,0.0915903092164773,0.0912687810244826,0.0910821680957514,0.0916478065567961,0.0922531009363666,0.0927930975012045,0.0933953801925595,0.0938328858636441,0.0930027168677332,0.0921004478925553,0.0917155912329286,0.0914488909454933,0.0911725271709409,0.0908802076054184,0.0904624167854174,0.0899546124476588,0.0894767784530868,0.08924767248976,0.0892816801322573,0.0891252031642277,0.0888258409649937,0.0885645213784815,0.0889336321902189,0.0901279217758547,0.0913811501907739,0.09264535321761,0.0937975774591853,0.094965188602931,0.0958539492490511,0.0967032632988839,0.0976538647216945,0.0978403293607385,0.0980922211829853
"NH","New England","CDD",0.0554999164034899,0.0565237327088305,0.0577168212763649,0.0588173531436806,0.0596917288975834,0.058999139733049,0.0586432152419132,0.0579728008300264,0.0569291283849838,0.0554303354246645,0.0565271085496288,0.0576311895296842,0.0585383969406561,0.0599355134314701,0.0614651445599799,0.0633392747574084,0.0650927207456368,0.0666649604921549,0.0679735067417489,0.0686276640782612,0.0698446756321132,0.0716614778687532,0.0734619404433252,0.0753313322885328,0.0772117040480094,0.0769470841970291,0.0765408805221584,0.0761853044386043,0.0759641955917433,0.0750048170321369,0.0751529330534518,0.0752260816057904,0.0752452358720968,0.0754291699760988,0.0755778342395383,0.0757064003431972,0.075461929198567,0.0750143720196194,0.0746712987647364,0.0744076247272659
"NJ","Atlantic-N","CDD",0.224228978037145,0.225491404674787,0.226475370628204,0.227308690359129,0.227491791899769,0.231788636450763,0.23613871335146,0.240814480436418,0.245035028457261,0.248432344990503,0.250392623260144,0.251913503872038,0.253332481034533,0.255458264276535,0.25796864584098,0.257993969866201,0.257794888328752,0.257177917024468,0.256205094655022,0.255784654307076,0.253221002961817,0.251100943132243,0.249140389537267,0.247621656044549,0.246521826813515,0.248060432544632,0.249666860708464,0.251042659267567,0.252399099320623,0.252561199789448,0.253711011695556,0.254868202734611,0.25580389563498,0.256692187720948,0.257420084134317,0.257775022623553,0.257962857133732,0.258221986822615,0.258300708918642,0.258536961852532
"NM","Mountain","CDD",0.0868557514259794,0.0846356820437282,0.0827840088379175,0.0814165140158157,0.0811974988632088,0.0839387362379484,0.0858151294542014,0.086894252592076,0.0887265528359803,0.0897932153597607,0.0875938595507875,0.0860003075924891,0.0846519542534186,0.0826746068111771,0.0804473869349116,0.0798070107881258,0.0786667333892076,0.0777722836090837,0.0769993219922286,0.0765403502411234,0.0759206032678399,0.075447690399619,0.0747090145628877,0.0736964512089548,0.0723997797768882,0.0716389460101284,0.0706671448389918,0.0696475396008159,0.0685659804195759,0.066796242916123,0.0657256752122219,0.0651298005994313,0.0646230266810729,0.0639578752239332,0.0631390139232043,0.0623117195757359,0.0618179844688721,0.0613974460182379,0.0614480658398468,0.0616137897881657
"NV","Mountain","CDD",0.113241844381497,0.11334333885473,0.112565140142352,0.113474503270753,0.114656824666142,0.114605881503915,0.114591071068946,0.115605067222413,0.116104396947634,0.116562955427021,0.11959546155869,0.121260832610989,0.121403680655044,0.121639860280572,0.121870816791195,0.121072992417895,0.121715564935922,0.123891421021069,0.127073389163378,0.132334891566519,0.13579377932605,0.136574134226231,0.137102498881718,0.139195950969636,0.140581499344746,0.144690078447159,0.14949210837529,0.153528014778971,0.157365602960815,0.164531618105773,0.166005817954924,0.166929666975323,0.168006454981909,0.169769949301934,0.169866162647519,0.169932822174682,0.170093914810146,0.169306750708144,0.169227982304708,0.168536650510667
"NY","Atlantic-N","CDD",0.462766074410895,0.46148199267931,0.459515684975245,0.458018775410949,0.456878543912323,0.455190616031756,0.452651397303256,0.449972318967432,0.447516978180458,0.446728629070623,0.446318028724664,0.446461169749967,0.447385580087496,0.447771520158898,0.44817916149099,0.450261877425643,0.45207794612477,0.454325817753251,0.456627532974874,0.458162109262024,0.455995264169777,0.454148911964747,0.452390809307457,0.45041403687935,0.448396233902188,0.452126635570165,0.456141684211055,0.460363136024878,0.464758013486771,0.472830215777165,0.471532086007015,0.46977347307991,0.467865357875994,0.465733667643297,0.463367279912388,0.46105373418959,0.459482024185896,0.458432552052158,0.458488201486853,0.458522937714479
"OH","Central-NE","CDD",0.263141185829386,0.262130254160383,0.261870633540706,0.261280685059538,0.260962441911086,0.257555162301535,0.254588173553719,0.251846625690112,0.249107583457814,0.246636419819429,0.247633949994849,0.248877776801154,0.250337053666962,0.251513120362942,0.252827599672641,0.248825745296994,0.245100431467228,0.241677160616516,0.237970191738053,0.23411479205776,0.237348285849021,0.240160590167741,0.242529784166255,0.244452764698469,0.246051243235509,0.24240991565149,0.238833661338435,0.23519047595334,0.231217706187204,0.225647277145467,0.224950010247808,0.224401081594203,0.223935619449384,0.223381354231362,0.222847613200323,0.222333238170949,0.221849396703253,0.221405531041611,0.221180924539197,0.220845159797692
"OK","Central-SW","CDD",0.111593759762764,0.111115582980255,0.11064411642714,0.110276606752416,0.109438528645762,0.111425486338175,0.113071729991368,0.114682080983202,0.116056566279163,0.117354871267691,0.114062406045581,0.111707825165635,0.109308761074431,0.105129575452629,0.100688632025824,0.0996200654995952,0.0990166001391814,0.098447260565638,0.0981468676385705,0.0978154493616302,0.0957673432361448,0.0941201059862075,0.0920367968081998,0.0897847022538949,0.0876054719597267,0.0887873053909349,0.0898318396696779,0.090805144032985,0.0916326269446767,0.091978772540266,0.09186495583155,0.0919459682279608,0.0919447478539225,0.0919504535315241,0.0919697498877842,0.0926895466181943,0.0927359663521502,0.0926811373190438,0.0922638798175368,0.0918627518162024
"OR","Pacific","CDD",0.0292515704556909,0.0295333940501655,0.0297198968261841,0.0298397671360234,0.0298989848733515,0.0283423656730309,0.027063342668915,0.0257899790236325,0.0246064638395457,0.0232732774360089,0.0249363225526102,0.0262581962580172,0.0273945024559471,0.0287540669559417,0.0298478072725133,0.0305447518476987,0.0312154796527012,0.0320572633192786,0.0328781998363651,0.033867744052233,0.0338959028483611,0.0338569597672969,0.0340638365044895,0.0342799436449832,0.0344950431760443,0.0357145717622162,0.0366688433026212,0.0374478540554709,0.0381399239020145,0.0392305750954023,0.0401364445519473,0.0411988209148299,0.0421245148292676,0.0429332481080065,0.0440366180382875,0.045328241408221,0.0465087417671574,0.0474595958013681,0.047468914077952,0.0473491526669628
