# ../gcam-usa-data/level1//L143.share_state_Pop_HDD_sR13.csv
# Written by LA143.HDDCDD.R
# Mon Sep  4 08:00:34 2017
# " State-level share of person heating degree days within subregion13 "
# " Unitless "
"state","subregion13","variable","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010"
"SD","Central-NW","HDD",0.0500553748452745,0.0502230747890406,0.0501257912712667,0.0500413807793655,0.0499064523564724,0.0492103641699824,0.0483913222365573,0.0474695667331081,0.0465351493114237,0.0458610661815249,0.046105755168691,0.0466201045971742,0.0472173386345872,0.0478711984459344,0.0484027072888021,0.048502078706996,0.0486621829544407,0.0487549552584096,0.0487460592091998,0.0487725135016296,0.0486499170195031,0.0486060510236968,0.048576962935862,0.0485352166320725,0.0484072868049524,0.0487338657588274,0.0489724620669614,0.0492507198861931,0.0496897696532497,0.0505338751571665,0.0502810678612882,0.0500519092645715,0.0499098651104616,0.0499112249001375,0.049832817213324,0.0498086724105915,0.0498600099518858,0.0498529642643544,0.0499909039494747,0.0502137152585988
"TN","Central-SE","HDD",0.349667298445908,0.351315625781654,0.351477186420543,0.352114004967972,0.352321638909917,0.351663235026756,0.352067480409132,0.352000786124291,0.353101029712986,0.352662507951741,0.353503173630041,0.35367646342285,0.353751438361254,0.354635418063106,0.355588089669149,0.3575613746897,0.360656766289058,0.363934296262299,0.366979093813451,0.369440340759894,0.369745905236919,0.369779745334835,0.370050006292682,0.370964304845404,0.372071025002976,0.374519127848752,0.376586350566615,0.378300733273899,0.380199200982554,0.385522678044084,0.38659015784662,0.387517499551916,0.3883123614787,0.389285100784839,0.390559412415075,0.392432832809755,0.393731391701718,0.39457747610202,0.395255382989485,0.395749708600977
"TX","Texas","HDD",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"UT","Mountain","HDD",0.157152248484247,0.156541278618427,0.156329617726032,0.156383104379651,0.157133388351542,0.158750054997274,0.160342814055946,0.161947061665789,0.163443609481297,0.165729490360292,0.167584272120038,0.168839504794886,0.170097299325162,0.171345774200416,0.172020413528037,0.170902970961987,0.169655630602172,0.168140618912941,0.16640368332515,0.164714690183402,0.165393360696502,0.166055388677073,0.166677984437619,0.167102004758827,0.167382303184838,0.167165949199697,0.166856955026139,0.166223106087643,0.165122764640328,0.163518112173167,0.16351080452887,0.163815978474381,0.164087447858814,0.164218810394189,0.164879562492087,0.1656501920894,0.166965900497538,0.16824125761684,0.169445003907988,0.170461840662421
"VA","Atlantic-S","HDD",0.217583763887183,0.217468529592923,0.218135235220452,0.218690674011775,0.219456438058865,0.219826925121992,0.219865736106564,0.22034298653773,0.21955400125275,0.21915537945812,0.219647113311574,0.219296909844344,0.219564366721185,0.219488453569068,0.219087124010991,0.221656543724761,0.224959352770564,0.228026300964513,0.230755298839558,0.233937957948491,0.231526926986819,0.230256972343106,0.22849213014276,0.226645067161273,0.224755280347721,0.225691336549824,0.226744953256202,0.227709697509677,0.229609205104881,0.230244936737489,0.23074890113317,0.231221332438658,0.231753516852284,0.232589878372611,0.233129410009731,0.232825213870674,0.232426479638039,0.232349083318918,0.232423630150338,0.232868942795333
"VT","New England","HDD",0.0580338166827737,0.0586629867480393,0.0590000975983989,0.0594793323142842,0.0601802682260397,0.0604847001388868,0.0609085209906898,0.0612652307893614,0.0617810108843759,0.0622343609813571,0.0626381518357787,0.0632500495709459,0.0637378160960135,0.0640159232705166,0.0643080848888172,0.0644005246254781,0.0646136987596178,0.0651286511614707,0.0656387403106863,0.066325340955307,0.0664146653064945,0.0665135560562703,0.066527521567789,0.0666694620898416,0.0666479619371482,0.0668552923520018,0.0669203733183528,0.0669438201754445,0.0670248221373652,0.0667309511890725,0.0666995033964653,0.0667802268425063,0.0668721906515737,0.0670836175279234,0.067278944659151,0.0674276765678022,0.0674490598565268,0.0673641989910727,0.0671643914213876,0.067058949031767
"WA","Pacific","HDD",0.536277068576755,0.530591826605844,0.527887873087216,0.527453637368764,0.522709324795216,0.519447185842694,0.51909621667915,0.520639782477425,0.523674007053467,0.527270301451782,0.530174528032673,0.529996744364443,0.528497017178581,0.528335154387683,0.530306105610204,0.52943119658568,0.531641618992989,0.532815757527307,0.532860334416135,0.533983609826241,0.532853894835907,0.532385018469252,0.531735843286135,0.531252751253966,0.531397234340813,0.535094943341268,0.539508367592776,0.543479522576311,0.547100890695326,0.549472846252417,0.550632096793662,0.550766836577251,0.551165785459394,0.552602941103334,0.553430934986523,0.554861889223476,0.556040232618379,0.557621067260268,0.55855663796051,0.558544166713863
"WI","Central-NE","HDD",0.138678174298645,0.139203865819111,0.139435274032818,0.139760381423067,0.140513104380855,0.138814080680282,0.137299925166739,0.135565995255669,0.134549631157835,0.133414784052945,0.135562941482908,0.137640452770855,0.139371159796847,0.141238585088242,0.143085571298214,0.143513799317909,0.144064081656922,0.145303515089573,0.146194788960049,0.14725655439855,0.146091238839892,0.145039633779368,0.144129529807468,0.143175680790001,0.142225491033404,0.143555273161811,0.144919184742032,0.146339164029335,0.148032490646016,0.150602732378923,0.151344119995954,0.152348690123553,0.153208969297049,0.154153928232689,0.155134690944436,0.156045039952232,0.157020127776981,0.158015950037144,0.158542030037434,0.158874405368345
"WV","Atlantic-S","HDD",0.105860908966472,0.105778206252061,0.104945656277518,0.10425789709971,0.104562151893504,0.105390907527736,0.105627755288968,0.10522321657188,0.105191055361329,0.104709558218892,0.103859007496903,0.103110479621188,0.102261036554936,0.10050451026641,0.0986284720039912,0.0966775799099974,0.0946612584850494,0.0926925644080918,0.0911119893487742,0.0900426338719275,0.0885850672409226,0.0872438094737651,0.0861434983515021,0.0847517877179928,0.0834427600332368,0.0830906117190147,0.0826822405856664,0.0823794687889941,0.0820717434329854,0.0798556795068204,0.0788976244035384,0.0784081936596283,0.0781702608456129,0.0776297727782005,0.0770793853037632,0.0764605457280483,0.0759642121202046,0.0755380478095355,0.0749839275343143,0.0744526390690187
"WY","Mountain","HDD",0.0555040227778833,0.0547326404226603,0.0540683046381714,0.0544190342329048,0.055460022119122,0.0563944663983393,0.0572066549826889,0.0582755679778348,0.0593276553622523,0.0603091489451785,0.0614741692006644,0.0619414405038626,0.0613602209214929,0.0600390654242453,0.058834008193919,0.0575115632454439,0.0546700135669997,0.0527141377727472,0.0511547530157461,0.0496373582700654,0.0495657169061628,0.049469864518123,0.0492451432199894,0.0490470629380691,0.0487924745742216,0.0475166388477881,0.0461670883694887,0.0449701002063514,0.0437769852248034,0.0421707424719039,0.0413025862255115,0.0409169396982004,0.0404778695766759,0.0400878369282238,0.0395507497673309,0.0391404919400579,0.0390807629725272,0.0390454698165041,0.0394251762155034,0.0392242560182904
