# ../aglu-data/level1//L124.LC_bm2_R_Grass_Yh_GLU_adj.csv
# Written by LB124.LC_R_UnMgd_Yh_GLU.R
# Thu Apr 13 09:47:40 2017
# " Grass land cover by GCAM region / historical year / GLU "
# " bm2 "
"GCAM_region_ID","Land_Type","GLU","X1700","X1750","X1800","X1850","X1900","X1950","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010"
1,"Grassland","GLU007",37.38749,37.38614,37.36963,37.22772,36.5296,36.03793,35.942687,35.951634,35.960581,35.969528,35.978475,35.987422,35.996369,36.005316,36.014263,36.02321,36.026574,36.029938,36.033302,36.036666,36.04003,36.043394,36.046758,36.050122,36.053486,36.05685,36.068865,36.08088,36.092895,36.10491,36.116925,36.12894,36.140955,36.15297,36.164985,36.177,36.167366,36.157732,36.148098,36.138464,36.12883,36.121816,36.114802,36.107788,36.100774,36.09376
1,"Grassland","GLU023",101.94872,101.54193,101.01228,99.58487,86.53966,66.1525,52.742033,52.381686,52.021339,51.660992,51.300645,50.940298,50.579951,50.219604,49.859257,49.49891,48.737492,47.976074,47.214656,46.453238,45.69182,44.930402,44.168984,43.407566,42.646148,41.88473,39.288019,36.691308,34.094597,31.497886,28.901175,26.304464,23.707753,21.111042,18.514331,15.91762,16.527692,17.137764,17.747836,18.357908,18.96798,19.25367,19.53936,19.82505,20.11074,20.39643
1,"Grassland","GLU096",2.77251,2.76233,2.73124,2.63198,1.98852,1.3841,1.188495,1.19334,1.198185,1.20303,1.207875,1.21272,1.217565,1.22241,1.227255,1.2321,1.23193,1.23176,1.23159,1.23142,1.23125,1.23108,1.23091,1.23074,1.23057,1.2304,1.239363,1.248326,1.257289,1.266252,1.275215,1.284178,1.293141,1.302104,1.311067,1.32003,1.31018,1.30033,1.29048,1.28063,1.27078,1.2634,1.25602,1.24864,1.24126,1.23388
1,"Grassland","GLU101",1.4916,1.47279,1.41039,1.2592,0.99891,0.21239,0.174889,0.179298,0.183707,0.188116,0.192525,0.196934,0.201343,0.205752,0.210161,0.21457,0.218528,0.222486,0.226444,0.230402,0.23436,0.238318,0.242276,0.246234,0.250192,0.25415,0.291965,0.32978,0.367595,0.40541,0.443225,0.48104,0.518855,0.55667,0.594485,0.6323,0.64701,0.66172,0.67643,0.69114,0.70585,0.707108,0.708366,0.709624,0.710882,0.71214
1,"Grassland","GLU217",110.90758,110.36916,109.53172,107.17995,83.8604,55.06072,44.629646,44.616262,44.602878,44.589494,44.57611,44.562726,44.549342,44.535958,44.522574,44.50919,44.27589,44.04259,43.80929,43.57599,43.34269,43.10939,42.87609,42.64279,42.40949,42.17619,42.538846,42.901502,43.264158,43.626814,43.98947,44.352126,44.714782,45.077438,45.440094,45.80275,45.7482,45.69365,45.6391,45.58455,45.53,45.38425,45.2385,45.09275,44.947,44.80125
1,"Grassland","GLU218",320.02908,319.02401,317.604,302.3619,229.80579,151.19587,110.866005,110.69682,110.527635,110.35845,110.189265,110.02008,109.850895,109.68171,109.512525,109.34334,108.600206,107.857072,107.113938,106.370804,105.62767,104.884536,104.141402,103.398268,102.655134,101.912,98.097512,94.283024,90.468536,86.654048,82.83956,79.025072,75.210584,71.396096,67.581608,63.76712,65.790592,67.814064,69.837536,71.861008,73.88448,74.814888,75.745296,76.675704,77.606112,78.53652
1,"Grassland","GLU219",14.62921,14.55316,14.41615,13.52891,9.71453,5.48676,4.098139,4.089228,4.080317,4.071406,4.062495,4.053584,4.044673,4.035762,4.026851,4.01794,4.000511,3.983082,3.965653,3.948224,3.930795,3.913366,3.895937,3.878508,3.861079,3.84365,3.805225,3.7668,3.728375,3.68995,3.651525,3.6131,3.574675,3.53625,3.497825,3.4594,3.487932,3.516464,3.544996,3.573528,3.60206,3.611706,3.621352,3.630998,3.640644,3.65029
1,"Grassland","GLU220",34.83893,34.70392,34.32557,33.13162,25.17143,17.68007,15.319462,15.374244,15.429026,15.483808,15.53859,15.593372,15.648154,15.702936,15.757718,15.8125,15.8035,15.7945,15.7855,15.7765,15.7675,15.7585,15.7495,15.7405,15.7315,15.7225,15.795878,15.869256,15.942634,16.016012,16.08939,16.162768,16.236146,16.309524,16.382902,16.45628,16.346714,16.237148,16.127582,16.018016,15.90845,15.823338,15.738226,15.653114,15.568002,15.48289
1,"Grassland","GLU221",56.93755,56.72453,56.04951,53.86452,39.7531,26.40087,22.249094,22.361538,22.473982,22.586426,22.69887,22.811314,22.923758,23.036202,23.148646,23.26109,23.267848,23.274606,23.281364,23.288122,23.29488,23.301638,23.308396,23.315154,23.321912,23.32867,23.579177,23.829684,24.080191,24.330698,24.581205,24.831712,25.082219,25.332726,25.583233,25.83374,25.598152,25.362564,25.126976,24.891388,24.6558,24.471932,24.288064,24.104196,23.920328,23.73646
1,"Grassland","GLU222",28.53173,28.43061,28.18836,27.41165,21.98333,16.70242,14.805178,14.824236,14.843294,14.862352,14.88141,14.900468,14.919526,14.938584,14.957642,14.9767,14.954863,14.933026,14.911189,14.889352,14.867515,14.845678,14.823841,14.802004,14.780167,14.75833,14.755373,14.752416,14.749459,14.746502,14.743545,14.740588,14.737631,14.734674,14.731717,14.72876,14.664378,14.599996,14.535614,14.471232,14.40685,14.349748,14.292646,14.235544,14.178442,14.12134
1,"Grassland","GLU223",986.82378,981.23931,968.55529,925.93171,624.84454,328.58021,215.1027,214.02302,212.94334,211.86366,210.78398,209.7043,208.62462,207.54494,206.46526,205.38558,201.277643,197.169706,193.061769,188.953832,184.845895,180.737958,176.630021,172.522084,168.414147,164.30621,151.559969,138.813728,126.067487,113.321246,100.575005,87.828764,75.082523,62.336282,49.590041,36.8438,38.63702,40.43024,42.22346,44.01668,45.8099,46.66812,47.52634,48.38456,49.24278,50.101
