# ../gcam-usa-data/level1//L123.out_EJ_state_ownuse_elec.csv
# Written by LB123.Electricity.R
# Thu Aug 31 19:15:22 2017
# " Output of electricity net ownuse by state "
# " Unit = EJ "
"state","sector","fuel","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010"
"GA","electricity ownuse","electricity",0.108863168231462,0.121637425345362,0.130407078442569,0.139478620072034,0.153020393285685,0.165265032417192,0.184471508546917,0.184399920164795,0.19238280762591,0.220856050654705,0.21462136643564,0.209768204301614,0.231342048494139,0.256397229530025,0.285352502318222,0.259860371470874,0.296246427915277,0.286185183800786,0.339896540428376,0.365212567915078,0.334922020230247,0.340503409696933,0.353836433446796,0.368574463287614,0.3919609397393,0.386226770654776,0.404630902281487,0.419173468228907,0.41717793474403,0.431816822009744,0.410755518793849,0.43661957447199,0.440830560359669,0.45067030767,0.4789338204943,0.485322855885546,0.511733321367724,0.47778049291672,0.448603310710954,0.485555821097099
"HI","electricity ownuse","electricity",0.0145987048569371,0.0167834670519195,0.0175463149631234,0.0182067839179783,0.019470175822528,0.0208967152132117,0.0218840636413028,0.0227545993433245,0.0236437372896947,0.0242742935793076,0.0243318054608047,0.0229044615431867,0.0233893064317873,0.0239848311285175,0.023111565281275,0.025309532321197,0.0266689008213371,0.0291127979033593,0.0323279967346664,0.0382797099462362,0.0322318246789552,0.0360756703423408,0.0355832100914292,0.0349265138229413,0.0337802225176369,0.036063306802301,0.0367770297674865,0.0372491354598864,0.0367611952100763,0.0379263238520763,0.0379183309255053,0.0421539546158113,0.0385553204957494,0.0410320878734762,0.0411143991668547,0.0409690894326507,0.0402442333772962,0.0389062894575452,0.0380251930397931,0.0351413585554698
"IA","electricity ownuse","electricity",0.0622747875095206,0.0665738016737798,0.0659670568874028,0.064487528974864,0.0653843976032794,0.0705492112628715,0.0734177719359565,0.0711853812049979,0.080138445921729,0.0860872056454772,0.089072260703053,0.086103551347602,0.0902051688365168,0.0905240588180064,0.0920379870043941,0.0935194227735347,0.0986791509048092,0.107700306237611,0.116467358727948,0.124396758651549,0.132010153218927,0.127046978512959,0.132558720977221,0.137774229273869,0.143850876626571,0.143516326539773,0.145094914923294,0.16012870956173,0.162562397736962,0.167647526539094,0.161538635520962,0.167693854034232,0.16572355832432,0.172008628352782,0.173369753244266,0.17760009747032,0.191139198096103,0.204824125066639,0.198137235963549,0.218568699440289
"ID","electricity ownuse","electricity",0.0256854602218049,0.026967412193003,0.0277910685427623,0.0341227784298423,0.0361971547737307,0.0364867570816732,0.0234209080353511,0.0345204066137543,0.0320828464258686,0.0327893901245406,0.032764880259029,0.0404272218615894,0.0446750766600604,0.0461187936367538,0.0375788271150792,0.0422522529590184,0.0255538002006846,0.0204433214376689,0.0333198510179959,0.033012991174924,0.0330888690774311,0.0263071436303705,0.037857254127307,0.031651098190017,0.0432427990565166,0.0515679386127988,0.0529371300364695,0.0464030116290353,0.0462903795434423,0.0386790443492087,0.0293031396297951,0.0349236373151067,0.0361630991348357,0.0379133974696067,0.0374902023505626,0.0472104627405494,0.040780488499722,0.041626275672086,0.0463604909871476,0.0419705626127614
"IL","electricity ownuse","electricity",0.30383980892531,0.335229665823297,0.365521438709906,0.355131838316173,0.356655098189809,0.381694706538367,0.39053977466323,0.411335204447159,0.397974238722383,0.391115407734378,0.37358285783546,0.353951465073807,0.374284056612064,0.383573147845951,0.388439659662223,0.400963059799902,0.414912174984863,0.4663284872805,0.500326301235643,0.503250723007697,0.511809153536969,0.500528930546118,0.562548646213912,0.552129430609364,0.577555720195066,0.572229334710965,0.522304318244844,0.535158206650126,0.642845068149542,0.68499069714063,0.682861559065201,0.697577239312271,0.703312392190115,0.713940533306783,0.723239298899553,0.718057326943096,0.746687985116622,0.746707984898917,0.723685571142272,0.752576106072269
"IN","electricity ownuse","electricity",0.190432111390929,0.195015816413981,0.211699860602748,0.1969784694878,0.20619032574617,0.21729311149282,0.221443564961756,0.21492914383651,0.233793441787968,0.249945871900427,0.239235248552756,0.22604200779884,0.251204010493127,0.285945587059531,0.280738896993053,0.273847287960669,0.27676185624854,0.29981085791651,0.335818664645638,0.372287991489256,0.377536357275982,0.375806057314876,0.387948917714834,0.398064314278962,0.405847754196812,0.410579505448266,0.428600916559951,0.439926984260459,0.459365027449375,0.474290667469174,0.449230128152011,0.453378430370985,0.458820918497607,0.466524112427216,0.478534097632358,0.478066108022439,0.477390978085485,0.478767975429489,0.430577490260531,0.464848224005143
"KS","electricity ownuse","electricity",0.0660624367131904,0.0695427431408322,0.0725783078242409,0.0760289481251928,0.0815017714043498,0.08248850887619,0.0873306857031314,0.100055327313727,0.0973661429634312,0.104432956429493,0.104211595875402,0.0971223729270636,0.10030189292602,0.111458042577609,0.116023893076931,0.123602782842154,0.12868753530954,0.131957114141471,0.148811630230501,0.146136457988396,0.141396372657156,0.140300025715865,0.161538278480916,0.16828221036618,0.166155472271332,0.173092313833382,0.165872326738605,0.176154863205134,0.178862906970845,0.187913077718013,0.18081080162302,0.193657486161627,0.191741878083265,0.192103183227351,0.188541912508051,0.187522246715333,0.203364070982254,0.192736145718573,0.19509206369106,0.199716426716582
"KY","electricity ownuse","electricity",0.182870406569807,0.200039707004596,0.199005289898081,0.195112161752112,0.187521744068038,0.212154937405905,0.208683334920941,0.204950000581082,0.201805272791591,0.216840366933343,0.228418646751621,0.217122595144316,0.217061924544483,0.225399095779086,0.239332125773566,0.253365425163281,0.25484902547311,0.281828459621182,0.270750548550123,0.280891284860282,0.289556633690864,0.295938087982651,0.327889433709929,0.325111243814,0.333622502841358,0.34168947576898,0.351506793003093,0.351009731459645,0.360716200571689,0.363400189394008,0.359924987447401,0.367974630420939,0.360418953932567,0.367937205083807,0.382770776723988,0.392503275886127,0.380585359225347,0.388606609251505,0.361667563824443,0.390086117551736
"LA","electricity ownuse","electricity",0.0959796501137012,0.103868628678094,0.10163350099223,0.10139647161382,0.100592513579781,0.117655177598899,0.125528119002617,0.136654680961422,0.123441892015737,0.104944230954718,0.101791577886961,0.0954351617211743,0.0797302454349028,0.0813336037988553,0.0957921112515435,0.127611518585917,0.117898999871623,0.135342678278821,0.174359541561301,0.192354138369672,0.18843446183942,0.186882201041868,0.21542194198812,0.221924144176326,0.242185875197752,0.210259065113724,0.224568788606298,0.236058856978582,0.226496192786965,0.211623162322037,0.238104578608784,0.254756445263749,0.227170990399121,0.245705975740906,0.235441936636903,0.207095616390586,0.235789373300635,0.209221187416335,0.210855869056411,0.243658925787239
"MA","electricity ownuse","electricity",0.0959184439226021,0.101579486763029,0.109662102512623,0.0922338995759061,0.100166138491236,0.10617567235908,0.106018755305507,0.115440523387891,0.116551295999682,0.109166354706669,0.104679916218433,0.10948582231828,0.114417725145175,0.105015195226581,0.117906302033069,0.111318973860808,0.11088931635039,0.111026005569507,0.129504132138662,0.127501707558607,0.129290218762053,0.124466355442653,0.110588140081181,0.110743573503974,0.108837222864222,0.10898679250383,0.127826188204355,0.134880589352036,0.118503219429,0.119290262328295,0.122755704877803,0.135206587620739,0.151199660039383,0.149441317316539,0.147899088798955,0.142348066984151,0.150556920829691,0.132307396034462,0.120761344575553,0.132458468508592
"MD","electricity ownuse","electricity",0.089457976169712,0.0978785527467771,0.0990832213389998,0.105272914477954,0.0971977004212266,0.113026921129597,0.121780412087049,0.126166370583464,0.124883707723276,0.120307456138529,0.111951508970102,0.109486636589163,0.121669640910778,0.132732089387345,0.120016034129405,0.13987913302591,0.134640398837597,0.149158028852874,0.139606820072132,0.123439417873827,0.149338006329094,0.151340416239987,0.165877264378642,0.166550146127746,0.166646100281299,0.16917678907996,0.171055479514764,0.183847078915782,0.186109248648305,0.187400331810993,0.177085320254007,0.177789877540452,0.190250227114223,0.190738904400443,0.196023731174675,0.180893584179948,0.18366554760848,0.176841583913803,0.161587935438568,0.164249126364228
"ME","electricity ownuse","electricity",0.0108307245157597,0.0116549186359306,0.0231687333526428,0.0225916956450638,0.022817137197835,0.0266366998421436,0.0214869446792019,0.0226891756332475,0.0200326075920266,0.0193200739678908,0.0241289849099773,0.021140298764475,0.0261051345930777,0.0234486339129465,0.0223484407398245,0.0291878298855966,0.0179277700798958,0.0216289754695574,0.0411021689115562,0.0386276075364709,0.037806324056656,0.0358692357114365,0.0336609105575457,0.0356526321508601,0.00963059590520597,0.0293831036764773,0.00990593986346492,0.0100447818109467,0.0165575163270774,0.0223540008630117,0.0473278341479137,0.0507862194654558,0.0405764815293313,0.0443465055410241,0.0405210827834867,0.0338806380031306,0.0342212513133277,0.0338025504935157,0.0299857853927532,0.0309832925048411
"MI","electricity ownuse","electricity",0.233898804494091,0.234861801759531,0.235437175085931,0.226114378651863,0.257047984837341,0.261496361891495,0.257230943755098,0.278042688371039,0.293785906740566,0.280884950251189,0.279643517871284,0.251951447677833,0.258131969253825,0.264413504276641,0.273313386023555,0.278966325284086,0.316106696473767,0.32509984345798,0.345295637928846,0.370041513845939,0.392826431943135,0.354283721591298,0.392468681635285,0.360994294968306,0.399496554586225,0.416866604795492,0.396655720375326,0.378419629587729,0.390247540325045,0.395852827350863,0.419152722379155,0.437175465860421,0.412435161050499,0.443075693205737,0.460681264521908,0.426682641525419,0.447075294555703,0.433506645849385,0.381883543471012,0.423335174009583
"MN","electricity ownuse","electricity",0.0675792414377916,0.0840032484858518,0.0868235135388563,0.0880448362931193,0.0995575321813733,0.11174507385147,0.129232747654507,0.126964279673006,0.119648123988947,0.122374508275985,0.121343751370775,0.109658489138326,0.11534268708702,0.108845656855846,0.117856724585504,0.107878580513126,0.132486190207702,0.153209322892252,0.160966755022656,0.167544787888291,0.162152662244198,0.159001370586451,0.169802403312877,0.172268324681456,0.17904810617509,0.176324110381464,0.171238793357448,0.178968602267105,0.182810317852219,0.188753615478182,0.178615081300415,0.19138593498358,0.205428986960097,0.19730761148105,0.204882986837181,0.202948522970088,0.208438378753573,0.209150454934556,0.19897083966279,0.203650508102353
"MO","electricity ownuse","electricity",0.122190481253421,0.13165562592167,0.154199103469801,0.14582270603288,0.155858653152451,0.166649074520997,0.179233497183038,0.178640088730955,0.18152165728441,0.190434105417287,0.187267910911278,0.187442845124534,0.202097939042254,0.214471526004314,0.221430407907453,0.209319220857619,0.211151190394299,0.229236172216354,0.230137911043209,0.229277694910674,0.236372654161402,0.224340075182309,0.214886732433413,0.244997589779999,0.260058154978152,0.268786268907426,0.282689183186321,0.298964177272009,0.295597599950948,0.302989519722462,0.301688587659666,0.309985833152966,0.334547904764326,0.335622419080637,0.351460084140052,0.353322654908129,0.342632179496406,0.350037380344888,0.339817668437188,0.354596272116571
"MS","electricity ownuse","electricity",0.0391245656446664,0.0424117068483667,0.0374365105550654,0.0388372218405484,0.0371354288902657,0.0471515277971871,0.056222066451614,0.0644974283541493,0.0581705345273496,0.0622533865735467,0.0527269682341252,0.0574269518516218,0.0428308361445159,0.050324015013682,0.0644805600644556,0.063760402385079,0.0764828081989402,0.0849827872087241,0.0779891323269206,0.0891188231047601,0.0868458977815893,0.0785586975149387,0.0872080107315445,0.097156444211511,0.097496987053497,0.103486669372203,0.113209846504657,0.112709861189041,0.120602073626803,0.134453978415971,0.179605648724147,0.154856857283442,0.145789041011318,0.156844177556297,0.16000814229057,0.16596800243733,0.181043868115162,0.167632556637211,0.169165694518155,0.190244888795062
"MT","electricity ownuse","electricity",0.0381690067106742,0.0384914204904127,0.0325990173686029,0.0402230770271126,0.0433507092298826,0.0595769056368656,0.0507170329493414,0.0619669305989543,0.0595815456173007,0.0582029443330398,0.0623382437657085,0.0553957751562179,0.0560521989786736,0.0723156829863586,0.071785416909348,0.0861685616699677,0.078308038686608,0.0935183035573643,0.0983881487584903,0.0982848806937475,0.110617699656336,0.101244210623628,0.0940868354534917,0.0997024254013013,0.104680931344187,0.104914747637909,0.108142576757422,0.108803891471988,0.116087737655849,0.10016305795369,0.089743698149446,0.0990502679489026,0.104588513946361,0.107069414132459,0.111177841269229,0.113443271185342,0.113496066189221,0.116978555584028,0.104908817899449,0.115625332399349
"NC","electricity ownuse","electricity",0.192263321001237,0.205168203807985,0.219360845996066,0.206082187253449,0.184231691211247,0.210721680980261,0.221322571293163,0.21980523727681,0.234312969203905,0.252202655459418,0.251963727882222,0.259154351635536,0.263645941934454,0.280456528228191,0.262515015616405,0.270030302204983,0.280071733808953,0.279253253297598,0.334467707309394,0.312542962521213,0.3261309931116,0.329700803875982,0.348516850427787,0.361826181873527,0.382879113450031,0.404122864425097,0.407735481159461,0.432770201565593,0.420549878850291,0.439321677588963,0.4152530937403,0.4415326450211,0.457045570298398,0.449950398241028,0.465538064674551,0.451926994466684,0.471134297549439,0.459991702611425,0.433104761406958,0.473602375574024
"ND","electricity ownuse","electricity",0.0343101695142077,0.0356753755983228,0.0326034525601719,0.0349778363332753,0.0331763009560389,0.0426012236205985,0.0425856504975025,0.0526655726917054,0.0588030492136975,0.0653868203756504,0.0680460104292376,0.0776756348210356,0.0831156822206148,0.0905020249909213,0.0920281073084356,0.0922624152569492,0.092114773878865,0.112435864369119,0.110583647312735,0.114710426865408,0.119625078823931,0.125323603257047,0.124396930424614,0.126458310715743,0.125932623290245,0.132984558217668,0.128151254289726,0.132421029847867,0.134953798219202,0.135639235994007,0.12567637246911,0.13097939726215,0.129737092509341,0.123928117765875,0.133469881829822,0.12896185266978,0.129267070675605,0.137887516139537,0.1422267485891,0.143218932803173
"NE","electricity ownuse","electricity",0.0309914362713669,0.0341084322592796,0.0382784572822131,0.0479953577666789,0.0525964296613163,0.0521701886035763,0.0581333804740114,0.05887146840833,0.0680576064129838,0.0640812757053923,0.0625337036360686,0.071827091106351,0.065474919861036,0.0708567882782344,0.0624940724785585,0.0745289034953672,0.0801796268842815,0.081529293553677,0.0842948143167409,0.0862505508012426,0.0916311050160814,0.0902768699635198,0.0929853452763056,0.0902981644205166,0.102861652923306,0.110200190142804,0.114382392808701,0.116631966434551,0.12036125636878,0.116399603076036,0.117756204600198,0.123036119126939,0.118816534807243,0.124645112434812,0.124073555185615,0.125217998467066,0.126989195659612,0.127993185180246,0.133050136136859,0.14259331934464
"NH","electricity ownuse","electricity",0.0172201779052403,0.0189039087530215,0.0181485922327355,0.0161043792709121,0.0163949125905806,0.0167043280787713,0.0174867853974956,0.0159136582654544,0.0212413652219069,0.0203794815951636,0.0190832004259232,0.0164438974259408,0.0175389282883563,0.0203999865389796,0.0197476181839571,0.0200442234408685,0.0190828120420503,0.0224984027170825,0.0239405698540377,0.0422256191764795,0.0492667009151339,0.0522789064896387,0.0568323656868019,0.0455112699281824,0.0529522552113285,0.059928948327383,0.0551651377685822,0.0552118507302174,0.0550776827978869,0.0520436647454393,0.0530112547248559,0.0567067883059619,0.0737778599615585,0.0830722747685429,0.0836488622632325,0.0774932075413623,0.0816714994261057,0.0795031885887401,0.0704178243245224,0.0778356770022281
"NJ","electricity ownuse","electricity",0.13429320491945,0.132934486744695,0.146521611137344,0.134936538500398,0.0830092783293337,0.0895388604227005,0.1073404367501,0.104165696459309,0.0920317117987149,0.104608398364908,0.110903246272374,0.109053351605566,0.0955056410089801,0.0904873106839941,0.121508214937148,0.100558969377301,0.141044461050505,0.142093712032184,0.152322975514708,0.133708692991607,0.142819040129935,0.138932102328033,0.15604469505138,0.156499223166194,0.144118431367865,0.110439716001798,0.128315475432227,0.175059310722017,0.18726319051726,0.193769899093572,0.204352221927798,0.211408035191523,0.198985274639028,0.196622383177016,0.207357460662419,0.20928790601113,0.220566541938172,0.218447900986908,0.210315660033556,0.223898556561437
"NM","electricity ownuse","electricity",0.0644917637956623,0.06948263551948,0.0760950457670902,0.0778926251672387,0.0758061971539417,0.0778638117011908,0.0829864434929329,0.0755669277943252,0.0775756017411266,0.0953550713083507,0.0912932162495641,0.0981354477885201,0.107083346686655,0.103776912531819,0.108664810587277,0.096140570172996,0.103479095830198,0.106380372338579,0.115763139101291,0.114308758929504,0.0994942460076601,0.110730509797628,0.113835230779582,0.118137429495972,0.117058540602717,0.1200419348652,0.124194495875678,0.125811861657054,0.128231277055584,0.133822872059505,0.128962314653081,0.122510320618812,0.132105739721981,0.132232119291255,0.141596928269929,0.149595391087979,0.143777474814176,0.146922889962512,0.156120325541287,0.142943056608149
"NV","electricity ownuse","electricity",0.0323403848334899,0.0508503166393261,0.0536261165336374,0.0535563741422561,0.0540397587980412,0.0553705688074606,0.0608227235155002,0.0514023678286713,0.0583058681081299,0.0561323943129919,0.0620801200903026,0.0624064379349095,0.0677243210077722,0.0794550709843997,0.0637093511404142,0.0779899788981093,0.0677390394428774,0.0792054255273684,0.0793027534100144,0.0767050706302646,0.0851475742488467,0.0882693840710768,0.088539610544677,0.095062481171561,0.0896400712393242,0.0956269478277119,0.0968361875763683,0.106874218988777,0.105456906063861,0.131203382855029,0.124649540517016,0.115197523396362,0.123545342270313,0.139421956511956,0.147794116816553,0.116324231819258,0.117113006123149,0.12639019984505,0.135056603830231,0.127324127218601
"NY","electricity ownuse","electricity",0.383784470180534,0.39549013765062,0.40394938536886,0.387473812462537,0.399047436457137,0.402792676025533,0.414674363928623,0.412466095430916,0.392240645830168,0.404480928943041,0.395894057564716,0.378004467452095,0.386207269516784,0.405664605821058,0.410568329394418,0.409658987687253,0.425916944612475,0.44977662900983,0.478654681174311,0.477137102803409,0.483935803736506,0.450536781384296,0.436018917007405,0.446214299375127,0.452897974229023,0.470245415882991,0.478595290170445,0.490517300695747,0.494420171102085,0.502069132451042,0.515007348718233,0.52027617829909,0.511452280018555,0.517328162627672,0.552652512947283,0.538949841404182,0.548293708718705,0.531416902845826,0.501422164450406,0.515442735146814
"OH","electricity ownuse","electricity",0.331766687811754,0.356392417261485,0.386109685767722,0.37684120379147,0.390385015674357,0.409218394579547,0.414929280432351,0.415797335186636,0.439351880602019,0.422659135474629,0.421782215310935,0.399858315388821,0.400223436817766,0.408217596327693,0.416209773976818,0.421706434515634,0.451132857522469,0.467558957518471,0.517637427261111,0.495103902783959,0.524266732159353,0.535438658298676,0.52972691937971,0.521784191473885,0.548602687987148,0.564430562088546,0.557803548269648,0.580901972883155,0.566598570185005,0.578004266256457,0.527543345063653,0.544081342376641,0.55251576747766,0.562551737327087,0.596891498188125,0.59104432896365,0.586979558356483,0.586818856691656,0.526699016777974,0.56441557995101
"OK","electricity ownuse","electricity",0.089347929145913,0.0987388535551667,0.107880328640885,0.116894901189996,0.11836968583585,0.1255197049591,0.129890960103411,0.144885805153895,0.145982920708344,0.156719055180466,0.156424712911697,0.162049578482458,0.166965001806693,0.165474721170388,0.163610869428631,0.152185245398682,0.158168601197716,0.16144001591501,0.169240060321211,0.172282750630317,0.179948733463161,0.185192290890931,0.198858248412911,0.189128530407073,0.196624965875587,0.192955945769201,0.199392794894548,0.20630409052501,0.199895565265217,0.21130571644639,0.209211863036756,0.225538960934382,0.231924296386834,0.233548712474446,0.261557124481273,0.272361150724764,0.280068689224159,0.293301406405996,0.290979465752205,0.284666879233835
"OR","electricity ownuse","electricity",0.120085615937438,0.128066017345148,0.0971007085102953,0.128521764319397,0.122822135832669,0.133793071689385,0.112042788305378,0.119648919808069,0.127596451447508,0.130171179036539,0.14499641807147,0.181927150029466,0.175945694717345,0.186260465711135,0.172517424718989,0.170561079911167,0.13252669489872,0.135789425900885,0.159738149576525,0.174904929523025,0.171285197377901,0.154268912086172,0.151790133002219,0.142086595395483,0.166240736942576,0.18482671730546,0.176427768983951,0.16791301967487,0.180456835567121,0.168883236146151,0.141931799594463,0.165356456736463,0.172688843587947,0.175500875792252,0.168693536634866,0.186129259221953,0.19067689245976,0.199757232589253,0.194641473186533,0.19026348323216
