# ../gcam-china-data/level1//L1231.out_EJ_province_elec_F_tech.csv
# Written by LB1231.Elec_tech.R
# Fri May 24 09:18:39 2019
# " Electricity generation by province / fuel / technology "
# " Unit = EJ "
"province","sector","fuel","technology","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010"
"AH","electricity generation","biomass","biomass (conv)",8.58142707643452e-09,8.37242324310285e-09,8.11420709984648e-09,7.85109093086167e-09,7.61496539504839e-09,7.40458545989975e-09,7.21906972164495e-09,8.50356004510269e-09,8.44651117285626e-09,8.51604128127081e-09,3.92471922407332e-08,4.22293679705164e-08,4.41818117288491e-08,4.7982017303007e-08,5.01800237387116e-08,5.23431745509751e-08,5.44203142488109e-08,5.60669137978866e-08,5.68599566207379e-08,5.6581284677169e-08,5.51892240870277e-08,5.30258726622797e-08,5.06582428483975e-08,4.64866814552048e-05,0.000378043667081692,0.000180166267475293,0.000324131818462822,0.000274142978148677,0.000264418157264369,0.00028382807382024,0.000297392926503075,0.000295650206646863,0.000291057011346268,0.000287400793705589,0.00027004247021444,0.000268860866343173,0.000267807188533627,0.000324708189141557,0.000365051396392058,0.0017136629710947
"AH","electricity generation","coal","coal (conv pul)",0.0132020827220752,0.0132345758240544,0.0132291603070579,0.0131116435882331,0.0149827047105356,0.0141290838439569,0.0173541596033178,0.0214795650633524,0.0221349780078579,0.0222237924866011,0.0226750404403372,0.0251109399853782,0.027850108482225,0.0320038100185664,0.0377591507066329,0.0434434127341198,0.0494995853913437,0.0544515341329743,0.0588884672082345,0.0638336465536194,0.0718413007605443,0.0813440438222872,0.088364313892819,0.0978352407922073,0.100806656800111,0.107845010305705,0.110266965929506,0.105088092222652,0.108015807160721,0.126741826554522,0.14041481757328,0.158990066862624,0.185820008621638,0.20752207001382,0.224653790701466,0.261801283934291,0.302419320866275,0.383799582446432,0.46374793312035,0.495286548796164
"AH","electricity generation","gas","gas (CC)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.46722685156474e-05,0,0.00122054685008654,0.00183648046923602,0.00287403642613194,0.00436530379586861,0.00387483432424512,0.00445994561900457,0.00287892547292513,0.00319034891503563,0.00327919095145005,0.00144033995840036,0.00189818366675144,0.000712536830677373,3.18271352133897e-05,3.48280740363051e-05
"AH","electricity generation","gas","gas (steam/CT)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.88208373638637e-05,0.000815443276682965,0.0011671171536283,0.0019415705646803,0.00194640252603851,0.00204702971324837,0.00186055650242128,0.00157652777760587,0.00154266360991259,0.00168913501370864,0.00224034884138675,0.00135004995970223,0.00305201015282018,0.0014934857712017,0.000111446339329654,0.000195629964284822
"AH","electricity generation","refined liquids","refined liquids (steam/CT)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00245180798699015,0.00222998749462649,0.00212178937089496,0.00224426865084249,0.00209685037106628,0.00180769830401953,0.00177128340649682,0.00171986995183905,0.00196148255655607,0.00130160036040043,0.00137432011302728,0.00178626246214549,0.00133210908719698,0.000239260411651898,0.000335100440248332,0.000213214021024612,0.000116421382127452,0.000112026996679871,0.000274859318770252,0.000358250649556855,0.000462790968827193,0.000688086759329718,0.000499580937611269,0.000208778675043072,0.000337933545222536,7.55061128247498e-05
"AH","electricity generation","geothermal","geothermal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AH","electricity generation","hydro","hydro",0.000793596522881582,0.000899367778741501,0.00100510962111455,0.00113734934984753,0.00119026035273301,0.00120615917460114,0.00125898640237548,0.00117970661950631,0.00132518169339634,0.0015398882316629,0.00173399555502348,0.00196807666250573,0.00228436782232014,0.00229565139726278,0.00244355730933352,0.00250079623891884,0.00264590163289342,0.00288788509776977,0.00313229578584705,0.00335261167068523,0.00330938989718432,0.00350436383401573,0.00401602438509461,0.00442820981253143,0.00431489971774346,0.0042145288089907,0.00356090448652718,0.00514521092968996,0.00440840436436404,0.00250426203538992,0.00371494893322897,0.00537954796642555,0.00445465578196756,0.00471938049736441,0.00472614529871504,0.0059896394271326,0.00741859229347544,0.0104409022334684,0.0112454396426222,0.0140132993607635
"AH","electricity generation","nuclear","Gen_II_LWR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AH","electricity generation","solar CSP","CSP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AH","electricity generation","solar PV","PV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AH","electricity generation","wind","wind",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BJ","electricity generation","biomass","biomass (conv)",3.86300736369688e-09,3.76892238925035e-09,3.65268404638032e-09,3.5342399124102e-09,3.4279458571815e-09,3.3332414179997e-09,3.2497298229495e-09,3.82795481209388e-09,3.80227374394337e-09,3.83357335395132e-09,1.76674801615132e-08,1.90099336603754e-08,1.98888439568173e-08,2.15995410222096e-08,2.25889935888924e-08,2.35627555800078e-08,2.44977988865229e-08,2.5239030633467e-08,2.55960260652425e-08,2.54705793580137e-08,2.48439306360086e-08,2.38700783373606e-08,2.28042682659039e-08,2.09264020046768e-05,0.000161660997434358,7.65267948137304e-05,0.000137641684822948,0.000132285182201033,0.000140016480982601,0.000141182521255944,0.000126714043140312,0.000115703555479636,0.000100526567265355,8.91794462840274e-05,8.96164337403844e-05,7.85917234778307e-05,7.04257111356118e-05,7.34674953085645e-05,6.77270104160785e-05,0.000316054250629668
"BJ","electricity generation","coal","coal (conv pul)",0.00594303748284044,0.00595766454790745,0.00595522670372959,0.00590232548507051,0.00674460064851387,0.00636033545998201,0.00781213261398958,0.00966922136256292,0.00996426145418589,0.0100042420987024,0.0102073754648209,0.0113039177760129,0.0125369793611639,0.0144068058455664,0.0169976247455648,0.0195564469407291,0.0222826880848065,0.0245118528010225,0.026509178535926,0.0287352959469197,0.0323400142404814,0.0366177603654399,0.0397779987192771,0.0440414225096909,0.0431074664261136,0.0458078700913373,0.0468245636692797,0.0507092960057257,0.0571972566695494,0.0630442590851102,0.0598283538910456,0.0622212182111653,0.0641793424234974,0.0643933618168979,0.0745537230974699,0.0765281105910093,0.0795277223504473,0.0868373356931871,0.0860379152286408,0.0913466776531495
"BJ","electricity generation","gas","gas (CC)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00340157211670373,0.00330094659301325,0.00199694252457235,0.00209674993127342,0.00186837623977968,0.00208049105102274,0.00180692483661916,0.00234404639624706,0.00221729041986615,0.0037091898848665
"BJ","electricity generation","gas","gas (steam/CT)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00163331296014082,0.00116683799329382,0.00107005568317636,0.00111012739303016,0.00127647782823199,0.00195007216401434,0.00290527889547305,0.00491314945292522,0.00776409497329926,0.0208345911963336
"BJ","electricity generation","refined liquids","refined liquids (steam/CT)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162324672009779,0.0148416817704866,0.0141990391419985,0.0151045158048166,0.0141964697238443,0.0123149446961331,0.0115487678103593,0.0106386241306615,0.0113765988280252,0.00696356192814229,0.00662172418094964,0.00513077623685672,0.00510915069904935,0.0051440988505158,0.00418745827315583,0.00274289177347112,0.00284836553513024,0.00217097116865921,0.00265978753380395,0.00244451426868108,0.002036811935315,0.00127338332385204,0.00107101410357448,0.000512551647230744,0.000354379644423367,0.000818939299697237
"BJ","electricity generation","geothermal","geothermal",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46184252470513e-05
"BJ","electricity generation","hydro","hydro",0.000154454046391448,0.000175039820129657,0.000195619869256007,0.000221357080304201,0.000231654905784356,0.000234749220463902,0.000245030741178941,0.000229600881157987,0.000257914026646356,0.000299701374077714,0.000337479590920694,0.000383037721774325,0.00044459601753625,0.00044679208790375,0.000475578336262794,0.000486718486239091,0.000514959682623394,0.000562055813002422,0.000609624342685215,0.000652503411477012,0.000644091356210956,0.00068203823805355,0.000781620381138121,0.000861842137780955,0.00137985308994976,0.00305589545944,0.00330393199780872,0.00356350727906579,0.00336030180062769,0.00324867965412911,0.00109923974914119,0.00184736135029794,0.00140156159084351,0.0013346577282685,0.00163569500384318,0.00154360943494161,0.00148371845869509,0.00149155746192406,0.0015510951231203,0.0015149512822447
"BJ","electricity generation","nuclear","Gen_II_LWR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BJ","electricity generation","solar CSP","CSP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BJ","electricity generation","solar PV","PV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BJ","electricity generation","wind","wind",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00253022566697146,0.000328636686764824,0,0,0.000493031636285625,0.00105641046075785
