# File: A21.rsrc_info.csv
# Title: Name and characteristics of resource for secondary outputs from refining
# Units: None
# NoPriceTag
# Column types: cccc
# ----------
resource,market,output-unit,price-unit
DDGS and feedcakes,regional,Mt,$/kg
