# File: A52.demand.csv
# Title: Aggregate transportation final demand perCapitaBased and price elasticity
# Units: Unitless
# NoPriceTag
# Column types: cii 
# ----------
energy.final.demand,perCapitaBased,price.elasticity
transportation,1,-1
